,Supplier id,Supplier Name,Transno,Account,Description,Amount,Pay Date,Group,,
INSERTED DETAIL,100040,St Marys Nursing Home,50897365,R5806,Residential Care (Adults),5643.88,05/10/2015,People Group,,
INSERTED DETAIL,100040,St Marys Nursing Home,50897365,R5806,Residential Care (Adults),1820.04,05/10/2015,People Group,,
INSERTED DETAIL,100040,St Marys Nursing Home,50897365,R5806,Residential Care (Adults),20319.52,05/10/2015,People Group,,
INSERTED DETAIL,100040,St Marys Nursing Home,50897365,R5806,Residential Care (Adults),897.60,05/10/2015,People Group,,
INSERTED DETAIL,100040,St Marys Nursing Home,50897365,R5806,Residential Care (Adults),1820.04,05/10/2015,People Group,,
INSERTED DETAIL,100040,St Marys Nursing Home,50897365,R5806,Residential Care (Adults),1820.04,05/10/2015,People Group,,
INSERTED DETAIL,228965,St Michael C of E - Academy,50898952,R4926,Other Insurance Claims,2893.80,07/10/2015,Schools,,
INSERTED DETAIL,228965,St Michael C of E - Academy,50899070,R4458,Pupil Premium Payment,23320.00,09/10/2015,Schools,,
INSERTED DETAIL,228965,St Michael C of E - Academy,50899438,R5604,Commissioned Works,51647.00,16/10/2015,People Group,,
INSERTED DETAIL,228965,St Michael C of E - Academy,50905583,R6107,SEN Statements Funding - Non-Maintained Schools,1494.00,19/10/2015,People Group,,
INSERTED DETAIL,228965,St Michael C of E - Academy,50906777,R4926,Other Insurance Claims,1000.00,21/10/2015,Schools,,
INSERTED DETAIL,228965,St Michael C of E - Academy,50905428,R4905,Contingency,15716.00,22/10/2015,Schools,,
INSERTED DETAIL,221059,St Nicholas C of E Primary School (Alcester) Academy,50905554,R6107,SEN Statements Funding - Non-Maintained Schools,636.00,19/10/2015,People Group,,
INSERTED DETAIL,225527,St Nicolas C of E Academy,50905567,R6107,SEN Statements Funding - Non-Maintained Schools,2152.00,19/10/2015,People Group,,
INSERTED DETAIL,228967,St Oswalds Primary School - Academy,50899071,R4458,Pupil Premium Payment,11880.00,09/10/2015,Schools,,
INSERTED DETAIL,228967,St Oswalds Primary School - Academy,50905584,R6107,SEN Statements Funding - Non-Maintained Schools,1688.00,19/10/2015,People Group,,
INSERTED DETAIL,228967,St Oswalds Primary School - Academy,50905429,R4905,Contingency,3975.00,22/10/2015,Schools,,
INSERTED DETAIL,205768,St Pauls,50897553,R4052,Equipment Curriculum,665.49,02/10/2015,Schools,,
INSERTED DETAIL,227982,St Thomas More Catholic School - Academy,50902524,R4701,Grants To External Organisations,2940.00,14/10/2015,Communities,,
INSERTED DETAIL,227982,St Thomas More Catholic School - Academy,50905575,R6107,SEN Statements Funding - Non-Maintained Schools,3996.00,19/10/2015,People Group,,
INSERTED DETAIL,221161,St Wulfstan Surgery,50912290,R5702,Payments to External Contractors,524.58,30/10/2015,Communities,,
INSERTED DETAIL,225051,Staffordshire and Stoke on Trent Partnership NHS Trust,50896243,R5702,Payments to External Contractors,5997.54,02/10/2015,Communities,,
INSERTED DETAIL,225051,Staffordshire and Stoke on Trent Partnership NHS Trust,50903692,R5702,Payments to External Contractors,5815.57,16/10/2015,Communities,,
INSERTED DETAIL,225051,Staffordshire and Stoke on Trent Partnership NHS Trust,50909945,R5702,Payments to External Contractors,5021.54,29/10/2015,Communities,,
INSERTED DETAIL,205780,Staffordshire County Council (****3360),50883514,R5702,Payments to External Contractors,234864.29,01/10/2015,Communities,,
INSERTED DETAIL,205780,Staffordshire County Council (****3360),50898744,R5702,Payments to External Contractors,234864.29,30/10/2015,Communities,,
INSERTED DETAIL,205785,Stagecoach Services Ltd (****3050),50896025,R5204,Concessionary Fares,320069.71,01/10/2015,Communities,,
INSERTED DETAIL,205785,Stagecoach Services Ltd (****3050),50895976,R5204,Concessionary Fares,7757.16,01/10/2015,Communities,,
INSERTED DETAIL,205785,Stagecoach Services Ltd (****3050),50900880,R5704,Public Transport,1926.00,12/10/2015,Communities,,
INSERTED DETAIL,205785,Stagecoach Services Ltd (****3050),50910474,R3204,Home To School / College Transport,5007.00,28/10/2015,Communities,,
INSERTED DETAIL,205785,Stagecoach Services Ltd (****3050),50910647,R5204,Concessionary Fares,320069.71,28/10/2015,Communities,,
INSERTED DETAIL,205807,Steaming Ltd,50909188,R4612,Projects,779.99,23/10/2015,People Group,,
INSERTED DETAIL,100038,Stepping Stones Resettlement Unit Ltd,50897366,R5806,Residential Care (Adults),10793.36,05/10/2015,People Group,,
INSERTED DETAIL,100038,Stepping Stones Resettlement Unit Ltd,50897366,R5806,Residential Care (Adults),5356.84,05/10/2015,People Group,,
INSERTED DETAIL,205838,Sticky Media Signs and Graphics (StickyM Ltd),50890009,R4006,Display Equipment & Boards,2667.44,01/10/2015,Resources,,
INSERTED DETAIL,205838,Sticky Media Signs and Graphics (StickyM Ltd),50907808,R3004,Repair & Maintenance Of Vehicles,557.60,22/10/2015,Communities,,
INSERTED DETAIL,205848,Stone Computers Ltd,50905757,R4503,Hardware,1935.00,19/10/2015,Resources,,
INSERTED DETAIL,205848,Stone Computers Ltd,50905739,R4503,Hardware,1790.00,19/10/2015,Resources,,
INSERTED DETAIL,205848,Stone Computers Ltd,50905758,R4503,Hardware,1136.00,19/10/2015,Resources,,
INSERTED DETAIL,205848,Stone Computers Ltd,50905738,R4503,Hardware,2088.73,21/10/2015,Resources,,
INSERTED DETAIL,205848,Stone Computers Ltd,50909299,R4503,Hardware,654.00,23/10/2015,Resources,,
INSERTED DETAIL,205848,Stone Computers Ltd,50905760,R4503,Hardware,895.17,23/10/2015,Resources,,
INSERTED DETAIL,205848,Stone Computers Ltd,50909270,R4503,Hardware,7684.20,28/10/2015,Resources,,
INSERTED DETAIL,227177,Stonebridge Associated Colleges,50910192,R4606,Pre-School Teachers Flexible Payments,549.99,29/10/2015,People Group,,
INSERTED DETAIL,100034,Stratford Bentley Nursing Home,50897368,R5806,Residential Care (Adults),725.00,05/10/2015,People Group,,
INSERTED DETAIL,100034,Stratford Bentley Nursing Home,50897368,R5806,Residential Care (Adults),2239.60,05/10/2015,People Group,,
INSERTED DETAIL,100034,Stratford Bentley Nursing Home,50897368,R5806,Residential Care (Adults),2969.68,05/10/2015,People Group,,
INSERTED DETAIL,100034,Stratford Bentley Nursing Home,50897368,R5806,Residential Care (Adults),3067.79,05/10/2015,People Group,,
INSERTED DETAIL,205865,Stratford Girls Grammar School (Acad) Stratford Upon Avon,50902532,R4701,Grants To External Organisations,2480.00,14/10/2015,Communities,,
INSERTED DETAIL,205868,Stratford On Avon District Council (****3696),50898278,R2202,Rent - Service Charges,647.61,06/10/2015,Resources,,
INSERTED DETAIL,205868,Stratford On Avon District Council (****3696),50898280,R2201,Rent,962.50,06/10/2015,Resources,,
INSERTED DETAIL,205868,Stratford On Avon District Council (****3696),50898720,R5702,Payments to External Contractors,2976.47,07/10/2015,Communities,,
INSERTED DETAIL,205868,Stratford On Avon District Council (****3696),50898279,R2201,Rent,7750.00,07/10/2015,Resources,,
INSERTED DETAIL,205868,Stratford On Avon District Council (****3696),50904290,R2201,Rent,16250.00,16/10/2015,Resources,,
INSERTED DETAIL,205868,Stratford On Avon District Council (****3696),50904291,R3408,Car Parking Fees,1875.00,16/10/2015,Resources,,
INSERTED DETAIL,205868,Stratford On Avon District Council (****3696),50904359,R5211,Non Contract Works,2013.99,22/10/2015,Communities,,
INSERTED DETAIL,205868,Stratford On Avon District Council (****3696),50906358,R2301,Rates,40812.00,27/10/2015,Schools,,
INSERTED DETAIL,205876,Stratford Upon Avon College,50902575,R4701,Grants To External Organisations,3000.00,16/10/2015,Communities,,
INSERTED DETAIL,210613,Stratford upon Avon School,50902533,R4701,Grants To External Organisations,3000.00,14/10/2015,Communities,,
INSERTED DETAIL,210613,Stratford upon Avon School,50905539,R6107,SEN Statements Funding - Non-Maintained Schools,7157.00,19/10/2015,People Group,,
INSERTED DETAIL,210613,Stratford upon Avon School,50900758,R1101,Agency Staff Pay,4921.00,30/10/2015,Schools,,
INSERTED DETAIL,211334,Stratford-on-Avon Citizens Advice Bureau,50911259,R4612,Projects,25333.00,30/10/2015,Communities,,
INSERTED DETAIL,100333,Stroud Court Community Trust Ltd,50897369,R5806,Residential Care (Adults),5406.56,05/10/2015,People Group,,
INSERTED DETAIL,100425,Stubby Leas Nursing Home,50897370,R5806,Residential Care (Adults),1717.96,05/10/2015,People Group,,
INSERTED DETAIL,100425,Stubby Leas Nursing Home,50897370,R5806,Residential Care (Adults),3033.60,05/10/2015,People Group,,
INSERTED DETAIL,205891,Studley High School Academy,50902523,R4701,Grants To External Organisations,3000.00,14/10/2015,Communities,,
INSERTED DETAIL,225935,Studley St Mary's C. E. Academy,50905568,R6107,SEN Statements Funding - Non-Maintained Schools,612.00,19/10/2015,People Group,,
INSERTED DETAIL,205896,Subec Wiping Solutions Ltd,50887293,R2709,Cleaning Materials,851.90,07/10/2015,Resources,,
INSERTED DETAIL,205897,Suck Cess,50898672,R2754,Waste Management,998.00,07/10/2015,Communities,,
INSERTED DETAIL,205897,Suck Cess,50885382,R2754,Waste Management,980.00,08/10/2015,Communities,,
INSERTED DETAIL,205899,Sue Smith - Butterflies Childminding Service,50901636,R6106,Private Providers - Early Years Funding,519.75,13/10/2015,People Group,,
INSERTED DETAIL,100334,Sunningdale Nursing Home,50897371,R5806,Residential Care (Adults),1640.00,05/10/2015,People Group,,
INSERTED DETAIL,205913,Supplies Team,50898861,R4505,ICT Supplies / Consumables,786.43,14/10/2015,Resources,,
INSERTED DETAIL,205913,Supplies Team,50900617,R4515,Computer Equipment Curriculum,616.72,16/10/2015,Schools,,
INSERTED DETAIL,228038,Sussex Housing & Care-Woodlands Residential Home,50897422,R5806,Residential Care (Adults),2660.00,05/10/2015,People Group,,
INSERTED DETAIL,228768,Sutton Communications Ltd,50881312,R2001,Buildings Maintenance,1967.00,01/10/2015,Communities,,
INSERTED DETAIL,205942,Swalcliffe Park School Trust,50880076,R6107,SEN Statements Funding - Non-Maintained Schools,-29933.67,19/10/2015,People Group,,
INSERTED DETAIL,205942,Swalcliffe Park School Trust,50902725,R6107,SEN Statements Funding - Non-Maintained Schools,-2733.33,19/10/2015,People Group,,
INSERTED DETAIL,205942,Swalcliffe Park School Trust,50902724,R6107,SEN Statements Funding - Non-Maintained Schools,-2733.33,19/10/2015,People Group,,
INSERTED DETAIL,205942,Swalcliffe Park School Trust,50902723,R6107,SEN Statements Funding - Non-Maintained Schools,-2733.33,19/10/2015,People Group,,
INSERTED DETAIL,205942,Swalcliffe Park School Trust,50902722,R6107,SEN Statements Funding - Non-Maintained Schools,25000.00,19/10/2015,People Group,,
INSERTED DETAIL,205942,Swalcliffe Park School Trust,50902713,R6107,SEN Statements Funding - Non-Maintained Schools,25000.00,19/10/2015,People Group,,
INSERTED DETAIL,205942,Swalcliffe Park School Trust,50902719,R6107,SEN Statements Funding - Non-Maintained Schools,-2733.33,19/10/2015,People Group,,
INSERTED DETAIL,205942,Swalcliffe Park School Trust,50902721,R6107,SEN Statements Funding - Non-Maintained Schools,25000.00,19/10/2015,People Group,,
INSERTED DETAIL,205942,Swalcliffe Park School Trust,50902712,R6107,SEN Statements Funding - Non-Maintained Schools,25000.00,19/10/2015,People Group,,
INSERTED DETAIL,205951,Swiis Foster Care Ltd,50892673,R5822,Foster Care Payments - External,770.00,01/10/2015,People Group,,
INSERTED DETAIL,205951,Swiis Foster Care Ltd,50900119,R5822,Foster Care Payments - External,867.02,09/10/2015,People Group,,
INSERTED DETAIL,205951,Swiis Foster Care Ltd,50900120,R5822,Foster Care Payments - External,867.02,15/10/2015,People Group,,
INSERTED DETAIL,205951,Swiis Foster Care Ltd,50907524,R5822,Foster Care Payments - External,867.02,21/10/2015,People Group,,
INSERTED DETAIL,205951,Swiis Foster Care Ltd,50910514,R5822,Foster Care Payments - External,867.02,27/10/2015,People Group,,
INSERTED DETAIL,205951,Swiis Foster Care Ltd,50910037,R5822,Foster Care Payments - External,867.02,28/10/2015,People Group,,
INSERTED DETAIL,205951,Swiis Foster Care Ltd,50910038,R5822,Foster Care Payments - External,867.02,29/10/2015,People Group,,
INSERTED DETAIL,228471,Symbol Family Support Services Ltd,50896783,R4443,Professional Fees Admin,6161.43,05/10/2015,Resources,,
INSERTED DETAIL,228471,Symbol Family Support Services Ltd,50896784,R4443,Professional Fees Admin,2464.57,05/10/2015,Resources,,
INSERTED DETAIL,225176,T E Baker Tree Care,50898753,R5702,Payments to External Contractors,1600.00,13/10/2015,Communities,,
INSERTED DETAIL,200400,T.N. Water Ltd t/a Aquaid (Midlands and South Wales),50892688,R4048,Water Machines,622.96,15/10/2015,Communities,,
INSERTED DETAIL,207702,Tailby Brack Ltd T/A Cwikskip-,50904294,R2706,Refuse Collection / Waste Disposal,506.00,16/10/2015,Communities,,
INSERTED DETAIL,205995,Take A Break Warwickshire Ltd,50894755,R5853,Community Short Breaks,736.95,01/10/2015,People Group,,
INSERTED DETAIL,205995,Take A Break Warwickshire Ltd,50886217,R5847,Homecare - External Domiciliary (Children),1011.50,01/10/2015,People Group,,
INSERTED DETAIL,205995,Take A Break Warwickshire Ltd,50886218,R4420,Leisure Services External,76400.76,07/10/2015,People Group,,
INSERTED DETAIL,205995,Take A Break Warwickshire Ltd,50901765,R5853,Community Short Breaks,736.95,23/10/2015,People Group,,
INSERTED DETAIL,205995,Take A Break Warwickshire Ltd,50912753,R5810,Adult Day Care,794.75,30/10/2015,People Group,,
INSERTED DETAIL,205995,Take A Break Warwickshire Ltd,50912714,R5805,Homecare - External Domiciliary (Adults),722.50,30/10/2015,People Group,,
INSERTED DETAIL,209601,Take One Media Ltd,50904095,R4702,Subscriptions To Organisations,807.50,15/10/2015,Communities,,
INSERTED DETAIL,200501,Tamworth/Atherstone Taxis(****6685),50907433,R3205,Client Travel - Taxis,972.00,21/10/2015,People Group,,
INSERTED DETAIL,200501,Tamworth/Atherstone Taxis(****6685),50907431,R3205,Client Travel - Taxis,972.00,21/10/2015,People Group,,
INSERTED DETAIL,200501,Tamworth/Atherstone Taxis(****6685),50907432,R3205,Client Travel - Taxis,841.00,21/10/2015,People Group,,
INSERTED DETAIL,206007,Tardis Environmental UK Ltd,50897534,R2023,Mechanical (LM),715.00,02/10/2015,Resources,,
INSERTED DETAIL,999982,Taylor Wimpey West Midlands,50911812,R2012,Refund of Deposits,6750.00,30/10/2015,Communities,,
INSERTED DETAIL,229530,TD & A Yarnold Ltd t/a Just Fabrics,50907811,R2501,Fixtures & Fittings,1722.00,22/10/2015,Schools,,
INSERTED DETAIL,206017,Teaching Personnel Ltd,50895936,R1101,Agency Staff Pay,900.00,02/10/2015,Schools,,
INSERTED DETAIL,206017,Teaching Personnel Ltd,50899450,R1101,Agency Staff Pay,1089.00,09/10/2015,Schools,,
INSERTED DETAIL,206017,Teaching Personnel Ltd,50907469,R1101,Agency Staff Pay,900.00,21/10/2015,Schools,,
INSERTED DETAIL,206017,Teaching Personnel Ltd,50907470,R1101,Agency Staff Pay,900.00,23/10/2015,Schools,,
INSERTED DETAIL,206017,Teaching Personnel Ltd,50910352,R1101,Agency Staff Pay,900.00,30/10/2015,Schools,,
INSERTED DETAIL,206019,Team Teach Ltd,50891725,R4612,Projects,1100.00,02/10/2015,People Group,,
INSERTED DETAIL,206023,Teddy Bear Corner Ltd (school meals ****4459),50888099,R4104,Food Costs / Provisions,2803.70,07/10/2015,Schools,,
INSERTED DETAIL,206023,Teddy Bear Corner Ltd (school meals ****4459),50888100,R4108,Universal Infant Free School Meals Charges,4107.80,07/10/2015,Schools,,
INSERTED DETAIL,100000,The Abbeyfield Society,50897252,R5806,Residential Care (Adults),1941.12,05/10/2015,People Group,,
INSERTED DETAIL,100000,The Abbeyfield Society,50897252,R5806,Residential Care (Adults),2103.04,05/10/2015,People Group,,
INSERTED DETAIL,100000,The Abbeyfield Society,50897252,R5806,Residential Care (Adults),2127.88,05/10/2015,People Group,,
INSERTED DETAIL,206058,The Adolescent and Childrens Trust,50899343,R5822,Foster Care Payments - External,2700.00,09/10/2015,People Group,,
INSERTED DETAIL,206058,The Adolescent and Childrens Trust,50906814,R5822,Foster Care Payments - External,3120.00,21/10/2015,People Group,,
INSERTED DETAIL,206058,The Adolescent and Childrens Trust,50906747,R5822,Foster Care Payments - External,3120.00,21/10/2015,People Group,,
INSERTED DETAIL,206062,The Award Scheme Ltd,50897516,R4058,Books,20816.67,08/10/2015,People Group,,
INSERTED DETAIL,100350,The Broad Group Ltd,50897101,R5806,Residential Care (Adults),3241.52,05/10/2015,People Group,,
INSERTED DETAIL,225157,The Caldecott Foundation Ltd,50884306,R5848,Residential Care (Children),17678.58,01/10/2015,People Group,,
INSERTED DETAIL,225157,The Caldecott Foundation Ltd,50900948,R5848,Residential Care (Children),18267.85,30/10/2015,People Group,,
INSERTED DETAIL,206078,The Care Bureau Ltd,50891255,R5805,Homecare - External Domiciliary (Adults),954.44,02/10/2015,People Group,,
INSERTED DETAIL,206078,The Care Bureau Ltd,50902636,R5805,Homecare - External Domiciliary (Adults),-697.76,20/10/2015,People Group,,
INSERTED DETAIL,206078,The Care Bureau Ltd,50902649,R5805,Homecare - External Domiciliary (Adults),-690.64,20/10/2015,People Group,,
INSERTED DETAIL,206078,The Care Bureau Ltd,50902641,R5805,Homecare - External Domiciliary (Adults),-1466.72,20/10/2015,People Group,,
INSERTED DETAIL,206078,The Care Bureau Ltd,50902634,R5805,Homecare - External Domiciliary (Adults),-2057.68,20/10/2015,People Group,,
INSERTED DETAIL,206078,The Care Bureau Ltd,50899036,R5805,Homecare - External Domiciliary (Adults),945.52,30/10/2015,People Group,,
INSERTED DETAIL,227861,The Chace Rest Home,50897374,R5806,Residential Care (Adults),2200.00,05/10/2015,People Group,,
INSERTED DETAIL,228623,The Children's Family Trust,50909285,R5822,Foster Care Payments - External,5314.33,28/10/2015,People Group,,
INSERTED DETAIL,228623,The Children's Family Trust,50901706,R5822,Foster Care Payments - External,3942.89,30/10/2015,People Group,,
INSERTED DETAIL,206089,The Coleshill School Academy,50905533,R6107,SEN Statements Funding - Non-Maintained Schools,1214.00,19/10/2015,People Group,,
INSERTED DETAIL,219900,The College of Estate Management,50880008,R1601,Training - External,3920.00,05/10/2015,Resources,,
INSERTED DETAIL,218493,The Coombe House Partnership,50897377,R5806,Residential Care (Adults),2040.00,05/10/2015,People Group,,
INSERTED DETAIL,201481,The Coventry And Solihull Waste Disposal Company Ltd,50901273,R5703,Site Payments,42460.67,14/10/2015,Communities,,
INSERTED DETAIL,201481,The Coventry And Solihull Waste Disposal Company Ltd,50898739,R5703,Site Payments,105366.78,14/10/2015,Communities,,
INSERTED DETAIL,201481,The Coventry And Solihull Waste Disposal Company Ltd,50906783,R5703,Site Payments,91475.82,27/10/2015,Communities,,
INSERTED DETAIL,201481,The Coventry And Solihull Waste Disposal Company Ltd,50906784,R5703,Site Payments,56097.86,27/10/2015,Communities,,
INSERTED DETAIL,201481,The Coventry And Solihull Waste Disposal Company Ltd,50907084,R5703,Site Payments,153426.48,27/10/2015,Communities,,
INSERTED DETAIL,226152,The Coventry Refugee and Migrant Centre,50884339,R6104,Social Care - Section 17 Payments,683.52,01/10/2015,People Group,,
INSERTED DETAIL,226152,The Coventry Refugee and Migrant Centre,50901704,R6104,Social Care - Section 17 Payments,854.40,30/10/2015,People Group,,
INSERTED DETAIL,201571,The Customer Service Network Ltd,50905401,R1101,Agency Staff Pay,1750.00,29/10/2015,Resources,,
INSERTED DETAIL,100033,The David Lewis Centre,50897182,R5806,Residential Care (Adults),4463.92,05/10/2015,People Group,,
INSERTED DETAIL,100339,The Enham Trust,50897192,R5806,Residential Care (Adults),2231.96,05/10/2015,People Group,,
INSERTED DETAIL,100340,The Four Seasons Trust Ltd,50897379,R5806,Residential Care (Adults),4273.40,05/10/2015,People Group,,
INSERTED DETAIL,202354,The General Asphalte Co Ltd,50886629,C1030,"New Construction, Conversion & Renovation",2333.81,14/10/2015,Capital,,
INSERTED DETAIL,202354,The General Asphalte Co Ltd,50886630,C1030,"New Construction, Conversion & Renovation",2148.16,14/10/2015,Capital,,
INSERTED DETAIL,202354,The General Asphalte Co Ltd,50891654,R2022,Building (LB),4727.00,14/10/2015,Resources,,
INSERTED DETAIL,202354,The General Asphalte Co Ltd,50902063,C1030,"New Construction, Conversion & Renovation",9012.57,14/10/2015,Capital,,
INSERTED DETAIL,202354,The General Asphalte Co Ltd,50898595,C1030,"New Construction, Conversion & Renovation",126233.00,14/10/2015,Capital,,
INSERTED DETAIL,202354,The General Asphalte Co Ltd,50902064,C1030,"New Construction, Conversion & Renovation",2103.17,14/10/2015,Capital,,
INSERTED DETAIL,213453,The George Eliot School Academy,50905545,R6107,SEN Statements Funding - Non-Maintained Schools,1224.00,19/10/2015,People Group,,
INSERTED DETAIL,228547,The Griffin Group,50897774,R4433,Sport Instruction,1800.00,22/10/2015,Schools,,
INSERTED DETAIL,206119,The Guide Dogs For The Blind Association,50906124,R5502,Donations,9101.00,22/10/2015,Communities,,
INSERTED DETAIL,227986,The Holy Spirit Catholic Multi Academy  T/A St Francis Catholic Primary School,50905577,R6107,SEN Statements Funding - Non-Maintained Schools,612.00,19/10/2015,People Group,,
INSERTED DETAIL,227990,The Holy Spirit Catholic Multi Academy T/A Our Lady of the Angels Catholic Infant School,50886638,R2201,Rent,5897.50,14/10/2015,People Group,,
INSERTED DETAIL,227990,The Holy Spirit Catholic Multi Academy T/A Our Lady of the Angels Catholic Infant School,50905580,R6107,SEN Statements Funding - Non-Maintained Schools,2082.00,19/10/2015,People Group,,
INSERTED DETAIL,227990,The Holy Spirit Catholic Multi Academy T/A Our Lady of the Angels Catholic Infant School,50905426,R4905,Contingency,13080.00,22/10/2015,Schools,,
INSERTED DETAIL,227988,The Holy Spirit Catholic Multi Academy T/A St Benedict's Catholic Primary,50905578,R6107,SEN Statements Funding - Non-Maintained Schools,612.00,19/10/2015,People Group,,
INSERTED DETAIL,227985,"The Holy Spirit Catholic Multi Academy, St Annes Catholic Primary School",50905425,R4905,Contingency,4094.00,22/10/2015,Schools,,
INSERTED DETAIL,207827,The Homework Diary Company,50892337,R4056,Learning Resources Curriculum,623.00,02/10/2015,Schools,,
INSERTED DETAIL,208240,The Hotline Group,50904410,R4305,Marketing,3786.00,20/10/2015,Fire and Rescue,,
INSERTED DETAIL,208240,The Hotline Group,50904457,R4305,Marketing,2118.65,20/10/2015,Fire and Rescue,,
INSERTED DETAIL,228168,The IMC Group Ltd,50888371,R4034,Office Equipment,2605.00,26/10/2015,Communities,,
INSERTED DETAIL,229508,The International Organisation of Forensic Practitioners Ltd,50894043,R5849,Counselling Services (Children),2574.90,06/10/2015,People Group,,
INSERTED DETAIL,210403,The Island Project School,50894044,R6107,SEN Statements Funding - Non-Maintained Schools,18417.00,15/10/2015,People Group,,
INSERTED DETAIL,206136,The Kingswood Learning & Leisure - Group  Ltd,50908317,R4915,Educational Visits Expenditure,620.00,22/10/2015,Schools,,
INSERTED DETAIL,206136,The Kingswood Learning & Leisure - Group  Ltd,50906684,R4915,Educational Visits Expenditure,720.00,23/10/2015,Schools,,
INSERTED DETAIL,100140,The Knowles Care Home Ltd,50897381,R5806,Residential Care (Adults),2204.12,05/10/2015,People Group,,
INSERTED DETAIL,100140,The Knowles Care Home Ltd,50897381,R5806,Residential Care (Adults),2052.92,05/10/2015,People Group,,
INSERTED DETAIL,100342,The Laurels Care Home,50897382,R5806,Residential Care (Adults),1116.68,05/10/2015,People Group,,
INSERTED DETAIL,100342,The Laurels Care Home,50897382,R5806,Residential Care (Adults),753.52,05/10/2015,People Group,,
INSERTED DETAIL,999982,The Law Society,50909446,R4454,Legal Costs,12400.00,26/10/2015,Resources,,
INSERTED DETAIL,217656,The Linkage Community Trust Ltd,50901766,R5805,Homecare - External Domiciliary (Adults),5556.00,14/10/2015,People Group,,
INSERTED DETAIL,100030,The Lodge Trust,50897387,R5806,Residential Care (Adults),3671.32,05/10/2015,People Group,,
INSERTED DETAIL,206151,The Lucy Faithfull Foundation,50905189,R4405,Child Protection - Psychological Assessment,3380.90,19/10/2015,People Group,,
INSERTED DETAIL,227814,The Magic Club (GB) Ltd,50889919,R4442,Professional Fees Curriculum,792.00,16/10/2015,Schools,,
INSERTED DETAIL,227814,The Magic Club (GB) Ltd,50898230,R4056,Learning Resources Curriculum,660.00,16/10/2015,Schools,,
INSERTED DETAIL,206155,The Mary Hare Grammar School,50865885,R6107,SEN Statements Funding - Non-Maintained Schools,-2733.00,15/10/2015,People Group,,
INSERTED DETAIL,206155,The Mary Hare Grammar School,50899759,R6107,SEN Statements Funding - Non-Maintained Schools,12135.00,15/10/2015,People Group,,
INSERTED DETAIL,206155,The Mary Hare Grammar School,50896925,R1601,Training - External,1875.00,15/10/2015,People Group,,
INSERTED DETAIL,225404,The Midland Studio College,50902550,R4701,Grants To External Organisations,3000.00,14/10/2015,Communities,,
INSERTED DETAIL,999982,THE MIDLANDS ACADEMIES TRUST,50902668,R4701,Grants To External Organisations,6000.00,16/10/2015,Communities,,
INSERTED DETAIL,222293,The National Flood Forum,50898828,R5702,Payments to External Contractors,7500.00,30/10/2015,Communities,,
INSERTED DETAIL,210363,The National Fostering Agency Ltd,50909907,R5822,Foster Care Payments - External,1177.00,26/10/2015,People Group,,
INSERTED DETAIL,210363,The National Fostering Agency Ltd,50909908,R5822,Foster Care Payments - External,3038.70,29/10/2015,People Group,,
INSERTED DETAIL,210363,The National Fostering Agency Ltd,50909909,R5822,Foster Care Payments - External,2856.30,29/10/2015,People Group,,
INSERTED DETAIL,222642,The Nelson Trust,50900728,R5835,Residential and Inpatient Services,2995.80,30/10/2015,Communities,,
INSERTED DETAIL,206164,The Nuneaton Academy,50905534,R6107,SEN Statements Funding - Non-Maintained Schools,3262.00,19/10/2015,People Group,,
INSERTED DETAIL,206174,The Parenting Project,50899440,R5604,Commissioned Works,116002.00,16/10/2015,People Group,,
INSERTED DETAIL,206174,The Parenting Project,50899439,R5604,Commissioned Works,86352.00,16/10/2015,People Group,,
INSERTED DETAIL,206174,The Parenting Project,50899441,R5604,Commissioned Works,35905.00,16/10/2015,People Group,,
INSERTED DETAIL,206180,The Professional Promotion Company Ltd,50909086,R4302,Advertising Promotional Events & Goods,784.00,30/10/2015,Resources,,
INSERTED DETAIL,206180,The Professional Promotion Company Ltd,50909169,R4302,Advertising Promotional Events & Goods,1845.00,30/10/2015,Resources,,
INSERTED DETAIL,222563,The Providence Projects Rehab Group Ltd,50899762,R5835,Residential and Inpatient Services,-1521.43,30/10/2015,Communities,,
INSERTED DETAIL,222563,The Providence Projects Rehab Group Ltd,50896798,R5835,Residential and Inpatient Services,2292.86,30/10/2015,Communities,,
INSERTED DETAIL,222563,The Providence Projects Rehab Group Ltd,50896797,R5835,Residential and Inpatient Services,1521.43,30/10/2015,Communities,,
INSERTED DETAIL,222563,The Providence Projects Rehab Group Ltd,50896799,R5835,Residential and Inpatient Services,764.29,30/10/2015,Communities,,
INSERTED DETAIL,222563,The Providence Projects Rehab Group Ltd,50899751,R5835,Residential and Inpatient Services,1217.14,30/10/2015,Communities,,
INSERTED DETAIL,226251,The Queen Elizabeth School - Academy,50892710,R5604,Commissioned Works,25000.00,09/10/2015,People Group,,
INSERTED DETAIL,226251,The Queen Elizabeth School - Academy,50905569,R6107,SEN Statements Funding - Non-Maintained Schools,830.00,19/10/2015,People Group,,
INSERTED DETAIL,227016,"The Red House, Bupa Care Homes (CfC Homes)",50897391,R5806,Residential Care (Adults),2362.88,05/10/2015,People Group,,
INSERTED DETAIL,206186,The Red Ridge Centre,50900696,R4915,Educational Visits Expenditure,540.00,09/10/2015,Schools,,
INSERTED DETAIL,206186,The Red Ridge Centre,50903829,R4915,Educational Visits Expenditure,5463.50,19/10/2015,Schools,,
