,Supplier id,Supplier Name,Transno,Account,Description,Amount,Pay Date,Group,,,,
INSERTED DETAIL,209159,Roade Fibres Ltd,50961746,R5702,Payments to External Contractors,597.87,05/02/2016,Communities,,,,
INSERTED DETAIL,209159,Roade Fibres Ltd,50963921,R5702,Payments to External Contractors,591.30,12/02/2016,Communities,,,,
INSERTED DETAIL,209159,Roade Fibres Ltd,50963922,R5702,Payments to External Contractors,567.94,12/02/2016,Communities,,,,
INSERTED DETAIL,209159,Roade Fibres Ltd,50966372,R5702,Payments to External Contractors,510.27,15/02/2016,Communities,,,,
INSERTED DETAIL,209159,Roade Fibres Ltd,50972900,R5702,Payments to External Contractors,524.14,19/02/2016,Communities,,,,
INSERTED DETAIL,209159,Roade Fibres Ltd,50972916,R5702,Payments to External Contractors,527.06,19/02/2016,Communities,,,,
INSERTED DETAIL,209159,Roade Fibres Ltd,50969052,R5702,Payments to External Contractors,565.02,19/02/2016,Communities,,,,
INSERTED DETAIL,209159,Roade Fibres Ltd,50972893,R5702,Payments to External Contractors,623.42,19/02/2016,Communities,,,,
INSERTED DETAIL,213677,Robert Tilford (Dunkleys Farm Partnership),50948016,R2001,Buildings Maintenance,2243.33,04/02/2016,Resources,,,,
INSERTED DETAIL,216165,Rotary Club of Rugby,50960022,R4453,Events,566.75,24/02/2016,People Group,,,,
INSERTED DETAIL,208736,Rother House Medical Centre,50970179,R5702,Payments to External Contractors,1232.39,15/02/2016,Communities,,,,
INSERTED DETAIL,100324,Royal Leamington Spa Nursing Home Limited,50974608,R5806,Residential Care (Adults),1813.68,22/02/2016,People Group,,,,
INSERTED DETAIL,100324,Royal Leamington Spa Nursing Home Limited,50974608,R5806,Residential Care (Adults),1813.68,22/02/2016,People Group,,,,
INSERTED DETAIL,100324,Royal Leamington Spa Nursing Home Limited,50974608,R5806,Residential Care (Adults),11182.76,22/02/2016,People Group,,,,
INSERTED DETAIL,100324,Royal Leamington Spa Nursing Home Limited,50974608,R5806,Residential Care (Adults),4663.75,22/02/2016,People Group,,,,
INSERTED DETAIL,100324,Royal Leamington Spa Nursing Home Limited,50974608,R5806,Residential Care (Adults),2202.33,22/02/2016,People Group,,,,
INSERTED DETAIL,100324,Royal Leamington Spa Nursing Home Limited,50974608,R5806,Residential Care (Adults),1360.26,22/02/2016,People Group,,,,
INSERTED DETAIL,100324,Royal Leamington Spa Nursing Home Limited,50974608,R5806,Residential Care (Adults),1813.68,22/02/2016,People Group,,,,
,,ROYAL MAIL GROUP,P-Card,,,787.00,12/02/2016,,,,,
INSERTED DETAIL,230146,Royal National College for the Blind,50952646,R5702,Payments to External Contractors,9744.33,05/02/2016,People Group,,,,
INSERTED DETAIL,205271,RSC Enterprise Ltd,50973703,R6106,Private Providers - Early Years Funding,9330.75,22/02/2016,People Group,,,,
INSERTED DETAIL,205271,RSC Enterprise Ltd,50977834,R6106,Private Providers - Early Years Funding,735.07,29/02/2016,People Group,,,,
INSERTED DETAIL,210205,Rugby Bareboards Trust,50969534,R5207,Re-useable Credits,705.43,11/02/2016,Communities,,,,
INSERTED DETAIL,205279,Rugby Borough Council (****0939),50961153,R5807,SLA Social Care Provision,1670.76,01/02/2016,People Group,,,,
INSERTED DETAIL,205279,Rugby Borough Council (****0939),50969973,R4701,Grants To External Organisations,20000.00,12/02/2016,Communities,,,,
INSERTED DETAIL,205279,Rugby Borough Council (****0939),50969506,R5206,Excess / Bulk haulage,4167.76,15/02/2016,Communities,,,,
INSERTED DETAIL,205279,Rugby Borough Council (****0939),50969505,R5206,Excess / Bulk haulage,8448.69,15/02/2016,Communities,,,,
INSERTED DETAIL,205279,Rugby Borough Council (****0939),50969514,R5206,Excess / Bulk haulage,1385.29,15/02/2016,Communities,,,,
INSERTED DETAIL,205279,Rugby Borough Council (****0939),50971418,R4612,Projects,2000.00,16/02/2016,Communities,,,,
INSERTED DETAIL,205279,Rugby Borough Council (****0939),50971457,R5208,Recycling Credits - Contract Payments,99454.21,16/02/2016,Communities,,,,
INSERTED DETAIL,205279,Rugby Borough Council (****0939),50971423,R5206,Excess / Bulk haulage,10122.22,18/02/2016,Communities,,,,
INSERTED DETAIL,205279,Rugby Borough Council (****0939),50975376,R5702,Payments to External Contractors,40261.26,25/02/2016,Communities,,,,
INSERTED DETAIL,205279,Rugby Borough Council (****0939),50977468,R2202,Rent - Service Charges,6439.03,25/02/2016,Resources,,,,
INSERTED DETAIL,205279,Rugby Borough Council (****0939),50977635,R2202,Rent - Service Charges,14233.44,26/02/2016,Resources,,,,
INSERTED DETAIL,205279,Rugby Borough Council (****0939),50978439,R5206,Excess / Bulk haulage,7849.37,29/02/2016,Communities,,,,
INSERTED DETAIL,205288,Rugby High School (ACAD),50972983,R6107,SEN Statements Funding - Non-Maintained Schools,5887.00,18/02/2016,People Group,,,,
INSERTED DETAIL,205299,Rugby Sikh Community Association,50972191,R5810,Adult Day Care,880.00,17/02/2016,People Group,,,,
INSERTED DETAIL,205299,Rugby Sikh Community Association,50978809,R5810,Adult Day Care,792.00,29/02/2016,People Group,,,,
INSERTED DETAIL,219197,Runwood Homes Limited,50948420,R5806,Residential Care (Adults),8142.92,04/02/2016,People Group,,,,
INSERTED DETAIL,219197,Runwood Homes Limited,50948422,R5806,Residential Care (Adults),4071.46,04/02/2016,People Group,,,,
INSERTED DETAIL,219197,Runwood Homes Limited,50948425,R5806,Residential Care (Adults),4071.46,04/02/2016,People Group,,,,
INSERTED DETAIL,219197,Runwood Homes Limited,50948428,R5806,Residential Care (Adults),4071.47,04/02/2016,People Group,,,,
INSERTED DETAIL,219197,Runwood Homes Limited,50948413,R5806,Residential Care (Adults),4071.46,05/02/2016,People Group,,,,
INSERTED DETAIL,219197,Runwood Homes Limited,50974540,R5806,Residential Care (Adults),1838.72,22/02/2016,People Group,,,,
INSERTED DETAIL,219197,Runwood Homes Limited,50974540,R5806,Residential Care (Adults),11612.52,22/02/2016,People Group,,,,
INSERTED DETAIL,219197,Runwood Homes Limited,50974540,R5806,Residential Care (Adults),1838.72,22/02/2016,People Group,,,,
INSERTED DETAIL,219197,Runwood Homes Limited,50974540,R5806,Residential Care (Adults),3677.44,22/02/2016,People Group,,,,
INSERTED DETAIL,219197,Runwood Homes Limited,50974540,R5806,Residential Care (Adults),7318.88,22/02/2016,People Group,,,,
INSERTED DETAIL,219197,Runwood Homes Limited,50974578,R5806,Residential Care (Adults),25812.92,22/02/2016,People Group,,,,
INSERTED DETAIL,219197,Runwood Homes Limited,50974578,R5806,Residential Care (Adults),8220.16,22/02/2016,People Group,,,,
INSERTED DETAIL,219197,Runwood Homes Limited,50974578,R5806,Residential Care (Adults),14203.85,22/02/2016,People Group,,,,
INSERTED DETAIL,219197,Runwood Homes Limited,50974578,R5806,Residential Care (Adults),1838.72,22/02/2016,People Group,,,,
INSERTED DETAIL,219197,Runwood Homes Limited,50974578,R5806,Residential Care (Adults),5408.00,22/02/2016,People Group,,,,
INSERTED DETAIL,219197,Runwood Homes Limited,50974578,R5806,Residential Care (Adults),1838.72,22/02/2016,People Group,,,,
INSERTED DETAIL,219197,Runwood Homes Limited,50974578,R5806,Residential Care (Adults),1838.72,22/02/2016,People Group,,,,
INSERTED DETAIL,219197,Runwood Homes Limited,50974578,R5806,Residential Care (Adults),1838.72,22/02/2016,People Group,,,,
INSERTED DETAIL,219197,Runwood Homes Limited,50974587,R5806,Residential Care (Adults),3677.44,22/02/2016,People Group,,,,
INSERTED DETAIL,219197,Runwood Homes Limited,50974587,R5806,Residential Care (Adults),6132.35,22/02/2016,People Group,,,,
INSERTED DETAIL,219197,Runwood Homes Limited,50974587,R5806,Residential Care (Adults),1838.72,22/02/2016,People Group,,,,
INSERTED DETAIL,219197,Runwood Homes Limited,50974587,R5806,Residential Care (Adults),14249.78,22/02/2016,People Group,,,,
INSERTED DETAIL,219197,Runwood Homes Limited,50974587,R5806,Residential Care (Adults),7354.88,22/02/2016,People Group,,,,
INSERTED DETAIL,219197,Runwood Homes Limited,50974587,R5806,Residential Care (Adults),1838.72,22/02/2016,People Group,,,,
INSERTED DETAIL,219197,Runwood Homes Limited,50974587,R5806,Residential Care (Adults),14894.61,22/02/2016,People Group,,,,
INSERTED DETAIL,219197,Runwood Homes Limited,50974587,R5806,Residential Care (Adults),3659.44,22/02/2016,People Group,,,,
INSERTED DETAIL,219197,Runwood Homes Limited,50974649,R5806,Residential Care (Adults),1838.72,22/02/2016,People Group,,,,
INSERTED DETAIL,219197,Runwood Homes Limited,50974649,R5806,Residential Care (Adults),5498.16,22/02/2016,People Group,,,,
INSERTED DETAIL,219197,Runwood Homes Limited,50974649,R5806,Residential Care (Adults),1838.72,22/02/2016,People Group,,,,
INSERTED DETAIL,219197,Runwood Homes Limited,50974649,R5806,Residential Care (Adults),11193.33,22/02/2016,People Group,,,,
INSERTED DETAIL,219197,Runwood Homes Limited,50974649,R5806,Residential Care (Adults),1838.72,22/02/2016,People Group,,,,
INSERTED DETAIL,219197,Runwood Homes Limited,50974649,R5806,Residential Care (Adults),21604.95,22/02/2016,People Group,,,,
INSERTED DETAIL,219197,Runwood Homes Limited,50974649,R5806,Residential Care (Adults),8220.16,22/02/2016,People Group,,,,
INSERTED DETAIL,219197,Runwood Homes Limited,50974649,R5806,Residential Care (Adults),1838.72,22/02/2016,People Group,,,,
INSERTED DETAIL,219197,Runwood Homes Limited,50974649,R5806,Residential Care (Adults),24342.05,22/02/2016,People Group,,,,
INSERTED DETAIL,219197,Runwood Homes Limited,50974649,R5806,Residential Care (Adults),3641.44,22/02/2016,People Group,,,,
INSERTED DETAIL,219197,Runwood Homes Limited,50974649,R5806,Residential Care (Adults),1838.72,22/02/2016,People Group,,,,
INSERTED DETAIL,219197,Runwood Homes Limited,50974649,R5806,Residential Care (Adults),3677.44,22/02/2016,People Group,,,,
INSERTED DETAIL,219197,Runwood Homes Limited,50974420,R5806,Residential Care (Adults),34684.59,22/02/2016,People Group,,,,
INSERTED DETAIL,219197,Runwood Homes Limited,50974420,R5806,Residential Care (Adults),6381.44,22/02/2016,People Group,,,,
INSERTED DETAIL,219197,Runwood Homes Limited,50974420,R5806,Residential Care (Adults),15467.04,22/02/2016,People Group,,,,
INSERTED DETAIL,219197,Runwood Homes Limited,50974420,R5806,Residential Care (Adults),3641.44,22/02/2016,People Group,,,,
INSERTED DETAIL,219197,Runwood Homes Limited,50974420,R5806,Residential Care (Adults),3136.64,22/02/2016,People Group,,,,
INSERTED DETAIL,219197,Runwood Homes Limited,50974427,R5806,Residential Care (Adults),12871.04,22/02/2016,People Group,,,,
INSERTED DETAIL,219197,Runwood Homes Limited,50974427,R5806,Residential Care (Adults),1838.72,22/02/2016,People Group,,,,
INSERTED DETAIL,219197,Runwood Homes Limited,50974427,R5806,Residential Care (Adults),7300.88,22/02/2016,People Group,,,,
INSERTED DETAIL,219197,Runwood Homes Limited,50974478,R5806,Residential Care (Adults),19180.40,22/02/2016,People Group,,,,
INSERTED DETAIL,219197,Runwood Homes Limited,50974478,R5806,Residential Care (Adults),1838.72,22/02/2016,People Group,,,,
INSERTED DETAIL,219197,Runwood Homes Limited,50974478,R5806,Residential Care (Adults),17691.60,22/02/2016,People Group,,,,
INSERTED DETAIL,219197,Runwood Homes Limited,50974478,R5806,Residential Care (Adults),-889.70,22/02/2016,People Group,,,,
INSERTED DETAIL,219197,Runwood Homes Limited,50974478,R5806,Residential Care (Adults),1838.72,22/02/2016,People Group,,,,
INSERTED DETAIL,219197,Runwood Homes Limited,50974478,R5806,Residential Care (Adults),1838.72,22/02/2016,People Group,,,,
INSERTED DETAIL,219197,Runwood Homes Limited,50974478,R5806,Residential Care (Adults),3641.44,22/02/2016,People Group,,,,
INSERTED DETAIL,219197,Runwood Homes Limited,50974539,R5806,Residential Care (Adults),11014.32,22/02/2016,People Group,,,,
INSERTED DETAIL,219197,Runwood Homes Limited,50974539,R5806,Residential Care (Adults),3677.44,22/02/2016,People Group,,,,
INSERTED DETAIL,219197,Runwood Homes Limited,50974539,R5806,Residential Care (Adults),2704.00,22/02/2016,People Group,,,,
INSERTED DETAIL,219197,Runwood Homes Limited,50974539,R5806,Residential Care (Adults),1838.72,22/02/2016,People Group,,,,
INSERTED DETAIL,219197,Runwood Homes Limited,50974539,R5806,Residential Care (Adults),1820.72,22/02/2016,People Group,,,,
INSERTED DETAIL,219197,Runwood Homes Limited,50974539,R5806,Residential Care (Adults),32429.83,22/02/2016,People Group,,,,
INSERTED DETAIL,219197,Runwood Homes Limited,50974539,R5806,Residential Care (Adults),3965.83,22/02/2016,People Group,,,,
INSERTED DETAIL,219197,Runwood Homes Limited,50974539,R5806,Residential Care (Adults),1952.06,22/02/2016,People Group,,,,
INSERTED DETAIL,219197,Runwood Homes Limited,50974539,R5806,Residential Care (Adults),591.01,22/02/2016,People Group,,,,
INSERTED DETAIL,219197,Runwood Homes Limited,50974539,R5806,Residential Care (Adults),1838.72,22/02/2016,People Group,,,,
INSERTED DETAIL,219197,Runwood Homes Limited,50974539,R5806,Residential Care (Adults),1820.72,22/02/2016,People Group,,,,
INSERTED DETAIL,219197,Runwood Homes Limited,50974540,R5806,Residential Care (Adults),10646.04,22/02/2016,People Group,,,,
INSERTED DETAIL,219197,Runwood Homes Limited,50974540,R5806,Residential Care (Adults),1838.72,22/02/2016,People Group,,,,
INSERTED DETAIL,219197,Runwood Homes Limited,50973102,R5806,Residential Care (Adults),6107.19,26/02/2016,People Group,,,,
INSERTED DETAIL,219197,Runwood Homes Limited,50961159,R5809,Adult Social Care Contracts,8142.92,26/02/2016,People Group,,,,
INSERTED DETAIL,205314,Rybrook Ltd,50955579,R4030,Materials,2621.69,05/02/2016,Communities,,,,
INSERTED DETAIL,225539,RYSA Highfield Manor Ltd,50974502,R5806,Residential Care (Adults),2123.28,25/02/2016,People Group,,,,
INSERTED DETAIL,224930,S Martin Interior Contracts Ltd,50958670,R2001,Buildings Maintenance,1171.80,19/02/2016,Communities,,,,
INSERTED DETAIL,100191,S R Care Ltd,50974641,R5806,Residential Care (Adults),2246.36,22/02/2016,People Group,,,,
INSERTED DETAIL,205397,Sable Leigh Consultancy Ltd,50966380,R4409,Consultancy,3092.44,09/02/2016,Communities,,,,
INSERTED DETAIL,205401,Safeline Warwick Ltd,50975020,R5802,Substitute Care,2400.00,26/02/2016,People Group,,,,
INSERTED DETAIL,209814,Safety Letterbox Company Ltd,50956213,R4019,Fire Equipment Purchase,1028.00,17/02/2016,Fire and Rescue,,,,
INSERTED DETAIL,100048,Salford House,50974610,R5806,Residential Care (Adults),-1109.96,22/02/2016,People Group,,,,
INSERTED DETAIL,100048,Salford House,50974610,R5806,Residential Care (Adults),11683.71,22/02/2016,People Group,,,,
INSERTED DETAIL,100048,Salford House,50974610,R5806,Residential Care (Adults),1867.96,22/02/2016,People Group,,,,
INSERTED DETAIL,217694,Sanctuary Care  Property (2) Ltd T/A Briarscroft Care Home,50974422,R5806,Residential Care (Adults),1680.64,22/02/2016,People Group,,,,
INSERTED DETAIL,228194,Sanctuary Care Property (2) Ltd  (Castlecroft Residential Care Home),50974433,R5806,Residential Care (Adults),1860.00,22/02/2016,People Group,,,,
INSERTED DETAIL,205443,Saunders of Stapleton Ltd,50966187,R3004,Repair & Maintenance Of Vehicles,5361.00,15/02/2016,Communities,,,,
INSERTED DETAIL,220279,Saw The Gap Ltd t/a Banana Moon Hatton Nursery (Hatton),50972280,R6106,Private Providers - Early Years Funding,10348.67,22/02/2016,People Group,,,,
INSERTED DETAIL,220279,Saw The Gap Ltd t/a Banana Moon Hatton Nursery (Hatton),50977422,R6106,Private Providers - Early Years Funding,1361.25,29/02/2016,People Group,,,,
INSERTED DETAIL,205461,School Stickers,50971159,R4313,Stationery & Paper,1000.00,19/02/2016,People Group,,,,
INSERTED DETAIL,205470,Scottish Power Energy Retail Ltd,50974914,R2103,Electricity,553.09,23/02/2016,Resources,,,,
INSERTED DETAIL,205470,Scottish Power Energy Retail Ltd,50977603,R2103,Electricity,553.09,25/02/2016,Resources,,,,
,,SCREWFIX DIRECT,P-Card,,,531.51,11/02/2016,,,,,
INSERTED DETAIL,227871,SDR Education Ltd,50960442,R5604,Commissioned Works,500.00,09/02/2016,People Group,,,,
INSERTED DETAIL,205481,Secure-A-Field,50962215,R2753,Grounds Maintenance Materials & Equipment,4020.70,11/02/2016,Communities,,,,
INSERTED DETAIL,100326,Sedlescombe Park Residential Home,50974615,R5806,Residential Care (Adults),5577.12,22/02/2016,People Group,,,,
INSERTED DETAIL,100326,Sedlescombe Park Residential Home,50974615,R5806,Residential Care (Adults),1859.04,22/02/2016,People Group,,,,
INSERTED DETAIL,100326,Sedlescombe Park Residential Home,50974614,R5806,Residential Care (Adults),2400.00,22/02/2016,People Group,,,,
INSERTED DETAIL,100326,Sedlescombe Park Residential Home,50974614,R5806,Residential Care (Adults),9412.32,22/02/2016,People Group,,,,
INSERTED DETAIL,210710,Seedlings Day Nursery,50973754,R6106,Private Providers - Early Years Funding,4481.73,22/02/2016,People Group,,,,
INSERTED DETAIL,210710,Seedlings Day Nursery,50977753,R6106,Private Providers - Early Years Funding,816.75,29/02/2016,People Group,,,,
INSERTED DETAIL,205483,Seesaw Nursery,50973755,R6106,Private Providers - Early Years Funding,14953.15,22/02/2016,People Group,,,,
INSERTED DETAIL,205483,Seesaw Nursery,50977795,R6106,Private Providers - Early Years Funding,10432.12,29/02/2016,People Group,,,,
INSERTED DETAIL,221297,Selborne Care Ltd,50974616,R5806,Residential Care (Adults),4320.00,22/02/2016,People Group,,,,
INSERTED DETAIL,221297,Selborne Care Ltd,50974616,R5806,Residential Care (Adults),11329.92,22/02/2016,People Group,,,,
INSERTED DETAIL,205488,Sellick Partnership Group Ltd - Legal Divisio,50958462,R1101,Agency Staff Pay,597.44,18/02/2016,Resources,,,,
INSERTED DETAIL,205488,Sellick Partnership Group Ltd - Legal Divisio,50958463,R1101,Agency Staff Pay,672.00,18/02/2016,Resources,,,,
INSERTED DETAIL,205488,Sellick Partnership Group Ltd - Legal Divisio,50958456,R1101,Agency Staff Pay,616.00,18/02/2016,Resources,,,,
INSERTED DETAIL,228619,Senad Community Ltd,50947175,R5805,Homecare - External Domiciliary (Adults),1736.00,04/02/2016,People Group,,,,
INSERTED DETAIL,228619,Senad Community Ltd,50947735,R5805,Homecare - External Domiciliary (Adults),802.50,05/02/2016,People Group,,,,
INSERTED DETAIL,228619,Senad Community Ltd,50947732,R5805,Homecare - External Domiciliary (Adults),645.00,05/02/2016,People Group,,,,
INSERTED DETAIL,228619,Senad Community Ltd,50956916,R5805,Homecare - External Domiciliary (Adults),1456.00,09/02/2016,People Group,,,,
INSERTED DETAIL,228619,Senad Community Ltd,50967358,R5805,Homecare - External Domiciliary (Adults),712.00,10/02/2016,People Group,,,,
INSERTED DETAIL,228619,Senad Community Ltd,50968273,R5805,Homecare - External Domiciliary (Adults),1323.00,10/02/2016,People Group,,,,
INSERTED DETAIL,228619,Senad Community Ltd,50968268,R5805,Homecare - External Domiciliary (Adults),1512.00,10/02/2016,People Group,,,,
INSERTED DETAIL,228619,Senad Community Ltd,50968819,R5805,Homecare - External Domiciliary (Adults),1323.00,10/02/2016,People Group,,,,
INSERTED DETAIL,228619,Senad Community Ltd,50968820,R5805,Homecare - External Domiciliary (Adults),1323.00,10/02/2016,People Group,,,,
INSERTED DETAIL,228619,Senad Community Ltd,50967359,R5805,Homecare - External Domiciliary (Adults),528.00,10/02/2016,People Group,,,,
INSERTED DETAIL,228619,Senad Community Ltd,50968264,R5805,Homecare - External Domiciliary (Adults),1323.00,10/02/2016,People Group,,,,
INSERTED DETAIL,228619,Senad Community Ltd,50968818,R5805,Homecare - External Domiciliary (Adults),1323.00,10/02/2016,People Group,,,,
INSERTED DETAIL,228619,Senad Community Ltd,50967354,R5805,Homecare - External Domiciliary (Adults),552.00,10/02/2016,People Group,,,,
INSERTED DETAIL,228619,Senad Community Ltd,50967348,R5805,Homecare - External Domiciliary (Adults),536.00,10/02/2016,People Group,,,,
INSERTED DETAIL,228619,Senad Community Ltd,50967350,R5805,Homecare - External Domiciliary (Adults),624.00,10/02/2016,People Group,,,,
INSERTED DETAIL,228619,Senad Community Ltd,50953994,R5805,Homecare - External Domiciliary (Adults),1074.92,12/02/2016,People Group,,,,
INSERTED DETAIL,228619,Senad Community Ltd,50954006,R5805,Homecare - External Domiciliary (Adults),1074.92,12/02/2016,People Group,,,,
INSERTED DETAIL,228619,Senad Community Ltd,50968263,R5805,Homecare - External Domiciliary (Adults),1512.00,16/02/2016,People Group,,,,
INSERTED DETAIL,228619,Senad Community Ltd,50957767,R5805,Homecare - External Domiciliary (Adults),1260.00,16/02/2016,People Group,,,,
INSERTED DETAIL,228619,Senad Community Ltd,50971631,R5805,Homecare - External Domiciliary (Adults),1458.00,16/02/2016,People Group,,,,
INSERTED DETAIL,228619,Senad Community Ltd,50971567,R5805,Homecare - External Domiciliary (Adults),1323.00,16/02/2016,People Group,,,,
INSERTED DETAIL,228619,Senad Community Ltd,50968260,R5805,Homecare - External Domiciliary (Adults),1512.00,16/02/2016,People Group,,,,
INSERTED DETAIL,228619,Senad Community Ltd,50957765,R5805,Homecare - External Domiciliary (Adults),1074.92,16/02/2016,People Group,,,,
INSERTED DETAIL,228619,Senad Community Ltd,50957755,R5805,Homecare - External Domiciliary (Adults),1458.82,16/02/2016,People Group,,,,
INSERTED DETAIL,228619,Senad Community Ltd,50957739,R5805,Homecare - External Domiciliary (Adults),698.00,16/02/2016,People Group,,,,
INSERTED DETAIL,228619,Senad Community Ltd,50961493,R5805,Homecare - External Domiciliary (Adults),1456.00,16/02/2016,People Group,,,,
INSERTED DETAIL,228619,Senad Community Ltd,50969470,R5805,Homecare - External Domiciliary (Adults),904.00,16/02/2016,People Group,,,,
INSERTED DETAIL,228619,Senad Community Ltd,50969115,R5805,Homecare - External Domiciliary (Adults),1800.00,16/02/2016,People Group,,,,
INSERTED DETAIL,228619,Senad Community Ltd,50968791,R5805,Homecare - External Domiciliary (Adults),1323.00,16/02/2016,People Group,,,,
INSERTED DETAIL,228619,Senad Community Ltd,50968793,R5805,Homecare - External Domiciliary (Adults),1323.00,16/02/2016,People Group,,,,
INSERTED DETAIL,228619,Senad Community Ltd,50969089,R5805,Homecare - External Domiciliary (Adults),1074.92,16/02/2016,People Group,,,,
INSERTED DETAIL,228619,Senad Community Ltd,50976147,R5805,Homecare - External Domiciliary (Adults),1344.00,25/02/2016,People Group,,,,
INSERTED DETAIL,228619,Senad Community Ltd,50974197,R5805,Homecare - External Domiciliary (Adults),760.00,26/02/2016,People Group,,,,
INSERTED DETAIL,228619,Senad Community Ltd,50974198,R5810,Adult Day Care,573.75,26/02/2016,People Group,,,,
INSERTED DETAIL,228619,Senad Community Ltd,50974207,R5805,Homecare - External Domiciliary (Adults),808.00,26/02/2016,People Group,,,,
INSERTED DETAIL,205489,Senad Ltd,50969650,R5848,Residential Care (Children),103883.58,16/02/2016,People Group,,,,
INSERTED DETAIL,100376,Sense,50974639,R5806,Residential Care (Adults),4000.00,22/02/2016,People Group,,,,
INSERTED DETAIL,100376,Sense,50974639,R5806,Residential Care (Adults),15722.04,22/02/2016,People Group,,,,
INSERTED DETAIL,228584,Serene Care Ltd,50974609,R5806,Residential Care (Adults),8656.98,22/02/2016,People Group,,,,
INSERTED DETAIL,228584,Serene Care Ltd,50974609,R5806,Residential Care (Adults),16117.06,22/02/2016,People Group,,,,
INSERTED DETAIL,228584,Serene Care Ltd,50974609,R5806,Residential Care (Adults),1629.96,22/02/2016,People Group,,,,
INSERTED DETAIL,228584,Serene Care Ltd,50974609,R5806,Residential Care (Adults),1863.12,22/02/2016,People Group,,,,
INSERTED DETAIL,228584,Serene Care Ltd,50960619,R5810,Adult Day Care,810.00,25/02/2016,People Group,,,,
INSERTED DETAIL,222189,Seven Resourcing Ltd - Seven Social Care Ltd (Executive),50969075,R4612,Projects,1268.75,11/02/2016,People Group,,,,
INSERTED DETAIL,222189,Seven Resourcing Ltd - Seven Social Care Ltd (Executive),50969103,R4612,Projects,1248.45,11/02/2016,People Group,,,,
INSERTED DETAIL,222189,Seven Resourcing Ltd - Seven Social Care Ltd (Executive),50969102,R4612,Projects,1131.55,11/02/2016,People Group,,,,
INSERTED DETAIL,222189,Seven Resourcing Ltd - Seven Social Care Ltd (Executive),50969095,R4612,Projects,1338.75,11/02/2016,People Group,,,,
INSERTED DETAIL,222189,Seven Resourcing Ltd - Seven Social Care Ltd (Executive),50969111,R4612,Projects,1306.80,11/02/2016,People Group,,,,
INSERTED DETAIL,222189,Seven Resourcing Ltd - Seven Social Care Ltd (Executive),50969106,R4612,Projects,978.60,11/02/2016,People Group,,,,
INSERTED DETAIL,222189,Seven Resourcing Ltd - Seven Social Care Ltd (Executive),50969068,R4612,Projects,1365.40,11/02/2016,People Group,,,,
INSERTED DETAIL,222189,Seven Resourcing Ltd - Seven Social Care Ltd (Executive),50969105,R4612,Projects,1260.00,11/02/2016,People Group,,,,
INSERTED DETAIL,222189,Seven Resourcing Ltd - Seven Social Care Ltd (Executive),50969079,R4612,Projects,1366.52,11/02/2016,People Group,,,,
INSERTED DETAIL,222189,Seven Resourcing Ltd - Seven Social Care Ltd (Executive),50969087,R4612,Projects,1490.50,11/02/2016,People Group,,,,
INSERTED DETAIL,222189,Seven Resourcing Ltd - Seven Social Care Ltd (Executive),50969091,R4612,Projects,1148.32,11/02/2016,People Group,,,,
INSERTED DETAIL,205501,Severn Trent Water Ltd (****5790),50957474,R2402,Water Supply Rv,794.82,04/02/2016,Resources,,,,
INSERTED DETAIL,205501,Severn Trent Water Ltd (****5790),50960803,R2402,Water Supply Rv,833.35,05/02/2016,Resources,,,,
INSERTED DETAIL,205501,Severn Trent Water Ltd (****5790),50964248,R2402,Water Supply Rv,2477.19,05/02/2016,Resources,,,,
INSERTED DETAIL,205501,Severn Trent Water Ltd (****5790),50964180,R2402,Water Supply Rv,567.74,08/02/2016,Resources,,,,
INSERTED DETAIL,205501,Severn Trent Water Ltd (****5790),50964521,R2401,Water Supply Metered,12177.70,12/02/2016,Communities,,,,
INSERTED DETAIL,205501,Severn Trent Water Ltd (****5790),50970028,R2402,Water Supply Rv,1327.30,15/02/2016,Resources,,,,
INSERTED DETAIL,205501,Severn Trent Water Ltd (****5790),50970036,R2402,Water Supply Rv,844.99,15/02/2016,Resources,,,,
INSERTED DETAIL,205501,Severn Trent Water Ltd (****5790),50970030,R2402,Water Supply Rv,673.39,15/02/2016,Resources,,,,
INSERTED DETAIL,205501,Severn Trent Water Ltd (****5790),50970045,R2402,Water Supply Rv,832.50,15/02/2016,Resources,,,,
INSERTED DETAIL,205501,Severn Trent Water Ltd (****5790),50970393,R2402,Water Supply Rv,615.88,19/02/2016,Resources,,,,
INSERTED DETAIL,205501,Severn Trent Water Ltd (****5790),50970035,R2402,Water Supply Rv,703.42,19/02/2016,Resources,,,,
INSERTED DETAIL,205501,Severn Trent Water Ltd (****5790),50970040,R2402,Water Supply Rv,2162.91,19/02/2016,Resources,,,,
INSERTED DETAIL,205501,Severn Trent Water Ltd (****5790),50975053,R2402,Water Supply Rv,1089.85,23/02/2016,Resources,,,,
INSERTED DETAIL,205501,Severn Trent Water Ltd (****5790),50975047,R2402,Water Supply Rv,1625.93,23/02/2016,Resources,,,,
INSERTED DETAIL,205501,Severn Trent Water Ltd (****5790),50975054,R2402,Water Supply Rv,3925.75,23/02/2016,Resources,,,,
INSERTED DETAIL,205501,Severn Trent Water Ltd (****5790),50974925,R2402,Water Supply Rv,569.91,25/02/2016,Resources,,,,
INSERTED DETAIL,214134,Shaftesbury Homes and Arethusa Trading Company Ltd t/a Shaftesbury Young People,50964011,R5604,Commissioned Works,551.00,19/02/2016,People Group,,,,
