Supplier ID,Supplier Name,Transaction Number,Account,Description,Amount,Pay date,Group
100040,St Marys Nursing Home,50149354,R5806,Residential Care (Adults),1557.96,16/07/2012,People Group
100040,St Marys Nursing Home,50149354,R5806,Residential Care (Adults),1557.96,16/07/2012,People Group
100040,St Marys Nursing Home,50149354,R5806,Residential Care (Adults),1557.96,16/07/2012,People Group
100040,St Marys Nursing Home,50149354,R5806,Residential Care (Adults),1557.96,16/07/2012,People Group
100040,St Marys Nursing Home,50149354,R5806,Residential Care (Adults),1557.96,16/07/2012,People Group
100040,St Marys Nursing Home,50149354,R5806,Residential Care (Adults),1557.96,16/07/2012,People Group
100040,St Marys Nursing Home,50149354,R5806,Residential Care (Adults),1705.20,16/07/2012,People Group
100040,St Marys Nursing Home,50149354,R5806,Residential Care (Adults),1705.20,16/07/2012,People Group
100040,St Marys Nursing Home,50149354,R5806,Residential Care (Adults),1737.96,16/07/2012,People Group
100040,St Marys Nursing Home,50149354,R5806,Residential Care (Adults),1741.72,16/07/2012,People Group
100040,St Marys Nursing Home,50149354,R5806,Residential Care (Adults),2801.72,16/07/2012,People Group
100040,St Marys Nursing Home,50149354,R5806,Residential Care (Adults),4689.30,16/07/2012,People Group
205780,Staffordshire County Council,50148092,R4612,Projects,10583.00,16/07/2012,Communities
205780,Staffordshire County Council,50148093,R4612,Projects,9404.75,25/07/2012,Communities
213540,Staffordshire University,50126529,R4443,Professional Fees Admin,12750.00,03/07/2012,Resources
209187,Stagecoach In Warwickshire,50148931,R5204,Concessionary Fares,413366.44,23/07/2012,Communities
205785,Stagecoach Services Ltd,50155016,R5704,Public Transport,739.86,24/07/2012,Communities
205785,Stagecoach Services Ltd,50155072,R5704,Public Transport,761.76,24/07/2012,Communities
205785,Stagecoach Services Ltd,50155039,R5704,Public Transport,913.14,24/07/2012,Communities
205785,Stagecoach Services Ltd,50155040,R5704,Public Transport,998.34,24/07/2012,Communities
205785,Stagecoach Services Ltd,50155090,R5704,Public Transport,1056.00,24/07/2012,Communities
205785,Stagecoach Services Ltd,50155071,R5704,Public Transport,1368.72,24/07/2012,Communities
205785,Stagecoach Services Ltd,50155045,R5704,Public Transport,1678.08,24/07/2012,Communities
205785,Stagecoach Services Ltd,50155059,R5704,Public Transport,1870.08,24/07/2012,Communities
205785,Stagecoach Services Ltd,50155050,R5704,Public Transport,2002.56,24/07/2012,Communities
205785,Stagecoach Services Ltd,50155089,R5704,Public Transport,2260.80,24/07/2012,Communities
205785,Stagecoach Services Ltd,50155021,R5704,Public Transport,2320.98,24/07/2012,Communities
205785,Stagecoach Services Ltd,50155095,R5704,Public Transport,7214.64,24/07/2012,Communities
205785,Stagecoach Services Ltd,50155085,R5704,Public Transport,8992.80,24/07/2012,Communities
205785,Stagecoach Services Ltd,50155049,R5704,Public Transport,9155.40,24/07/2012,Communities
205785,Stagecoach Services Ltd,50155011,R5704,Public Transport,9381.84,24/07/2012,Communities
205785,Stagecoach Services Ltd,50155030,R5704,Public Transport,11058.00,24/07/2012,Communities
205785,Stagecoach Services Ltd,50155042,R5704,Public Transport,12422.88,24/07/2012,Communities
205785,Stagecoach Services Ltd,50155065,R5704,Public Transport,14226.00,24/07/2012,Communities
205785,Stagecoach Services Ltd,50155054,R5704,Public Transport,20197.44,24/07/2012,Communities
100133,Staverton House,50149355,R5806,Residential Care (Adults),2678.52,16/07/2012,People Group
205335,Stephen Brooks,50142072,R5090,Third Party (Internal Trading) Recharge,500.00,09/07/2012,Communities
100038,Stepping Stones Resettlement Unit Ltd,50149356,R5806,Residential Care (Adults),4209.12,16/07/2012,People Group
100038,Stepping Stones Resettlement Unit Ltd,50149356,R5806,Residential Care (Adults),5294.84,16/07/2012,People Group
100038,Stepping Stones Resettlement Unit Ltd,50149356,R5806,Residential Care (Adults),6519.84,16/07/2012,People Group
205826,Steria Recruitment Ltd,50142057,R1101,Agency Staff Pay,616.79,06/07/2012,Resources
205826,Steria Recruitment Ltd,50142068,R1101,Agency Staff Pay,622.20,06/07/2012,Resources
205826,Steria Recruitment Ltd,50142051,R1101,Agency Staff Pay,629.00,06/07/2012,Resources
205826,Steria Recruitment Ltd,50137557,R1101,Agency Staff Pay,1511.10,09/07/2012,Resources
205826,Steria Recruitment Ltd,50141661,R1101,Agency Staff Pay,1511.10,09/07/2012,Resources
205826,Steria Recruitment Ltd,50142687,R1101,Agency Staff Pay,5000.04,12/07/2012,Resources
205826,Steria Recruitment Ltd,50145351,R1101,Agency Staff Pay,514.60,13/07/2012,Resources
205826,Steria Recruitment Ltd,50145357,R1101,Agency Staff Pay,616.79,13/07/2012,Resources
205826,Steria Recruitment Ltd,50149442,R1101,Agency Staff Pay,1511.10,16/07/2012,Resources
205838,Sticky Media,50149626,C1030,"New Construction, Conversion & Renovation",615.09,16/07/2012,Capital
205838,Sticky Media,50148925,C1030,"New Construction, Conversion & Renovation",-1221.58,25/07/2012,Capital
205838,Sticky Media,50149539,C1030,"New Construction, Conversion & Renovation",1221.58,25/07/2012,Capital
205838,Sticky Media,50156103,R4317,Print Operational Costs,1575.00,26/07/2012,Resources
205848,Stone Computers Ltd,50135996,R4503,Hardware,628.00,05/07/2012,Resources
205848,Stone Computers Ltd,50147565,R4503,Hardware,1003.80,13/07/2012,Resources
205848,Stone Computers Ltd,50147374,R4503,Hardware,1470.00,13/07/2012,Resources
205848,Stone Computers Ltd,50149731,R4503,Hardware,648.90,16/07/2012,Resources
205848,Stone Computers Ltd,50156342,R4503,Hardware,609.00,25/07/2012,Resources
205848,Stone Computers Ltd,50155553,R4503,Hardware,668.00,25/07/2012,Resources
205848,Stone Computers Ltd,50156356,R4503,Hardware,709.80,25/07/2012,Resources
205848,Stone Computers Ltd,50156359,R4503,Hardware,1358.70,25/07/2012,Resources
205848,Stone Computers Ltd,50156362,R4503,Hardware,2205.00,25/07/2012,Resources
205848,Stone Computers Ltd,50158005,R4503,Hardware,709.80,27/07/2012,Resources
205848,Stone Computers Ltd,50158047,R4503,Hardware,1176.00,27/07/2012,Resources
205848,Stone Computers Ltd,50158039,R4503,Hardware,1256.00,27/07/2012,Resources
205848,Stone Computers Ltd,50158052,R4503,Hardware,4998.00,27/07/2012,Resources
205848,Stone Computers Ltd,50158007,R4503,Hardware,10647.00,27/07/2012,Resources
205848,Stone Computers Ltd,50160414,R4503,Hardware,1046.50,31/07/2012,Resources
214180,Stone House Residential Home,50149357,R5806,Residential Care (Adults),2240.00,16/07/2012,People Group
100037,Stonebridge Nursing Home,50149358,R5806,Residential Care (Adults),1899.68,16/07/2012,People Group
100035,Stratford And District Mencap,50137664,R5805,Homecare - External Domiciliary (Adults),600.00,02/07/2012,People Group
100035,Stratford And District Mencap,50137677,R5805,Homecare - External Domiciliary (Adults),960.00,02/07/2012,People Group
100035,Stratford And District Mencap,50137658,R5805,Homecare - External Domiciliary (Adults),1275.00,02/07/2012,People Group
100035,Stratford And District Mencap,50137665,R5805,Homecare - External Domiciliary (Adults),1485.00,02/07/2012,People Group
100035,Stratford And District Mencap,50137671,R5805,Homecare - External Domiciliary (Adults),1680.00,02/07/2012,People Group
100035,Stratford And District Mencap,50137680,R5805,Homecare - External Domiciliary (Adults),2700.00,02/07/2012,People Group
100035,Stratford And District Mencap,50138076,R5805,Homecare - External Domiciliary (Adults),540.00,03/07/2012,People Group
100035,Stratford And District Mencap,50138046,R5805,Homecare - External Domiciliary (Adults),546.24,03/07/2012,People Group
100035,Stratford And District Mencap,50138042,R5805,Homecare - External Domiciliary (Adults),600.00,03/07/2012,People Group
100035,Stratford And District Mencap,50138130,R5805,Homecare - External Domiciliary (Adults),615.00,03/07/2012,People Group
100035,Stratford And District Mencap,50138081,R5805,Homecare - External Domiciliary (Adults),980.00,03/07/2012,People Group
100035,Stratford And District Mencap,50138110,R5805,Homecare - External Domiciliary (Adults),1260.00,03/07/2012,People Group
100035,Stratford And District Mencap,50138105,R5805,Homecare - External Domiciliary (Adults),2820.00,03/07/2012,People Group
100035,Stratford And District Mencap,50138086,R5805,Homecare - External Domiciliary (Adults),7168.00,03/07/2012,People Group
100035,Stratford And District Mencap,50141673,R5805,Homecare - External Domiciliary (Adults),525.00,06/07/2012,People Group
100035,Stratford And District Mencap,50141297,R5805,Homecare - External Domiciliary (Adults),540.00,06/07/2012,People Group
100035,Stratford And District Mencap,50141448,R5805,Homecare - External Domiciliary (Adults),546.24,06/07/2012,People Group
100035,Stratford And District Mencap,50141660,R5805,Homecare - External Domiciliary (Adults),546.24,06/07/2012,People Group
100035,Stratford And District Mencap,50141463,R5805,Homecare - External Domiciliary (Adults),600.00,06/07/2012,People Group
100035,Stratford And District Mencap,50141464,R5805,Homecare - External Domiciliary (Adults),700.00,06/07/2012,People Group
100035,Stratford And District Mencap,50141722,R5805,Homecare - External Domiciliary (Adults),840.00,06/07/2012,People Group
100035,Stratford And District Mencap,50141719,R5805,Homecare - External Domiciliary (Adults),870.00,06/07/2012,People Group
100035,Stratford And District Mencap,50141462,R5805,Homecare - External Domiciliary (Adults),980.00,06/07/2012,People Group
100035,Stratford And District Mencap,50141468,R5805,Homecare - External Domiciliary (Adults),980.00,06/07/2012,People Group
100035,Stratford And District Mencap,50141474,R5805,Homecare - External Domiciliary (Adults),980.00,06/07/2012,People Group
100035,Stratford And District Mencap,50141772,R5805,Homecare - External Domiciliary (Adults),1662.00,10/07/2012,People Group
100035,Stratford And District Mencap,50141458,R5805,Homecare - External Domiciliary (Adults),2560.00,10/07/2012,People Group
100035,Stratford And District Mencap,50141460,R5805,Homecare - External Domiciliary (Adults),2700.00,10/07/2012,People Group
100035,Stratford And District Mencap,50141657,R5805,Homecare - External Domiciliary (Adults),3585.00,10/07/2012,People Group
100035,Stratford And District Mencap,50141017,R5805,Homecare - External Domiciliary (Adults),3720.00,10/07/2012,People Group
100035,Stratford And District Mencap,50141289,R5805,Homecare - External Domiciliary (Adults),4544.00,10/07/2012,People Group
100035,Stratford And District Mencap,50141680,R5805,Homecare - External Domiciliary (Adults),5280.00,10/07/2012,People Group
100035,Stratford And District Mencap,50141288,R5805,Homecare - External Domiciliary (Adults),6660.00,10/07/2012,People Group
100035,Stratford And District Mencap,50145241,R5807,SLA - Adult Social Care Provision,72843.23,12/07/2012,People Group
100035,Stratford And District Mencap,50145223,R5807,SLA - Adult Social Care Provision,75271.34,12/07/2012,People Group
100035,Stratford And District Mencap,50149359,R5806,Residential Care (Adults),525.00,16/07/2012,People Group
100035,Stratford And District Mencap,50149359,R5806,Residential Care (Adults),525.00,16/07/2012,People Group
100035,Stratford And District Mencap,50149359,R5806,Residential Care (Adults),525.00,16/07/2012,People Group
100035,Stratford And District Mencap,50149359,R5806,Residential Care (Adults),525.00,16/07/2012,People Group
100035,Stratford And District Mencap,50149359,R5806,Residential Care (Adults),525.00,16/07/2012,People Group
100035,Stratford And District Mencap,50149359,R5806,Residential Care (Adults),624.00,16/07/2012,People Group
100035,Stratford And District Mencap,50149359,R5806,Residential Care (Adults),624.00,16/07/2012,People Group
100035,Stratford And District Mencap,50149359,R5806,Residential Care (Adults),624.00,16/07/2012,People Group
100035,Stratford And District Mencap,50149359,R5806,Residential Care (Adults),624.00,16/07/2012,People Group
100035,Stratford And District Mencap,50149359,R5806,Residential Care (Adults),624.00,16/07/2012,People Group
100035,Stratford And District Mencap,50149359,R5806,Residential Care (Adults),624.99,16/07/2012,People Group
100035,Stratford And District Mencap,50149359,R5806,Residential Care (Adults),624.99,16/07/2012,People Group
100035,Stratford And District Mencap,50149359,R5806,Residential Care (Adults),624.99,16/07/2012,People Group
100035,Stratford And District Mencap,50149359,R5806,Residential Care (Adults),624.99,16/07/2012,People Group
100035,Stratford And District Mencap,50149359,R5806,Residential Care (Adults),700.00,16/07/2012,People Group
100035,Stratford And District Mencap,50149359,R5806,Residential Care (Adults),700.00,16/07/2012,People Group
100035,Stratford And District Mencap,50149359,R5806,Residential Care (Adults),700.00,16/07/2012,People Group
100035,Stratford And District Mencap,50149359,R5806,Residential Care (Adults),700.00,16/07/2012,People Group
100035,Stratford And District Mencap,50149359,R5806,Residential Care (Adults),700.00,16/07/2012,People Group
100035,Stratford And District Mencap,50149359,R5806,Residential Care (Adults),700.00,16/07/2012,People Group
100035,Stratford And District Mencap,50149359,R5806,Residential Care (Adults),780.00,16/07/2012,People Group
100035,Stratford And District Mencap,50149359,R5806,Residential Care (Adults),800.00,16/07/2012,People Group
100035,Stratford And District Mencap,50149359,R5806,Residential Care (Adults),800.00,16/07/2012,People Group
100035,Stratford And District Mencap,50149359,R5806,Residential Care (Adults),800.00,16/07/2012,People Group
100035,Stratford And District Mencap,50149359,R5806,Residential Care (Adults),800.00,16/07/2012,People Group
100035,Stratford And District Mencap,50149359,R5806,Residential Care (Adults),833.32,16/07/2012,People Group
100035,Stratford And District Mencap,50149359,R5806,Residential Care (Adults),875.00,16/07/2012,People Group
100035,Stratford And District Mencap,50149359,R5806,Residential Care (Adults),1260.48,16/07/2012,People Group
100035,Stratford And District Mencap,50149359,R5806,Residential Care (Adults),1325.00,16/07/2012,People Group
100035,Stratford And District Mencap,50149359,R5806,Residential Care (Adults),1325.00,16/07/2012,People Group
100035,Stratford And District Mencap,50149359,R5806,Residential Care (Adults),21600.00,16/07/2012,People Group
100035,Stratford And District Mencap,50150347,R5805,Homecare - External Domiciliary (Adults),600.00,18/07/2012,People Group
100035,Stratford And District Mencap,50157984,R5805,Homecare - External Domiciliary (Adults),-600.00,26/07/2012,People Group
100035,Stratford And District Mencap,50150064,R5805,Homecare - External Domiciliary (Adults),600.00,26/07/2012,People Group
100034,Stratford Bentley Nursing Home,50149360,R5806,Residential Care (Adults),1757.96,16/07/2012,People Group
205868,Stratford On Avon District Council,50136953,R2201,Rent,4050.20,03/07/2012,Resources
205868,Stratford On Avon District Council,50136966,R2201,Rent,4062.50,03/07/2012,Resources
205868,Stratford On Avon District Council,50136955,R2202,Rent - Service Charges,3413.75,03/07/2012,Resources
205868,Stratford On Avon District Council,50145098,R2301,Rates,3375.00,11/07/2012,Resources
205868,Stratford On Avon District Council,50147261,R2301,Rates,5501.02,16/07/2012,Resources
205868,Stratford On Avon District Council,50152600,R2201,Rent,1875.00,23/07/2012,Resources
205868,Stratford On Avon District Council,50152640,R2201,Rent,16250.00,23/07/2012,Resources
205868,Stratford On Avon District Council,50154906,C1060,Grants & Contributions To Outside Organisations,463787.00,24/07/2012,Capital
205868,Stratford On Avon District Council,50154615,R2301,Rates,2241.00,24/07/2012,People Group
205868,Stratford On Avon District Council,50160108,R5210,Civil Parking Enforcement Payments,146737.82,31/07/2012,Communities
205868,Stratford On Avon District Council,50146562,C1050,External Fees,525.00,31/07/2012,Capital
205876,Stratford Upon Avon College,50145847,R1601,Training - External,1480.00,16/07/2012,People Group
205876,Stratford Upon Avon College,50152635,R2201,Rent,20336.00,20/07/2012,Resources
205876,Stratford Upon Avon College,50152710,R2202,Rent - Service Charges,1421.38,23/07/2012,Resources
100333,Stroud Court Community Trust,50149361,R5806,Residential Care (Adults),5416.96,16/07/2012,People Group
100425,Stubby Leas Nursing Home,50149362,R5806,Residential Care (Adults),1717.96,16/07/2012,People Group
205896,Subec Wiping Solutions Ltd,50139422,R2709,Cleaning Materials,1462.00,06/07/2012,Resources
205896,Subec Wiping Solutions Ltd,50158284,R2709,Cleaning Materials,628.00,27/07/2012,Resources
205913,Supplies Team,50135610,R4313,Stationery & Paper,592.79,09/07/2012,People Group
205913,Supplies Team,50133529,R4505,ICT Supplies / Consumables,1033.52,13/07/2012,Communities
205913,Supplies Team,50109203,R4505,ICT Supplies / Consumables,1597.77,13/07/2012,Communities
205913,Supplies Team,50146859,R4030,Materials,509.18,20/07/2012,People Group
205913,Supplies Team,50153161,R4505,ICT Supplies / Consumables,516.76,31/07/2012,Resources
205916,Surecare Warwickshire,50137507,R5805,Homecare - External Domiciliary (Adults),503.70,02/07/2012,People Group
205916,Surecare Warwickshire,50137525,R5805,Homecare - External Domiciliary (Adults),663.60,02/07/2012,People Group
205916,Surecare Warwickshire,50137476,R5805,Homecare - External Domiciliary (Adults),751.90,02/07/2012,People Group
205916,Surecare Warwickshire,50137518,R5805,Homecare - External Domiciliary (Adults),1022.00,02/07/2012,People Group
205916,Surecare Warwickshire,50140988,R5805,Homecare - External Domiciliary (Adults),584.00,05/07/2012,People Group
205916,Surecare Warwickshire,50141108,R5805,Homecare - External Domiciliary (Adults),1065.80,06/07/2012,People Group
205916,Surecare Warwickshire,50141710,R5805,Homecare - External Domiciliary (Adults),1138.80,06/07/2012,People Group
205916,Surecare Warwickshire,50144036,R5805,Homecare - External Domiciliary (Adults),627.80,10/07/2012,People Group
205916,Surecare Warwickshire,50145069,R5805,Homecare - External Domiciliary (Adults),992.80,11/07/2012,People Group
205916,Surecare Warwickshire,50153566,R5805,Homecare - External Domiciliary (Adults),518.30,20/07/2012,People Group
205916,Surecare Warwickshire,50153611,R5805,Homecare - External Domiciliary (Adults),547.50,20/07/2012,People Group
205916,Surecare Warwickshire,50153579,R5805,Homecare - External Domiciliary (Adults),850.45,20/07/2012,People Group
205916,Surecare Warwickshire,50153560,R5805,Homecare - External Domiciliary (Adults),1014.70,23/07/2012,People Group
205916,Surecare Warwickshire,50160728,R5805,Homecare - External Domiciliary (Adults),562.10,31/07/2012,People Group
205917,Surestars Day Nursery,50151763,R5803,Daycare External,540.00,20/07/2012,People Group
205951,Swiis Foster Care Ltd,50140529,R5822,Foster Care Payments - External,867.00,05/07/2012,People Group
205951,Swiis Foster Care Ltd,50140547,R5822,Foster Care Payments - External,867.00,05/07/2012,People Group
205951,Swiis Foster Care Ltd,50153724,R5822,Foster Care Payments - External,867.00,23/07/2012,People Group
205954,Sydenham Neighbourhood Initiatives (SYDNI),50148783,R5807,SLA - Adult Social Care Provision,1346.92,16/07/2012,People Group
205954,Sydenham Neighbourhood Initiatives (SYDNI),50148789,R5807,SLA - Adult Social Care Provision,1346.92,16/07/2012,People Group
205954,Sydenham Neighbourhood Initiatives (SYDNI),50148788,R5807,SLA - Adult Social Care Provision,3081.78,16/07/2012,People Group
205954,Sydenham Neighbourhood Initiatives (SYDNI),50148802,R5807,SLA - Adult Social Care Provision,3081.78,16/07/2012,People Group
205954,Sydenham Neighbourhood Initiatives (SYDNI),50148805,R5807,SLA - Adult Social Care Provision,3081.78,16/07/2012,People Group
205963,Symbiosis,50144843,R4409,Consultancy,690.00,10/07/2012,Resources
205995,Take A Break,50126173,R5805,Homecare - External Domiciliary (Adults),-2008.55,06/07/2012,People Group
205995,Take A Break,50128009,R5805,Homecare - External Domiciliary (Adults),582.75,06/07/2012,People Group
205995,Take A Break,50128319,R5805,Homecare - External Domiciliary (Adults),652.68,06/07/2012,People Group
205995,Take A Break,50128020,R5805,Homecare - External Domiciliary (Adults),675.99,06/07/2012,People Group
205995,Take A Break,50128350,R5805,Homecare - External Domiciliary (Adults),745.92,06/07/2012,People Group
205995,Take A Break,50128356,R5805,Homecare - External Domiciliary (Adults),1056.72,06/07/2012,People Group
205995,Take A Break,50128363,R5805,Homecare - External Domiciliary (Adults),1398.60,06/07/2012,People Group
205995,Take A Break,50128362,R5805,Homecare - External Domiciliary (Adults),1608.39,06/07/2012,People Group
205995,Take A Break,50144495,R5805,Homecare - External Domiciliary (Adults),559.44,10/07/2012,People Group
205995,Take A Break,50144875,R5805,Homecare - External Domiciliary (Adults),606.06,10/07/2012,People Group
205995,Take A Break,50144870,R5805,Homecare - External Domiciliary (Adults),675.99,10/07/2012,People Group
205995,Take A Break,50144810,R5805,Homecare - External Domiciliary (Adults),730.38,10/07/2012,People Group
205995,Take A Break,50144876,R5805,Homecare - External Domiciliary (Adults),769.23,10/07/2012,People Group
205995,Take A Break,50144068,R5805,Homecare - External Domiciliary (Adults),823.62,10/07/2012,People Group
205995,Take A Break,50144806,R5805,Homecare - External Domiciliary (Adults),901.32,10/07/2012,People Group
205995,Take A Break,50144777,R5805,Homecare - External Domiciliary (Adults),994.56,10/07/2012,People Group
205995,Take A Break,50144535,R5805,Homecare - External Domiciliary (Adults),1056.72,11/07/2012,People Group
205995,Take A Break,50144780,R5805,Homecare - External Domiciliary (Adults),1072.26,12/07/2012,People Group
205995,Take A Break,50144415,R5805,Homecare - External Domiciliary (Adults),1274.28,12/07/2012,People Group
205995,Take A Break,50144507,R5805,Homecare - External Domiciliary (Adults),1592.85,12/07/2012,People Group
205995,Take A Break,50149569,R5805,Homecare - External Domiciliary (Adults),970.65,16/07/2012,People Group
205995,Take A Break,50141046,R5805,Homecare - External Domiciliary (Adults),971.25,20/07/2012,People Group
205995,Take A Break,50143431,R4612,Projects,228281.60,20/07/2012,People Group
205995,Take A Break,50145845,R3204,Home To School / College Transport,635.80,25/07/2012,People Group
205995,Take A Break,50149568,R5805,Homecare - External Domiciliary (Adults),635.80,25/07/2012,People Group
100336,Te Hira Care Home Ltd,50149365,R5806,Residential Care (Adults),-2854.29,16/07/2012,People Group
100336,Te Hira Care Home Ltd,50149365,R5806,Residential Care (Adults),694.29,16/07/2012,People Group
100336,Te Hira Care Home Ltd,50149365,R5806,Residential Care (Adults),1450.36,16/07/2012,People Group
100336,Te Hira Care Home Ltd,50149365,R5806,Residential Care (Adults),1450.36,16/07/2012,People Group
100336,Te Hira Care Home Ltd,50149365,R5806,Residential Care (Adults),2160.00,16/07/2012,People Group
100336,Te Hira Care Home Ltd,50149365,R5806,Residential Care (Adults),2160.00,16/07/2012,People Group
206014,Teacheractive Ltd,50141948,R5604,Commissioned Works,560.00,06/07/2012,People Group
206025,Teddy Bears Preschool,50145561,R5702,Payments to External Contractors,683.85,11/07/2012,People Group
206025,Teddy Bears Preschool,50160543,R5705,Street Lighting Connections Contract,645.05,31/07/2012,People Group
216375,Teneo Ltd,50148934,R4506,IT Support & Maintenance,1395.00,20/07/2012,Resources
206044,Terrys Bed Centre,50155635,R5802,Substitute Care,816.00,25/07/2012,People Group
209559,Textile Conservation Limited,50148090,R5702,Payments to External Contractors,8000.00,16/07/2012,Communities
206049,Tfhuk.Com,50154769,R4035,Personal Requisites,808.75,24/07/2012,People Group
206058,The Adolescent and Childrens Trust,50135275,R5822,Foster Care Payments - External,3038.00,09/07/2012,People Group
206058,The Adolescent and Childrens Trust,50159684,R5822,Foster Care Payments - External,2940.00,31/07/2012,People Group
206067,The Blue Strawberry Kids Daycare Ltd,50139330,R4606,Pre-School Teachers Flexible Payments,500.00,05/07/2012,People Group
100350,The Broad Group Ltd,50149076,R5806,Residential Care (Adults),3186.68,16/07/2012,People Group
100350,The Broad Group Ltd,50153498,R5805,Homecare - External Domiciliary (Adults),1873.96,23/07/2012,People Group
206078,The Care Bureau  Ltd,50136307,R5805,Homecare - External Domiciliary (Adults),502.56,02/07/2012,People Group
206078,The Care Bureau  Ltd,50136497,R5805,Homecare - External Domiciliary (Adults),502.56,02/07/2012,People Group
206078,The Care Bureau  Ltd,50136476,R5805,Homecare - External Domiciliary (Adults),523.50,02/07/2012,People Group
206078,The Care Bureau  Ltd,50136290,R5805,Homecare - External Domiciliary (Adults),572.36,02/07/2012,People Group
206078,The Care Bureau  Ltd,50136286,R5805,Homecare - External Domiciliary (Adults),586.32,02/07/2012,People Group
206078,The Care Bureau  Ltd,50136412,R5805,Homecare - External Domiciliary (Adults),586.32,02/07/2012,People Group
206078,The Care Bureau  Ltd,50136479,R5805,Homecare - External Domiciliary (Adults),586.32,02/07/2012,People Group
206078,The Care Bureau  Ltd,50136504,R5805,Homecare - External Domiciliary (Adults),670.08,02/07/2012,People Group
206078,The Care Bureau  Ltd,50136394,R5805,Homecare - External Domiciliary (Adults),753.84,02/07/2012,People Group
206078,The Care Bureau  Ltd,50136436,R5805,Homecare - External Domiciliary (Adults),774.78,02/07/2012,People Group
206078,The Care Bureau  Ltd,50136464,R5805,Homecare - External Domiciliary (Adults),781.76,02/07/2012,People Group
206078,The Care Bureau  Ltd,50136335,R5805,Homecare - External Domiciliary (Adults),823.64,02/07/2012,People Group
206078,The Care Bureau  Ltd,50136474,R5805,Homecare - External Domiciliary (Adults),830.62,02/07/2012,People Group
206078,The Care Bureau  Ltd,50136311,R5805,Homecare - External Domiciliary (Adults),851.56,02/07/2012,People Group
206078,The Care Bureau  Ltd,50136319,R5805,Homecare - External Domiciliary (Adults),879.48,02/07/2012,People Group
206078,The Care Bureau  Ltd,50136312,R5805,Homecare - External Domiciliary (Adults),893.44,02/07/2012,People Group
206078,The Care Bureau  Ltd,50136433,R5805,Homecare - External Domiciliary (Adults),963.24,02/07/2012,People Group
206078,The Care Bureau  Ltd,50136330,R5805,Homecare - External Domiciliary (Adults),977.20,02/07/2012,People Group
206078,The Care Bureau  Ltd,50136054,R5805,Homecare - External Domiciliary (Adults),1165.66,02/07/2012,People Group
206078,The Care Bureau  Ltd,50136424,R5805,Homecare - External Domiciliary (Adults),1172.64,02/07/2012,People Group
206078,The Care Bureau  Ltd,50136430,R5805,Homecare - External Domiciliary (Adults),1172.64,02/07/2012,People Group
206078,The Care Bureau  Ltd,50136459,R5805,Homecare - External Domiciliary (Adults),1172.64,02/07/2012,People Group
206078,The Care Bureau  Ltd,50136421,R5805,Homecare - External Domiciliary (Adults),1284.32,02/07/2012,People Group
206078,The Care Bureau  Ltd,50136450,R5805,Homecare - External Domiciliary (Adults),1472.78,02/07/2012,People Group
206078,The Care Bureau  Ltd,50136021,R5805,Homecare - External Domiciliary (Adults),1528.00,02/07/2012,People Group
206078,The Care Bureau  Ltd,50136336,R5805,Homecare - External Domiciliary (Adults),1563.52,02/07/2012,People Group
206078,The Care Bureau  Ltd,50136419,R5805,Homecare - External Domiciliary (Adults),1563.52,02/07/2012,People Group
206078,The Care Bureau  Ltd,50136410,R5805,Homecare - External Domiciliary (Adults),1954.40,02/07/2012,People Group
206078,The Care Bureau  Ltd,50138047,R5805,Homecare - External Domiciliary (Adults),502.56,03/07/2012,People Group
206078,The Care Bureau  Ltd,50138052,R5805,Homecare - External Domiciliary (Adults),530.48,03/07/2012,People Group
206078,The Care Bureau  Ltd,50138056,R5805,Homecare - External Domiciliary (Adults),530.48,03/07/2012,People Group
206078,The Care Bureau  Ltd,50137962,R5805,Homecare - External Domiciliary (Adults),572.36,03/07/2012,People Group
206078,The Care Bureau  Ltd,50138027,R5805,Homecare - External Domiciliary (Adults),586.32,03/07/2012,People Group
206078,The Care Bureau  Ltd,50138272,R5805,Homecare - External Domiciliary (Adults),586.32,03/07/2012,People Group
206078,The Care Bureau  Ltd,50138100,R5805,Homecare - External Domiciliary (Adults),691.02,03/07/2012,People Group
206078,The Care Bureau  Ltd,50138273,R5805,Homecare - External Domiciliary (Adults),781.76,03/07/2012,People Group
206078,The Care Bureau  Ltd,50137949,R5805,Homecare - External Domiciliary (Adults),837.60,03/07/2012,People Group
206078,The Care Bureau  Ltd,50137964,R5805,Homecare - External Domiciliary (Adults),844.58,03/07/2012,People Group
206078,The Care Bureau  Ltd,50138358,R5805,Homecare - External Domiciliary (Adults),977.20,03/07/2012,People Group
206078,The Care Bureau  Ltd,50137957,R5805,Homecare - External Domiciliary (Adults),1172.64,03/07/2012,People Group
206078,The Care Bureau  Ltd,50137933,R5805,Homecare - External Domiciliary (Adults),1354.12,03/07/2012,People Group
206078,The Care Bureau  Ltd,50138271,R5805,Homecare - External Domiciliary (Adults),1396.00,03/07/2012,People Group
206078,The Care Bureau  Ltd,50138261,R5805,Homecare - External Domiciliary (Adults),1556.54,03/07/2012,People Group
206078,The Care Bureau  Ltd,50138335,R5805,Homecare - External Domiciliary (Adults),1563.52,03/07/2012,People Group
206078,The Care Bureau  Ltd,50138297,R5805,Homecare - External Domiciliary (Adults),1758.96,03/07/2012,People Group
206078,The Care Bureau  Ltd,50138691,R5805,Homecare - External Domiciliary (Adults),537.46,04/07/2012,People Group
