,Supplier id,Supplier Name,Transno,Account,Description,Amount,Pay Date,Group,,,,,
INSERTED DETAIL,207708,SUEZ Recycling and Recovery UK Ltd (SITA ****1388),51010381,R2754,Waste Management,11245.28,26/04/2016,Communities,,,,,
INSERTED DETAIL,207708,SUEZ Recycling and Recovery UK Ltd (SITA ****1388),51010394,R2754,Waste Management,4883.96,26/04/2016,Communities,,,,,
INSERTED DETAIL,205905,Sunbeams Pre-School,50991389,R6106,Private Providers - Early Years Funding,14732.41,04/04/2016,People Group,,,,,
INSERTED DETAIL,999982,Sundry -Commercial Supplier,51003845,R4615,Mortuary/Pathology Expenses,580.80,13/04/2016,Other Services,,,,,
INSERTED DETAIL,999982,Sundry -Commercial Supplier,51003845,R4615,Mortuary/Pathology Expenses,774.40,13/04/2016,Other Services,,,,,
INSERTED DETAIL,999982,Sundry -Commercial Supplier,51004323,R4302,Advertising Promotional Events & Goods,580.00,14/04/2016,Resources,,,,,
INSERTED DETAIL,999982,Sundry -Commercial Supplier,51003854,R9102,Reimbursements,701.51,15/04/2016,People Group,,,,,
INSERTED DETAIL,999982,Sundry -Commercial Supplier,51003880,R9102,Reimbursements,2460.19,15/04/2016,People Group,,,,,
INSERTED DETAIL,205906,Sunflowers Pre School & Out of School Club,50991372,R6106,Private Providers - Early Years Funding,3087.63,04/04/2016,People Group,,,,,
INSERTED DETAIL,205906,Sunflowers Pre School & Out of School Club,51009411,R6106,Private Providers - Early Years Funding,965.25,25/04/2016,People Group,,,,,
INSERTED DETAIL,205913,Supplies Team,50989778,R4505,ICT Supplies / Consumables,508.28,05/04/2016,Resources,,,,,
INSERTED DETAIL,205913,Supplies Team,50994107,R4505,ICT Supplies / Consumables,545.56,11/04/2016,Resources,,,,,
INSERTED DETAIL,205913,Supplies Team,51000730,R4505,ICT Supplies / Consumables,743.64,25/04/2016,Communities,,,,,
INSERTED DETAIL,211669,Support Sport Ltd,50982532,R4442,Professional Fees Curriculum,1800.00,01/04/2016,Schools,,,,,
INSERTED DETAIL,211669,Support Sport Ltd,50985563,R4433,Sport Instruction,2450.00,06/04/2016,Schools,,,,,
INSERTED DETAIL,208709,Sure24 Ltd,50957762,R3004,Repair & Maintenance Of Vehicles,2262.30,01/04/2016,Fire and Rescue,,,,,
INSERTED DETAIL,208709,Sure24 Ltd,50984962,R3004,Repair & Maintenance Of Vehicles,10195.70,01/04/2016,Fire and Rescue,,,,,
INSERTED DETAIL,205917,Surestars Day Nursery Ltd,50991321,R6106,Private Providers - Early Years Funding,27265.24,04/04/2016,People Group,,,,,
INSERTED DETAIL,205917,Surestars Day Nursery Ltd,51009421,R6106,Private Providers - Early Years Funding,8204.63,25/04/2016,People Group,,,,,
INSERTED DETAIL,227115,Surrey County Council,50991665,R6107,SEN Statements Funding - Non-Maintained Schools,10701.00,01/04/2016,People Group,,,,,
INSERTED DETAIL,228038,Sussex Housing & Care-Woodlands Residential Home,51007228,R5806,Residential Care (Adults),2660.00,18/04/2016,People Group,,,,,
INSERTED DETAIL,205937,Sustrans,50995536,R4409,Consultancy,4500.00,21/04/2016,Communities,,,,,
INSERTED DETAIL,205937,Sustrans,50995533,R4409,Consultancy,5000.00,21/04/2016,Communities,,,,,
INSERTED DETAIL,205937,Sustrans,50995544,R4409,Consultancy,7000.00,21/04/2016,Communities,,,,,
INSERTED DETAIL,205937,Sustrans,50995531,R4409,Consultancy,1500.00,21/04/2016,Communities,,,,,
INSERTED DETAIL,205937,Sustrans,50995538,R4409,Consultancy,5000.00,21/04/2016,Communities,,,,,
INSERTED DETAIL,205937,Sustrans,50995526,R4409,Consultancy,9750.00,21/04/2016,Communities,,,,,
INSERTED DETAIL,228768,Sutton Communications Ltd,50997612,R2001,Buildings Maintenance,1239.00,27/04/2016,Communities,,,,,
INSERTED DETAIL,228768,Sutton Communications Ltd,50997615,R2001,Buildings Maintenance,4210.00,27/04/2016,Communities,,,,,
INSERTED DETAIL,205942,Swalcliffe Park School Trust,51001930,R6107,SEN Statements Funding - Non-Maintained Schools,25000.00,27/04/2016,People Group,,,,,
INSERTED DETAIL,205942,Swalcliffe Park School Trust,51001933,R6107,SEN Statements Funding - Non-Maintained Schools,25000.00,29/04/2016,People Group,,,,,
INSERTED DETAIL,205948,Swift DataPro Software Ltd,50992647,R4512,Software,5852.65,15/04/2016,Communities,,,,,
INSERTED DETAIL,205951,Swiis Foster Care Ltd,50982508,R5822,Foster Care Payments - External,867.02,01/04/2016,People Group,,,,,
INSERTED DETAIL,205951,Swiis Foster Care Ltd,50986299,R5822,Foster Care Payments - External,867.02,08/04/2016,People Group,,,,,
INSERTED DETAIL,205951,Swiis Foster Care Ltd,50996805,R5822,Foster Care Payments - External,867.02,14/04/2016,People Group,,,,,
INSERTED DETAIL,205951,Swiis Foster Care Ltd,51010605,R5822,Foster Care Payments - External,867.02,26/04/2016,People Group,,,,,
INSERTED DETAIL,205951,Swiis Foster Care Ltd,51005846,R5822,Foster Care Payments - External,1734.04,29/04/2016,People Group,,,,,
INSERTED DETAIL,205953,Sycamore Counselling Service,50981621,R4410,Counselling Service,540.00,01/04/2016,People Group,,,,,
INSERTED DETAIL,205953,Sycamore Counselling Service,50981635,R4410,Counselling Service,540.00,01/04/2016,People Group,,,,,
INSERTED DETAIL,205953,Sycamore Counselling Service,50985059,R4410,Counselling Service,540.00,07/04/2016,People Group,,,,,
INSERTED DETAIL,205953,Sycamore Counselling Service,50985062,R4410,Counselling Service,540.00,07/04/2016,People Group,,,,,
INSERTED DETAIL,205953,Sycamore Counselling Service,50987718,R4410,Counselling Service,540.00,08/04/2016,People Group,,,,,
INSERTED DETAIL,205953,Sycamore Counselling Service,51000054,R4410,Counselling Service,540.00,29/04/2016,People Group,,,,,
INSERTED DETAIL,205953,Sycamore Counselling Service,51000056,R4410,Counselling Service,540.00,29/04/2016,People Group,,,,,
INSERTED DETAIL,230762,Sygnet Services Ltd,50986301,R4409,Consultancy,1300.00,14/04/2016,Fire and Rescue,,,,,
INSERTED DETAIL,208540,T & S Solutions (West Midlands) Ltd,50986830,C1010,Acquisition Of New Assets,7395.00,07/04/2016,Capital,,,,,
INSERTED DETAIL,225176,T E Baker Tree Care,51003777,R5702,Payments to External Contractors,2100.00,21/04/2016,Communities,,,,,
INSERTED DETAIL,207702,Tailby Brack Ltd T/A Cwikskip-,51008849,R2706,Refuse Collection / Waste Disposal,506.00,20/04/2016,Communities,,,,,
INSERTED DETAIL,205995,Take A Break Warwickshire Ltd,50994851,R5810,Adult Day Care,928.52,01/04/2016,People Group,,,,,
INSERTED DETAIL,205995,Take A Break Warwickshire Ltd,50982400,R5847,Homecare - External Domiciliary (Children),924.80,01/04/2016,People Group,,,,,
INSERTED DETAIL,205995,Take A Break Warwickshire Ltd,50994862,R5810,Adult Day Care,2323.23,01/04/2016,People Group,,,,,
INSERTED DETAIL,205995,Take A Break Warwickshire Ltd,50991556,R5810,Adult Day Care,633.26,07/04/2016,People Group,,,,,
INSERTED DETAIL,205995,Take A Break Warwickshire Ltd,50991561,R5810,Adult Day Care,1076.15,07/04/2016,People Group,,,,,
INSERTED DETAIL,205995,Take A Break Warwickshire Ltd,50991553,R5810,Adult Day Care,540.02,07/04/2016,People Group,,,,,
INSERTED DETAIL,205995,Take A Break Warwickshire Ltd,50991552,R5810,Adult Day Care,621.60,07/04/2016,People Group,,,,,
INSERTED DETAIL,205995,Take A Break Warwickshire Ltd,50991548,R5810,Adult Day Care,815.85,07/04/2016,People Group,,,,,
INSERTED DETAIL,205995,Take A Break Warwickshire Ltd,50991546,R5810,Adult Day Care,547.79,07/04/2016,People Group,,,,,
INSERTED DETAIL,205995,Take A Break Warwickshire Ltd,50991545,R5810,Adult Day Care,819.74,07/04/2016,People Group,,,,,
INSERTED DETAIL,205995,Take A Break Warwickshire Ltd,50991565,R5810,Adult Day Care,574.98,07/04/2016,People Group,,,,,
INSERTED DETAIL,205995,Take A Break Warwickshire Ltd,50991566,R5810,Adult Day Care,582.75,07/04/2016,People Group,,,,,
INSERTED DETAIL,205995,Take A Break Warwickshire Ltd,50991567,R5810,Adult Day Care,4304.58,07/04/2016,People Group,,,,,
INSERTED DETAIL,205995,Take A Break Warwickshire Ltd,50991568,R5810,Adult Day Care,2498.06,07/04/2016,People Group,,,,,
INSERTED DETAIL,205995,Take A Break Warwickshire Ltd,50991569,R5810,Adult Day Care,2400.93,07/04/2016,People Group,,,,,
INSERTED DETAIL,205995,Take A Break Warwickshire Ltd,50991570,R5810,Adult Day Care,1775.45,07/04/2016,People Group,,,,,
INSERTED DETAIL,205995,Take A Break Warwickshire Ltd,50991571,R5810,Adult Day Care,598.29,07/04/2016,People Group,,,,,
INSERTED DETAIL,205995,Take A Break Warwickshire Ltd,50991572,R5810,Adult Day Care,2113.44,07/04/2016,People Group,,,,,
INSERTED DETAIL,205995,Take A Break Warwickshire Ltd,50991573,R5810,Adult Day Care,2393.16,07/04/2016,People Group,,,,,
INSERTED DETAIL,205995,Take A Break Warwickshire Ltd,50992044,R5853,Community Short Breaks,1333.01,07/04/2016,People Group,,,,,
INSERTED DETAIL,205995,Take A Break Warwickshire Ltd,50992055,R5853,Community Short Breaks,614.13,07/04/2016,People Group,,,,,
INSERTED DETAIL,205995,Take A Break Warwickshire Ltd,50992056,R5853,Community Short Breaks,1445.00,07/04/2016,People Group,,,,,
INSERTED DETAIL,205995,Take A Break Warwickshire Ltd,50992061,R5853,Community Short Breaks,563.55,07/04/2016,People Group,,,,,
INSERTED DETAIL,205995,Take A Break Warwickshire Ltd,50994268,R5810,Adult Day Care,683.76,07/04/2016,People Group,,,,,
INSERTED DETAIL,205995,Take A Break Warwickshire Ltd,50994285,R5810,Adult Day Care,1499.61,07/04/2016,People Group,,,,,
INSERTED DETAIL,205995,Take A Break Warwickshire Ltd,50994292,R5810,Adult Day Care,574.98,07/04/2016,People Group,,,,,
INSERTED DETAIL,205995,Take A Break Warwickshire Ltd,50991560,R5810,Adult Day Care,749.81,07/04/2016,People Group,,,,,
INSERTED DETAIL,205995,Take A Break Warwickshire Ltd,50991559,R5810,Adult Day Care,574.98,07/04/2016,People Group,,,,,
INSERTED DETAIL,205995,Take A Break Warwickshire Ltd,50991215,R5853,Community Short Breaks,523.81,07/04/2016,People Group,,,,,
INSERTED DETAIL,205995,Take A Break Warwickshire Ltd,50991248,R5853,Community Short Breaks,592.45,07/04/2016,People Group,,,,,
INSERTED DETAIL,205995,Take A Break Warwickshire Ltd,50991267,R5853,Community Short Breaks,650.25,07/04/2016,People Group,,,,,
INSERTED DETAIL,205995,Take A Break Warwickshire Ltd,50991273,R5853,Community Short Breaks,599.68,07/04/2016,People Group,,,,,
INSERTED DETAIL,205995,Take A Break Warwickshire Ltd,50991274,R5853,Community Short Breaks,1054.85,07/04/2016,People Group,,,,,
INSERTED DETAIL,205995,Take A Break Warwickshire Ltd,50991558,R5810,Adult Day Care,831.39,07/04/2016,People Group,,,,,
INSERTED DETAIL,205995,Take A Break Warwickshire Ltd,50991474,R5810,Adult Day Care,928.52,07/04/2016,People Group,,,,,
INSERTED DETAIL,205995,Take A Break Warwickshire Ltd,50991479,R5810,Adult Day Care,1107.23,07/04/2016,People Group,,,,,
INSERTED DETAIL,205995,Take A Break Warwickshire Ltd,50991486,R5810,Adult Day Care,707.07,07/04/2016,People Group,,,,,
INSERTED DETAIL,205995,Take A Break Warwickshire Ltd,50991492,R5810,Adult Day Care,1177.16,07/04/2016,People Group,,,,,
INSERTED DETAIL,205995,Take A Break Warwickshire Ltd,50991493,R5810,Adult Day Care,559.44,07/04/2016,People Group,,,,,
INSERTED DETAIL,205995,Take A Break Warwickshire Ltd,50991495,R5810,Adult Day Care,652.68,07/04/2016,People Group,,,,,
INSERTED DETAIL,205995,Take A Break Warwickshire Ltd,50991503,R5810,Adult Day Care,843.05,07/04/2016,People Group,,,,,
INSERTED DETAIL,205995,Take A Break Warwickshire Ltd,50991504,R5810,Adult Day Care,1647.24,07/04/2016,People Group,,,,,
INSERTED DETAIL,205995,Take A Break Warwickshire Ltd,50998586,R5604,Commissioned Works,809.20,08/04/2016,People Group,,,,,
INSERTED DETAIL,205995,Take A Break Warwickshire Ltd,50998609,R5604,Commissioned Works,693.60,08/04/2016,People Group,,,,,
INSERTED DETAIL,205995,Take A Break Warwickshire Ltd,50992554,R4420,Leisure Services External,70779.71,15/04/2016,People Group,,,,,
INSERTED DETAIL,205995,Take A Break Warwickshire Ltd,50994473,R5847,Homecare - External Domiciliary (Children),780.30,21/04/2016,People Group,,,,,
INSERTED DETAIL,205995,Take A Break Warwickshire Ltd,50997767,R5847,Homecare - External Domiciliary (Children),1062.08,22/04/2016,People Group,,,,,
INSERTED DETAIL,205995,Take A Break Warwickshire Ltd,51011757,R5810,Adult Day Care,1264.38,27/04/2016,People Group,,,,,
INSERTED DETAIL,200501,Tamworth/Atherstone Taxis(****6685),50994863,R3205,Client Travel - Taxis,918.00,06/04/2016,People Group,,,,,
INSERTED DETAIL,224513,Tandem Events Ltd,50997056,R4453,Events,3160.00,22/04/2016,Communities,,,,,
INSERTED DETAIL,218074,Tanworth-In-Arden Academy Trust,50991365,R6106,Private Providers - Early Years Funding,14467.75,04/04/2016,People Group,,,,,
INSERTED DETAIL,206007,Tardis Environmental UK Ltd,51006573,R2023,Mechanical (LM),585.00,15/04/2016,Resources,,,,,
INSERTED DETAIL,206018,Team Prevent UK Ltd,51000067,R4409,Consultancy,12870.01,05/04/2016,Resources,,,,,
INSERTED DETAIL,206022,Teddy Bear Corner Ltd (childcare ****9517),50991383,R6106,Private Providers - Early Years Funding,22992.55,04/04/2016,People Group,,,,,
INSERTED DETAIL,206022,Teddy Bear Corner Ltd (childcare ****9517),51009418,R6106,Private Providers - Early Years Funding,965.25,25/04/2016,People Group,,,,,
INSERTED DETAIL,206025,Teddy Bears Preschool,50991377,R6106,Private Providers - Early Years Funding,8204.27,04/04/2016,People Group,,,,,
INSERTED DETAIL,206025,Teddy Bears Preschool,51009463,R6106,Private Providers - Early Years Funding,2895.75,25/04/2016,People Group,,,,,
INSERTED DETAIL,206026,Teddy N Daisys Day Nursery  Ltd,50991347,R6106,Private Providers - Early Years Funding,15085.28,04/04/2016,People Group,,,,,
INSERTED DETAIL,206026,Teddy N Daisys Day Nursery  Ltd,51009428,R6106,Private Providers - Early Years Funding,2171.82,25/04/2016,People Group,,,,,
INSERTED DETAIL,206388,Telent Technology Services Ltd (Ttsl Traffic Signals UK Ltd),51012419,C1030,"New Construction, Conversion & Renovation",1223.45,29/04/2016,Capital,,,,,
INSERTED DETAIL,206032,Telford Playschool,50991338,R6106,Private Providers - Early Years Funding,13850.23,04/04/2016,People Group,,,,,
INSERTED DETAIL,229673,Thatplayspace Ltd,50986288,R5802,Substitute Care,2843.60,06/04/2016,People Group,,,,,
INSERTED DETAIL,100000,The Abbeyfield Society,51007129,R5806,Residential Care (Adults),2380.00,18/04/2016,People Group,,,,,
INSERTED DETAIL,100000,The Abbeyfield Society,51007063,R5806,Residential Care (Adults),2219.12,18/04/2016,People Group,,,,,
INSERTED DETAIL,100000,The Abbeyfield Society,51007063,R5806,Residential Care (Adults),2134.13,18/04/2016,People Group,,,,,
INSERTED DETAIL,100000,The Abbeyfield Society,51007063,R5806,Residential Care (Adults),2014.44,18/04/2016,People Group,,,,,
INSERTED DETAIL,206058,The Adolescent and Childrens Trust,51003865,R5801,Other Child Care,3074.00,14/04/2016,People Group,,,,,
INSERTED DETAIL,206058,The Adolescent and Childrens Trust,51003866,R5801,Other Child Care,3016.00,14/04/2016,People Group,,,,,
INSERTED DETAIL,206062,The Award Scheme Ltd,50998587,R4058,Books,525.00,08/04/2016,People Group,,,,,
INSERTED DETAIL,221984,The Bermuda Phoenix Centre Ltd,50995070,C1050,External Fees,500.00,15/04/2016,Capital,,,,,
INSERTED DETAIL,222515,The Big Red Party Bus,51008155,R5604,Commissioned Works,974.61,29/04/2016,People Group,,,,,
INSERTED DETAIL,206066,The Blue Strawberry - Cawston Grange,50991341,R6106,Private Providers - Early Years Funding,19260.93,04/04/2016,People Group,,,,,
INSERTED DETAIL,206066,The Blue Strawberry - Cawston Grange,51008818,R4606,Pre-School Teachers Flexible Payments,525.00,20/04/2016,People Group,,,,,
INSERTED DETAIL,206067,The Blue Strawberry Kids Daycare Ltd,50991374,R6106,Private Providers - Early Years Funding,31729.07,04/04/2016,People Group,,,,,
INSERTED DETAIL,206067,The Blue Strawberry Kids Daycare Ltd,51009437,R6106,Private Providers - Early Years Funding,2413.13,25/04/2016,People Group,,,,,
INSERTED DETAIL,228974,The Brandon Trust,50997713,R5807,SLA Social Care Provision,21199.51,21/04/2016,People Group,,,,,
INSERTED DETAIL,228974,The Brandon Trust,50997702,R5807,SLA Social Care Provision,38168.58,21/04/2016,People Group,,,,,
INSERTED DETAIL,206072,The Bridge Pre-School,50991340,R6106,Private Providers - Early Years Funding,17878.85,04/04/2016,People Group,,,,,
INSERTED DETAIL,206072,The Bridge Pre-School,51009453,R6106,Private Providers - Early Years Funding,1351.35,25/04/2016,People Group,,,,,
INSERTED DETAIL,100350,The Broad Group Ltd,51006918,R5806,Residential Care (Adults),3241.52,18/04/2016,People Group,,,,,
INSERTED DETAIL,230199,The Burrow Nursery & Pre-school,50990388,R6106,Private Providers - Early Years Funding,6616.35,04/04/2016,People Group,,,,,
INSERTED DETAIL,230199,The Burrow Nursery & Pre-school,51009408,R6106,Private Providers - Early Years Funding,868.73,25/04/2016,People Group,,,,,
INSERTED DETAIL,209395,The Business Wear Company,51006328,R4203,Protective Clothing,948.85,22/04/2016,Communities,,,,,
INSERTED DETAIL,206078,The Care Bureau Ltd,50994902,R5805,Homecare - External Domiciliary (Adults),972.28,21/04/2016,People Group,,,,,
INSERTED DETAIL,206078,The Care Bureau Ltd,51008601,R5805,Homecare - External Domiciliary (Adults),945.52,27/04/2016,People Group,,,,,
INSERTED DETAIL,206080,The Caterpillar Club,50991322,R6106,Private Providers - Early Years Funding,14261.91,04/04/2016,People Group,,,,,
INSERTED DETAIL,227861,The Chace Rest Home,51007181,R5806,Residential Care (Adults),2200.00,18/04/2016,People Group,,,,,
INSERTED DETAIL,206085,The Chief Fire Officers Association ****7532,51004893,R4702,Subscriptions To Organisations,7729.00,22/04/2016,Fire and Rescue,,,,,
INSERTED DETAIL,228623,The Children's Family Trust,50987442,R5822,Foster Care Payments - External,2772.64,08/04/2016,People Group,,,,,
INSERTED DETAIL,228623,The Children's Family Trust,50987445,R5822,Foster Care Payments - External,5314.33,08/04/2016,People Group,,,,,
INSERTED DETAIL,228623,The Children's Family Trust,50999990,R5822,Foster Care Payments - External,-2247.00,29/04/2016,People Group,,,,,
INSERTED DETAIL,228623,The Children's Family Trust,50999741,R5822,Foster Care Payments - External,3103.00,29/04/2016,People Group,,,,,
INSERTED DETAIL,206089,The Coleshill School Academy,51008042,R6107,SEN Statements Funding - Non-Maintained Schools,890.00,19/04/2016,People Group,,,,,
INSERTED DETAIL,206090,The College Nursery,50991390,R6106,Private Providers - Early Years Funding,10850.81,04/04/2016,People Group,,,,,
INSERTED DETAIL,206090,The College Nursery,51009496,R6106,Private Providers - Early Years Funding,2863.58,25/04/2016,People Group,,,,,
INSERTED DETAIL,218493,The Coombe House Partnership,51007184,R5806,Residential Care (Adults),2360.00,18/04/2016,People Group,,,,,
INSERTED DETAIL,206097,The Copyright Licensing Agency Ltd,51009664,R4438,Licences,19100.04,29/04/2016,Resources,,,,,
INSERTED DETAIL,201481,The Coventry And Solihull Waste Disposal Company Ltd,51003368,R3203,Non-Car Vehicle Hire,522.48,15/04/2016,Communities,,,,,
INSERTED DETAIL,201481,The Coventry And Solihull Waste Disposal Company Ltd,51008411,R5703,Site Payments,143562.03,19/04/2016,Communities,,,,,
INSERTED DETAIL,201481,The Coventry And Solihull Waste Disposal Company Ltd,51008409,R5703,Site Payments,161164.92,20/04/2016,Communities,,,,,
INSERTED DETAIL,201481,The Coventry And Solihull Waste Disposal Company Ltd,51008329,R5703,Site Payments,48673.91,20/04/2016,Communities,,,,,
INSERTED DETAIL,201481,The Coventry And Solihull Waste Disposal Company Ltd,51008406,R5703,Site Payments,131482.55,21/04/2016,Communities,,,,,
INSERTED DETAIL,226050,The Data Octopus Ltd,51013885,R4311,Publicity,667.00,28/04/2016,Communities,,,,,
INSERTED DETAIL,100033,The David Lewis Centre,51006997,R5806,Residential Care (Adults),4463.92,18/04/2016,People Group,,,,,
INSERTED DETAIL,206103,The Doreth Engineering Co Ltd,51014246,R4030,Materials,973.75,29/04/2016,Communities,,,,,
INSERTED DETAIL,100339,The Enham Trust,51007009,R5806,Residential Care (Adults),2214.99,18/04/2016,People Group,,,,,
INSERTED DETAIL,100340,The Four Seasons Trust Ltd,51007186,R5806,Residential Care (Adults),4273.40,18/04/2016,People Group,,,,,
INSERTED DETAIL,213453,The George Eliot School Academy,51008048,R6107,SEN Statements Funding - Non-Maintained Schools,2175.00,19/04/2016,People Group,,,,,
INSERTED DETAIL,206117,The Grange Pre-School Ltd,50991348,R6106,Private Providers - Early Years Funding,3440.50,04/04/2016,People Group,,,,,
INSERTED DETAIL,227986,The Holy Spirit Catholic Multi Academy  T/A St Francis Catholic Primary School,51008053,R6107,SEN Statements Funding - Non-Maintained Schools,1043.00,19/04/2016,People Group,,,,,
INSERTED DETAIL,227990,The Holy Spirit Catholic Multi Academy T/A Our Lady of the Angels Catholic Infant School,51008055,R6107,SEN Statements Funding - Non-Maintained Schools,642.00,19/04/2016,People Group,,,,,
INSERTED DETAIL,227990,The Holy Spirit Catholic Multi Academy T/A Our Lady of the Angels Catholic Infant School,51008300,R4905,Contingency,8717.00,21/04/2016,Schools,,,,,
INSERTED DETAIL,227988,The Holy Spirit Catholic Multi Academy T/A St Benedict's Catholic Primary,51008030,R6107,SEN Statements Funding - Non-Maintained Schools,797.00,19/04/2016,People Group,,,,,
INSERTED DETAIL,227985,"The Holy Spirit Catholic Multi Academy, St Annes Catholic Primary School",51008291,R4905,Contingency,4778.00,21/04/2016,Schools,,,,,
INSERTED DETAIL,208240,The Hotline Group,51011061,R4305,Marketing,979.65,28/04/2016,Fire and Rescue,,,,,
INSERTED DETAIL,224683,The Jennifer Lee School of Dance,50987712,R4411,Dance Instruction,535.00,08/04/2016,Schools,,,,,
INSERTED DETAIL,215375,The Kenilworth Centre,50997290,R4018,Equipment Repair & Maintenance,813.69,22/04/2016,People Group,,,,,
INSERTED DETAIL,206135,The Kindergarten - Salford Priors,50991375,R6106,Private Providers - Early Years Funding,7366.21,04/04/2016,People Group,,,,,
INSERTED DETAIL,206135,The Kindergarten - Salford Priors,51009464,R6106,Private Providers - Early Years Funding,2397.04,25/04/2016,People Group,,,,,
INSERTED DETAIL,206136,The Kingswood Learning & Leisure - Group  Ltd,51008087,R4915,Educational Visits Expenditure,1080.00,21/04/2016,Schools,,,,,
INSERTED DETAIL,100140,The Knowles Care Home Ltd,51007188,R5806,Residential Care (Adults),2052.92,18/04/2016,People Group,,,,,
INSERTED DETAIL,100140,The Knowles Care Home Ltd,51007188,R5806,Residential Care (Adults),2204.12,18/04/2016,People Group,,,,,
INSERTED DETAIL,100342,The Laurels Care Home,51007189,R5806,Residential Care (Adults),1116.68,18/04/2016,People Group,,,,,
INSERTED DETAIL,100342,The Laurels Care Home,51007189,R5806,Residential Care (Adults),736.55,18/04/2016,People Group,,,,,
INSERTED DETAIL,206141,The Lemon Press Ltd,51008451,R4317,Print Operational Costs,578.00,29/04/2016,Resources,,,,,
INSERTED DETAIL,206143,The Lighthouse Day Care Nursery,50991356,R6106,Private Providers - Early Years Funding,14408.94,04/04/2016,People Group,,,,,
INSERTED DETAIL,217656,The Linkage Community Trust Ltd,50996729,R5805,Homecare - External Domiciliary (Adults),5556.00,06/04/2016,People Group,,,,,
INSERTED DETAIL,206145,The Links Daycare Centre Ltd,50991380,R6106,Private Providers - Early Years Funding,31964.32,04/04/2016,People Group,,,,,
INSERTED DETAIL,206145,The Links Daycare Centre Ltd,51009454,R6106,Private Providers - Early Years Funding,3378.38,25/04/2016,People Group,,,,,
INSERTED DETAIL,229693,The Litmus Partnership Ltd,50988044,R4409,Consultancy,560.58,01/04/2016,Resources,,,,,
INSERTED DETAIL,206149,The Little Nursery Company,50991332,R6106,Private Providers - Early Years Funding,6439.91,04/04/2016,People Group,,,,,
INSERTED DETAIL,206149,The Little Nursery Company,51009488,R6106,Private Providers - Early Years Funding,965.25,25/04/2016,People Group,,,,,
INSERTED DETAIL,100030,The Lodge Trust,51007194,R5806,Residential Care (Adults),3671.32,18/04/2016,People Group,,,,,
INSERTED DETAIL,230472,The Manor Residential Home (Arnold) Ltd,51007197,R5806,Residential Care (Adults),2300.01,18/04/2016,People Group,,,,,
INSERTED DETAIL,206155,The Mary Hare Grammar School,51010383,R6107,SEN Statements Funding - Non-Maintained Schools,11744.00,27/04/2016,People Group,,,,,
INSERTED DETAIL,206155,The Mary Hare Grammar School,51010386,R6107,SEN Statements Funding - Non-Maintained Schools,-2733.00,29/04/2016,People Group,,,,,
INSERTED DETAIL,206155,The Mary Hare Grammar School,51014541,R6107,SEN Statements Funding - Non-Maintained Schools,11340.00,29/04/2016,People Group,,,,,
INSERTED DETAIL,206155,The Mary Hare Grammar School,51014544,R6107,SEN Statements Funding - Non-Maintained Schools,9646.00,29/04/2016,People Group,,,,,
INSERTED DETAIL,206155,The Mary Hare Grammar School,51014546,R6107,SEN Statements Funding - Non-Maintained Schools,12135.00,29/04/2016,People Group,,,,,
INSERTED DETAIL,206155,The Mary Hare Grammar School,51014552,R6107,SEN Statements Funding - Non-Maintained Schools,8408.00,29/04/2016,People Group,,,,,
INSERTED DETAIL,206155,The Mary Hare Grammar School,51014529,R6107,SEN Statements Funding - Non-Maintained Schools,10102.00,29/04/2016,People Group,,,,,
INSERTED DETAIL,230210,The Midland Academies Trust,50996655,R5604,Commissioned Works,29166.67,21/04/2016,People Group,,,,,
INSERTED DETAIL,222293,The National Flood Forum,50983215,R5702,Payments to External Contractors,7500.00,01/04/2016,Communities,,,,,
INSERTED DETAIL,210363,The National Fostering Agency Ltd,50986126,R5822,Foster Care Payments - External,2952.13,08/04/2016,People Group,,,,,
INSERTED DETAIL,210363,The National Fostering Agency Ltd,50986137,R5822,Foster Care Payments - External,2952.13,08/04/2016,People Group,,,,,
INSERTED DETAIL,210363,The National Fostering Agency Ltd,50986133,R5822,Foster Care Payments - External,2856.90,08/04/2016,People Group,,,,,
INSERTED DETAIL,210363,The National Fostering Agency Ltd,50986139,R5822,Foster Care Payments - External,2761.67,08/04/2016,People Group,,,,,
INSERTED DETAIL,210363,The National Fostering Agency Ltd,50986128,R5822,Foster Care Payments - External,2761.67,08/04/2016,People Group,,,,,
INSERTED DETAIL,210363,The National Fostering Agency Ltd,50988700,R5822,Foster Care Payments - External,2916.82,13/04/2016,People Group,,,,,
INSERTED DETAIL,210363,The National Fostering Agency Ltd,51003856,R5801,Other Child Care,3317.00,14/04/2016,People Group,,,,,
INSERTED DETAIL,210363,The National Fostering Agency Ltd,51003894,R5801,Other Child Care,1498.00,14/04/2016,People Group,,,,,
INSERTED DETAIL,210363,The National Fostering Agency Ltd,51003893,R5801,Other Child Care,3210.00,14/04/2016,People Group,,,,,
INSERTED DETAIL,210363,The National Fostering Agency Ltd,51003864,R5801,Other Child Care,3103.00,14/04/2016,People Group,,,,,
INSERTED DETAIL,210363,The National Fostering Agency Ltd,51003858,R5801,Other Child Care,3103.00,14/04/2016,People Group,,,,,
INSERTED DETAIL,210363,The National Fostering Agency Ltd,51003859,R5801,Other Child Care,3317.00,14/04/2016,People Group,,,,,
INSERTED DETAIL,210363,The National Fostering Agency Ltd,51004355,R5801,Other Child Care,3317.00,14/04/2016,People Group,,,,,
