,Supplier id,Supplier Name,Transno,Account,Description,Amount,Pay Date,Group,,
INSERTED DETAIL,219197,Runwood Homes Limited,50870567,R5806,Residential Care (Adults),8220.16,10/08/2015,People Group,,
INSERTED DETAIL,219197,Runwood Homes Limited,50870567,R5806,Residential Care (Adults),1838.72,10/08/2015,People Group,,
INSERTED DETAIL,219197,Runwood Homes Limited,50870567,R5806,Residential Care (Adults),12873.80,10/08/2015,People Group,,
INSERTED DETAIL,219197,Runwood Homes Limited,50870567,R5806,Residential Care (Adults),3677.44,10/08/2015,People Group,,
INSERTED DETAIL,219197,Runwood Homes Limited,50870567,R5806,Residential Care (Adults),5408.00,10/08/2015,People Group,,
INSERTED DETAIL,219197,Runwood Homes Limited,50870567,R5806,Residential Care (Adults),1838.72,10/08/2015,People Group,,
INSERTED DETAIL,219197,Runwood Homes Limited,50870567,R5806,Residential Care (Adults),2704.00,10/08/2015,People Group,,
INSERTED DETAIL,219197,Runwood Homes Limited,50870567,R5806,Residential Care (Adults),1838.72,10/08/2015,People Group,,
INSERTED DETAIL,219197,Runwood Homes Limited,50870567,R5806,Residential Care (Adults),-4005.78,10/08/2015,People Group,,
INSERTED DETAIL,219197,Runwood Homes Limited,50870577,R5806,Residential Care (Adults),2758.08,10/08/2015,People Group,,
INSERTED DETAIL,219197,Runwood Homes Limited,50870577,R5806,Residential Care (Adults),3966.57,10/08/2015,People Group,,
INSERTED DETAIL,219197,Runwood Homes Limited,50870577,R5806,Residential Care (Adults),13790.40,10/08/2015,People Group,,
INSERTED DETAIL,219197,Runwood Homes Limited,50870577,R5806,Residential Care (Adults),7354.88,10/08/2015,People Group,,
INSERTED DETAIL,219197,Runwood Homes Limited,50870577,R5806,Residential Care (Adults),1838.72,10/08/2015,People Group,,
INSERTED DETAIL,219197,Runwood Homes Limited,50870577,R5806,Residential Care (Adults),5462.16,10/08/2015,People Group,,
INSERTED DETAIL,219197,Runwood Homes Limited,50870644,R5806,Residential Care (Adults),1838.72,10/08/2015,People Group,,
INSERTED DETAIL,219197,Runwood Homes Limited,50870644,R5806,Residential Care (Adults),5498.16,10/08/2015,People Group,,
INSERTED DETAIL,219197,Runwood Homes Limited,50870644,R5806,Residential Care (Adults),1838.72,10/08/2015,People Group,,
INSERTED DETAIL,219197,Runwood Homes Limited,50870644,R5806,Residential Care (Adults),8016.16,10/08/2015,People Group,,
INSERTED DETAIL,219197,Runwood Homes Limited,50870644,R5806,Residential Care (Adults),1838.72,10/08/2015,People Group,,
INSERTED DETAIL,219197,Runwood Homes Limited,50870644,R5806,Residential Care (Adults),1838.72,10/08/2015,People Group,,
INSERTED DETAIL,219197,Runwood Homes Limited,50870644,R5806,Residential Care (Adults),1820.72,10/08/2015,People Group,,
INSERTED DETAIL,219197,Runwood Homes Limited,50870644,R5806,Residential Care (Adults),14691.76,10/08/2015,People Group,,
INSERTED DETAIL,219197,Runwood Homes Limited,50870644,R5806,Residential Care (Adults),11055.49,10/08/2015,People Group,,
INSERTED DETAIL,219197,Runwood Homes Limited,50870644,R5806,Residential Care (Adults),1838.72,10/08/2015,People Group,,
INSERTED DETAIL,219197,Runwood Homes Limited,50870644,R5806,Residential Care (Adults),9030.78,10/08/2015,People Group,,
INSERTED DETAIL,219197,Runwood Homes Limited,50870644,R5806,Residential Care (Adults),1820.72,10/08/2015,People Group,,
INSERTED DETAIL,219197,Runwood Homes Limited,50870405,R5806,Residential Care (Adults),21091.20,10/08/2015,People Group,,
INSERTED DETAIL,219197,Runwood Homes Limited,50870405,R5806,Residential Care (Adults),7575.06,10/08/2015,People Group,,
INSERTED DETAIL,219197,Runwood Homes Limited,50870405,R5806,Residential Care (Adults),12002.67,10/08/2015,People Group,,
INSERTED DETAIL,219197,Runwood Homes Limited,50870405,R5806,Residential Care (Adults),3641.44,10/08/2015,People Group,,
INSERTED DETAIL,219197,Runwood Homes Limited,50870405,R5806,Residential Care (Adults),3677.44,10/08/2015,People Group,,
INSERTED DETAIL,219197,Runwood Homes Limited,50870411,R5806,Residential Care (Adults),16679.82,10/08/2015,People Group,,
INSERTED DETAIL,219197,Runwood Homes Limited,50870411,R5806,Residential Care (Adults),3677.44,10/08/2015,People Group,,
INSERTED DETAIL,219197,Runwood Homes Limited,50870411,R5806,Residential Care (Adults),10004.88,10/08/2015,People Group,,
INSERTED DETAIL,219197,Runwood Homes Limited,50870464,R5806,Residential Care (Adults),22726.49,10/08/2015,People Group,,
INSERTED DETAIL,219197,Runwood Homes Limited,50870464,R5806,Residential Care (Adults),1838.72,10/08/2015,People Group,,
INSERTED DETAIL,219197,Runwood Homes Limited,50870464,R5806,Residential Care (Adults),1838.72,10/08/2015,People Group,,
INSERTED DETAIL,219197,Runwood Homes Limited,50870464,R5806,Residential Care (Adults),15849.84,10/08/2015,People Group,,
INSERTED DETAIL,219197,Runwood Homes Limited,50870464,R5806,Residential Care (Adults),7300.88,10/08/2015,People Group,,
INSERTED DETAIL,219197,Runwood Homes Limited,50870464,R5806,Residential Care (Adults),1838.72,10/08/2015,People Group,,
INSERTED DETAIL,219197,Runwood Homes Limited,50870464,R5806,Residential Care (Adults),1838.72,10/08/2015,People Group,,
INSERTED DETAIL,219197,Runwood Homes Limited,50870464,R5806,Residential Care (Adults),3641.44,10/08/2015,People Group,,
INSERTED DETAIL,219197,Runwood Homes Limited,50870526,R5806,Residential Care (Adults),10554.65,10/08/2015,People Group,,
INSERTED DETAIL,219197,Runwood Homes Limited,50870526,R5806,Residential Care (Adults),5516.16,10/08/2015,People Group,,
INSERTED DETAIL,219197,Runwood Homes Limited,50870526,R5806,Residential Care (Adults),1838.72,10/08/2015,People Group,,
INSERTED DETAIL,219197,Runwood Homes Limited,50870526,R5806,Residential Care (Adults),1838.72,10/08/2015,People Group,,
INSERTED DETAIL,219197,Runwood Homes Limited,50870526,R5806,Residential Care (Adults),3771.49,10/08/2015,People Group,,
INSERTED DETAIL,219197,Runwood Homes Limited,50870526,R5806,Residential Care (Adults),22361.28,10/08/2015,People Group,,
INSERTED DETAIL,219197,Runwood Homes Limited,50870526,R5806,Residential Care (Adults),5516.16,10/08/2015,People Group,,
INSERTED DETAIL,219197,Runwood Homes Limited,50870526,R5806,Residential Care (Adults),1838.72,10/08/2015,People Group,,
INSERTED DETAIL,219197,Runwood Homes Limited,50870526,R5806,Residential Care (Adults),1820.72,10/08/2015,People Group,,
INSERTED DETAIL,219197,Runwood Homes Limited,50870527,R5806,Residential Care (Adults),10975.47,10/08/2015,People Group,,
INSERTED DETAIL,219197,Runwood Homes Limited,50870527,R5806,Residential Care (Adults),1838.72,10/08/2015,People Group,,
INSERTED DETAIL,219197,Runwood Homes Limited,50870527,R5806,Residential Care (Adults),1838.72,10/08/2015,People Group,,
INSERTED DETAIL,219197,Runwood Homes Limited,50870527,R5806,Residential Care (Adults),18153.04,10/08/2015,People Group,,
INSERTED DETAIL,219197,Runwood Homes Limited,50870527,R5806,Residential Care (Adults),1050.70,10/08/2015,People Group,,
INSERTED DETAIL,219197,Runwood Homes Limited,50870527,R5806,Residential Care (Adults),3677.44,10/08/2015,People Group,,
INSERTED DETAIL,219197,Runwood Homes Limited,50870527,R5806,Residential Care (Adults),7318.88,10/08/2015,People Group,,
INSERTED DETAIL,219197,Runwood Homes Limited,50872523,R5806,Residential Care (Adults),4071.46,28/08/2015,People Group,,
INSERTED DETAIL,219197,Runwood Homes Limited,50872801,R5806,Residential Care (Adults),4071.46,28/08/2015,People Group,,
INSERTED DETAIL,219197,Runwood Homes Limited,50872537,R5806,Residential Care (Adults),4071.46,28/08/2015,People Group,,
INSERTED DETAIL,219197,Runwood Homes Limited,50868609,R5806,Residential Care (Adults),6107.19,28/08/2015,People Group,,
INSERTED DETAIL,219197,Runwood Homes Limited,50868610,R5806,Residential Care (Adults),4071.46,28/08/2015,People Group,,
INSERTED DETAIL,219197,Runwood Homes Limited,50872521,R5806,Residential Care (Adults),6107.19,28/08/2015,People Group,,
INSERTED DETAIL,219197,Runwood Homes Limited,50872522,R5806,Residential Care (Adults),4071.46,28/08/2015,People Group,,
INSERTED DETAIL,219197,Runwood Homes Limited,50865539,R5806,Residential Care (Adults),-3546.10,28/08/2015,People Group,,
INSERTED DETAIL,219197,Runwood Homes Limited,50872524,R5806,Residential Care (Adults),1838.72,28/08/2015,People Group,,
INSERTED DETAIL,219197,Runwood Homes Limited,50872525,R5806,Residential Care (Adults),6304.20,28/08/2015,People Group,,
INSERTED DETAIL,999982,Runwood Homes Ltd,50878561,R2012,Refund of Deposits,7650.00,27/08/2015,Communities,,
INSERTED DETAIL,100102,Ruskin Mill Trust,50870603,R5806,Residential Care (Adults),2799.39,10/08/2015,People Group,,
INSERTED DETAIL,100102,Ruskin Mill Trust,50874170,R5702,Payments to External Contractors,10992.33,20/08/2015,People Group,,
INSERTED DETAIL,100315,RVS Care Ltd T/A Orton Manor Nursing Home,50870569,R5806,Residential Care (Adults),1942.28,10/08/2015,People Group,,
INSERTED DETAIL,100315,RVS Care Ltd T/A Orton Manor Nursing Home,50870569,R5806,Residential Care (Adults),2222.28,10/08/2015,People Group,,
INSERTED DETAIL,226706,RWS Reccom Ltd,50853435,R5702,Payments to External Contractors,650.76,07/08/2015,Communities,,
INSERTED DETAIL,226706,RWS Reccom Ltd,50862279,R5702,Payments to External Contractors,849.12,14/08/2015,Communities,,
INSERTED DETAIL,226706,RWS Reccom Ltd,50863049,R5702,Payments to External Contractors,1050.96,20/08/2015,Communities,,
INSERTED DETAIL,226706,RWS Reccom Ltd,50864580,R5702,Payments to External Contractors,595.08,27/08/2015,Communities,,
INSERTED DETAIL,205314,Rybrook Ltd,50867766,R4030,Materials,894.90,17/08/2015,Communities,,
INSERTED DETAIL,205314,Rybrook Ltd,50871139,R4030,Materials,-713.20,17/08/2015,Communities,,
INSERTED DETAIL,205314,Rybrook Ltd,50871142,R4030,Materials,801.53,17/08/2015,Communities,,
INSERTED DETAIL,205314,Rybrook Ltd,50871151,R4030,Materials,-533.58,17/08/2015,Communities,,
INSERTED DETAIL,217358,Ryger Sports,50860792,R4442,Professional Fees Curriculum,630.00,12/08/2015,Schools,,
INSERTED DETAIL,225539,RYSA Highfield Manor Ltd,50870491,R5806,Residential Care (Adults),2123.28,13/08/2015,People Group,,
INSERTED DETAIL,100191,S R Care Ltd,50870636,R5806,Residential Care (Adults),2246.36,10/08/2015,People Group,,
INSERTED DETAIL,205397,Sable Leigh Consultancy Ltd,50860770,C1050,External Fees,22591.26,07/08/2015,Capital,,
INSERTED DETAIL,205397,Sable Leigh Consultancy Ltd,50860772,C1050,External Fees,685.20,10/08/2015,Capital,,
INSERTED DETAIL,205397,Sable Leigh Consultancy Ltd,50861200,C1050,External Fees,1241.56,12/08/2015,Capital,,
INSERTED DETAIL,205397,Sable Leigh Consultancy Ltd,50860778,C1050,External Fees,909.05,12/08/2015,Capital,,
INSERTED DETAIL,205397,Sable Leigh Consultancy Ltd,50860787,C1050,External Fees,24388.10,12/08/2015,Capital,,
INSERTED DETAIL,205397,Sable Leigh Consultancy Ltd,50860775,C1030,"New Construction, Conversion & Renovation",5031.95,12/08/2015,Capital,,
INSERTED DETAIL,205397,Sable Leigh Consultancy Ltd,50875910,R4409,Consultancy,739.78,20/08/2015,Communities,,
INSERTED DETAIL,205397,Sable Leigh Consultancy Ltd,50875822,C1050,External Fees,569.76,20/08/2015,Capital,,
INSERTED DETAIL,205397,Sable Leigh Consultancy Ltd,50875821,R4409,Consultancy,978.67,20/08/2015,Communities,,
INSERTED DETAIL,205397,Sable Leigh Consultancy Ltd,50876367,R4409,Consultancy,842.31,20/08/2015,Communities,,
INSERTED DETAIL,205397,Sable Leigh Consultancy Ltd,50876368,R4409,Consultancy,1159.16,20/08/2015,Communities,,
INSERTED DETAIL,205397,Sable Leigh Consultancy Ltd,50875914,R4409,Consultancy,682.34,20/08/2015,Communities,,
INSERTED DETAIL,205397,Sable Leigh Consultancy Ltd,50875916,C1050,External Fees,23914.51,24/08/2015,Capital,,
INSERTED DETAIL,205397,Sable Leigh Consultancy Ltd,50875909,C1030,"New Construction, Conversion & Renovation",4303.45,24/08/2015,Capital,,
INSERTED DETAIL,205397,Sable Leigh Consultancy Ltd,50875911,C1030,"New Construction, Conversion & Renovation",4384.80,24/08/2015,Capital,,
INSERTED DETAIL,205397,Sable Leigh Consultancy Ltd,50875917,R4409,Consultancy,1011.00,25/08/2015,Communities,,
INSERTED DETAIL,205397,Sable Leigh Consultancy Ltd,50875823,R4409,Consultancy,5400.00,25/08/2015,Communities,,
INSERTED DETAIL,205397,Sable Leigh Consultancy Ltd,50876369,R4409,Consultancy,5985.60,25/08/2015,Communities,,
INSERTED DETAIL,100048,Salford House,50870604,R5806,Residential Care (Adults),1880.50,10/08/2015,People Group,,
INSERTED DETAIL,100048,Salford House,50870604,R5806,Residential Care (Adults),1867.96,10/08/2015,People Group,,
INSERTED DETAIL,100048,Salford House,50870604,R5806,Residential Care (Adults),4423.11,10/08/2015,People Group,,
INSERTED DETAIL,100048,Salford House,50870604,R5806,Residential Care (Adults),7821.42,10/08/2015,People Group,,
INSERTED DETAIL,205415,Salvo Design and Print Ltd,50865278,R4317,Print Operational Costs,1577.00,07/08/2015,Resources,,
INSERTED DETAIL,205415,Salvo Design and Print Ltd,50877751,R4317,Print Operational Costs,975.00,25/08/2015,Resources,,
INSERTED DETAIL,205415,Salvo Design and Print Ltd,50877752,R4317,Print Operational Costs,733.00,25/08/2015,Resources,,
INSERTED DETAIL,228194,Sanctuary Care Ltd  (Castlecroft Residential Care Home),50870417,R5806,Residential Care (Adults),1860.00,10/08/2015,People Group,,
INSERTED DETAIL,217694,Sanctuary Care Ltd T/A Briarscroft Care Home,50870407,R5806,Residential Care (Adults),1680.64,10/08/2015,People Group,,
INSERTED DETAIL,210728,Sarah Capper Get out of the Classroom,50861833,R1690,Internal Expenditure - Training,725.00,07/08/2015,Schools,,
INSERTED DETAIL,201810,ScotPath Ltd (Dr DSA Sanders),50868619,R4615,Mortuary/Pathology Expenses,807.30,10/08/2015,Other Services,,
INSERTED DETAIL,999982,Scott Rees and Co,50866124,R4928,Casualty Insurance Claims,2569.00,06/08/2015,Other Services,,
INSERTED DETAIL,999982,Scott Rees and Co,50866097,R4928,Casualty Insurance Claims,3500.00,06/08/2015,Other Services,,
INSERTED DETAIL,227871,SDR Education Ltd,50877272,R5604,Commissioned Works,1000.00,25/08/2015,People Group,,
INSERTED DETAIL,100326,Sedlescombe Park Residential Home,50870608,R5806,Residential Care (Adults),4404.49,10/08/2015,People Group,,
INSERTED DETAIL,100326,Sedlescombe Park Residential Home,50870608,R5806,Residential Care (Adults),2400.00,10/08/2015,People Group,,
INSERTED DETAIL,100326,Sedlescombe Park Residential Home,50870609,R5806,Residential Care (Adults),5577.12,10/08/2015,People Group,,
INSERTED DETAIL,100326,Sedlescombe Park Residential Home,50870609,R5806,Residential Care (Adults),1859.04,10/08/2015,People Group,,
INSERTED DETAIL,221297,Selborne Care Ltd,50870610,R5806,Residential Care (Adults),21508.06,10/08/2015,People Group,,
INSERTED DETAIL,221297,Selborne Care Ltd,50879177,R5806,Residential Care (Adults),18977.14,27/08/2015,People Group,,
INSERTED DETAIL,205488,Sellick Partnership Group Ltd - Legal Divisio,50857987,R1101,Agency Staff Pay,1371.50,04/08/2015,Resources,,
INSERTED DETAIL,205488,Sellick Partnership Group Ltd - Legal Divisio,50858054,R1101,Agency Staff Pay,873.13,10/08/2015,Resources,,
INSERTED DETAIL,205488,Sellick Partnership Group Ltd - Legal Divisio,50861933,R1101,Agency Staff Pay,804.28,14/08/2015,Resources,,
INSERTED DETAIL,205488,Sellick Partnership Group Ltd - Legal Divisio,50870731,R1101,Agency Staff Pay,806.10,28/08/2015,Resources,,
INSERTED DETAIL,228619,Senad Community Ltd,50864692,R5805,Homecare - External Domiciliary (Adults),1074.92,04/08/2015,People Group,,
INSERTED DETAIL,228619,Senad Community Ltd,50866757,R5805,Homecare - External Domiciliary (Adults),1344.00,04/08/2015,People Group,,
INSERTED DETAIL,228619,Senad Community Ltd,50866760,R5805,Homecare - External Domiciliary (Adults),1456.00,19/08/2015,People Group,,
INSERTED DETAIL,228619,Senad Community Ltd,50864687,R5805,Homecare - External Domiciliary (Adults),558.40,19/08/2015,People Group,,
INSERTED DETAIL,228619,Senad Community Ltd,50864685,R5805,Homecare - External Domiciliary (Adults),660.00,19/08/2015,People Group,,
INSERTED DETAIL,228619,Senad Community Ltd,50864682,R5805,Homecare - External Domiciliary (Adults),893.44,19/08/2015,People Group,,
INSERTED DETAIL,228619,Senad Community Ltd,50864686,R5805,Homecare - External Domiciliary (Adults),1619.36,19/08/2015,People Group,,
INSERTED DETAIL,228619,Senad Community Ltd,50864689,R5805,Homecare - External Domiciliary (Adults),781.76,19/08/2015,People Group,,
INSERTED DETAIL,228619,Senad Community Ltd,50864688,R5805,Homecare - External Domiciliary (Adults),1074.92,19/08/2015,People Group,,
INSERTED DETAIL,228619,Senad Community Ltd,50864711,R5805,Homecare - External Domiciliary (Adults),1260.00,19/08/2015,People Group,,
INSERTED DETAIL,228619,Senad Community Ltd,50864684,R5805,Homecare - External Domiciliary (Adults),1172.64,19/08/2015,People Group,,
INSERTED DETAIL,205489,Senad Ltd,50875895,R6107,SEN Statements Funding - Non-Maintained Schools,37579.75,25/08/2015,People Group,,
INSERTED DETAIL,100376,Sense,50870634,R5806,Residential Care (Adults),15722.04,10/08/2015,People Group,,
INSERTED DETAIL,228584,Serene Care Ltd,50870602,R5806,Residential Care (Adults),4973.52,10/08/2015,People Group,,
INSERTED DETAIL,228584,Serene Care Ltd,50870602,R5806,Residential Care (Adults),1629.96,10/08/2015,People Group,,
INSERTED DETAIL,228584,Serene Care Ltd,50870602,R5806,Residential Care (Adults),1629.96,10/08/2015,People Group,,
INSERTED DETAIL,228584,Serene Care Ltd,50870602,R5806,Residential Care (Adults),9182.44,10/08/2015,People Group,,
INSERTED DETAIL,222189,Seven Resourcing Ltd - Seven Social Care Ltd (Executive),50851277,R1101,Agency Staff Pay,740.74,04/08/2015,Resources,,
INSERTED DETAIL,222189,Seven Resourcing Ltd - Seven Social Care Ltd (Executive),50856380,R1101,Agency Staff Pay,814.00,11/08/2015,Resources,,
INSERTED DETAIL,222189,Seven Resourcing Ltd - Seven Social Care Ltd (Executive),50824051,R1101,Agency Staff Pay,1303.36,12/08/2015,People Group,,
INSERTED DETAIL,222189,Seven Resourcing Ltd - Seven Social Care Ltd (Executive),50824049,R1101,Agency Staff Pay,1261.96,12/08/2015,People Group,,
INSERTED DETAIL,222189,Seven Resourcing Ltd - Seven Social Care Ltd (Executive),50824050,R1101,Agency Staff Pay,1520.90,12/08/2015,People Group,,
INSERTED DETAIL,222189,Seven Resourcing Ltd - Seven Social Care Ltd (Executive),50858114,R1101,Agency Staff Pay,1292.36,12/08/2015,People Group,,
INSERTED DETAIL,222189,Seven Resourcing Ltd - Seven Social Care Ltd (Executive),50858113,R1101,Agency Staff Pay,1231.36,12/08/2015,People Group,,
INSERTED DETAIL,222189,Seven Resourcing Ltd - Seven Social Care Ltd (Executive),50858112,R1101,Agency Staff Pay,1231.36,12/08/2015,People Group,,
INSERTED DETAIL,222189,Seven Resourcing Ltd - Seven Social Care Ltd (Executive),50858111,R1101,Agency Staff Pay,1250.26,12/08/2015,People Group,,
,,SEVERN TRENT WATER,P-Card,,,"1,563.68",11/08/2015,,,
INSERTED DETAIL,205501,Severn Trent Water Ltd (****5790),50865147,R2402,Water Supply Rv,1544.34,03/08/2015,Resources,,
INSERTED DETAIL,205501,Severn Trent Water Ltd (****5790),50865167,R2402,Water Supply Rv,1015.64,03/08/2015,Resources,,
INSERTED DETAIL,205501,Severn Trent Water Ltd (****5790),50865763,R2402,Water Supply Rv,1365.36,03/08/2015,Resources,,
INSERTED DETAIL,205501,Severn Trent Water Ltd (****5790),50865145,R2402,Water Supply Rv,3836.63,04/08/2015,Resources,,
INSERTED DETAIL,205501,Severn Trent Water Ltd (****5790),50866340,R2402,Water Supply Rv,538.07,04/08/2015,Resources,,
INSERTED DETAIL,205501,Severn Trent Water Ltd (****5790),50867745,R2402,Water Supply Rv,735.11,06/08/2015,Resources,,
INSERTED DETAIL,205501,Severn Trent Water Ltd (****5790),50867746,R2402,Water Supply Rv,658.87,06/08/2015,Resources,,
INSERTED DETAIL,205501,Severn Trent Water Ltd (****5790),50871624,R2402,Water Supply Rv,553.59,13/08/2015,Resources,,
INSERTED DETAIL,205501,Severn Trent Water Ltd (****5790),50871622,R2402,Water Supply Rv,897.18,13/08/2015,Resources,,
INSERTED DETAIL,205501,Severn Trent Water Ltd (****5790),50871620,R2402,Water Supply Rv,599.69,13/08/2015,Resources,,
INSERTED DETAIL,205501,Severn Trent Water Ltd (****5790),50871620,R2402,Water Supply Rv,740.32,13/08/2015,Resources,,
INSERTED DETAIL,205501,Severn Trent Water Ltd (****5790),50871620,R2402,Water Supply Rv,833.09,13/08/2015,Resources,,
INSERTED DETAIL,205501,Severn Trent Water Ltd (****5790),50871620,R2402,Water Supply Rv,1243.25,13/08/2015,Resources,,
INSERTED DETAIL,205501,Severn Trent Water Ltd (****5790),50871620,R2402,Water Supply Rv,926.44,13/08/2015,Resources,,
INSERTED DETAIL,205501,Severn Trent Water Ltd (****5790),50871620,R2402,Water Supply Rv,689.35,13/08/2015,Resources,,
INSERTED DETAIL,205501,Severn Trent Water Ltd (****5790),50871621,R2402,Water Supply Rv,3124.38,13/08/2015,Resources,,
INSERTED DETAIL,205501,Severn Trent Water Ltd (****5790),50871620,R2402,Water Supply Rv,838.77,13/08/2015,Resources,,
INSERTED DETAIL,205501,Severn Trent Water Ltd (****5790),50873034,R2402,Water Supply Rv,876.68,19/08/2015,Schools,,
INSERTED DETAIL,205501,Severn Trent Water Ltd (****5790),50876910,R2402,Water Supply Rv,3389.78,24/08/2015,Resources,,
INSERTED DETAIL,205501,Severn Trent Water Ltd (****5790),50878918,R2401,Water Supply Metered,1359.62,26/08/2015,Schools,,
INSERTED DETAIL,205501,Severn Trent Water Ltd (****5790),50877810,R2402,Water Supply Rv,2507.74,27/08/2015,Resources,,
INSERTED DETAIL,205501,Severn Trent Water Ltd (****5790),50877644,R2401,Water Supply Metered,521.63,28/08/2015,Communities,,
INSERTED DETAIL,214019,Severn Trent Water Ltd (Fire Hydrants ****8498),50867030,C1050,External Fees,46760.00,07/08/2015,Capital,,
INSERTED DETAIL,214019,Severn Trent Water Ltd (Fire Hydrants ****8498),50870711,R4020,Fire Equipment Maintenance,1075.35,21/08/2015,Fire and Rescue,,
INSERTED DETAIL,215665,SGA Systems,50832993,R4702,Subscriptions To Organisations,4317.00,04/08/2015,People Group,,
INSERTED DETAIL,214134,Shaftesbury Homes and Arethusa Trading Company Ltd t/a Shaftesbury Young People,50866043,R5604,Commissioned Works,1265.00,03/08/2015,People Group,,
INSERTED DETAIL,214134,Shaftesbury Homes and Arethusa Trading Company Ltd t/a Shaftesbury Young People,50866041,R5604,Commissioned Works,39090.91,07/08/2015,People Group,,
INSERTED DETAIL,214134,Shaftesbury Homes and Arethusa Trading Company Ltd t/a Shaftesbury Young People,50866044,R5604,Commissioned Works,2572.50,07/08/2015,People Group,,
INSERTED DETAIL,214134,Shaftesbury Homes and Arethusa Trading Company Ltd t/a Shaftesbury Young People,50878570,R5604,Commissioned Works,1725.00,28/08/2015,People Group,,
INSERTED DETAIL,100394,Shakespeare House Rest Home,50870611,R5806,Residential Care (Adults),2120.00,10/08/2015,People Group,,
INSERTED DETAIL,211635,Shaw Healthcare (Group) Ltd (Red Hill Care Centre),50870594,R5806,Residential Care (Adults),1579.32,10/08/2015,People Group,,
INSERTED DETAIL,225107,SHENSTONE HALL,50870613,R5806,Residential Care (Adults),1844.00,13/08/2015,People Group,,
INSERTED DETAIL,205523,Sherbourne Fields School,50863071,R6107,SEN Statements Funding - Non-Maintained Schools,2722.00,19/08/2015,People Group,,
INSERTED DETAIL,208274,Sherbourne Medical Centre,50878413,R5702,Payments to External Contractors,500.10,28/08/2015,Communities,,
INSERTED DETAIL,208274,Sherbourne Medical Centre,50878414,R5702,Payments to External Contractors,1136.59,28/08/2015,Communities,,
INSERTED DETAIL,205524,Sheridan Myers Management Services Llp,50872018,R5706,Payments to Third Parties - Recoverable Operating Expenditure,6946.13,17/08/2015,Resources,,
INSERTED DETAIL,205524,Sheridan Myers Management Services Llp,50872019,R5706,Payments to Third Parties - Recoverable Operating Expenditure,7057.13,17/08/2015,Resources,,
INSERTED DETAIL,224415,Shipston Care Ltd,50865224,R5805,Homecare - External Domiciliary (Adults),612.00,04/08/2015,People Group,,
INSERTED DETAIL,224415,Shipston Care Ltd,50859877,R5805,Homecare - External Domiciliary (Adults),595.00,04/08/2015,People Group,,
INSERTED DETAIL,224415,Shipston Care Ltd,50859876,R5805,Homecare - External Domiciliary (Adults),747.00,04/08/2015,People Group,,
INSERTED DETAIL,224415,Shipston Care Ltd,50859873,R5805,Homecare - External Domiciliary (Adults),630.00,04/08/2015,People Group,,
INSERTED DETAIL,224415,Shipston Care Ltd,50859850,R5805,Homecare - External Domiciliary (Adults),2142.00,04/08/2015,People Group,,
INSERTED DETAIL,224415,Shipston Care Ltd,50859871,R5805,Homecare - External Domiciliary (Adults),612.00,04/08/2015,People Group,,
INSERTED DETAIL,224415,Shipston Care Ltd,50867680,R5805,Homecare - External Domiciliary (Adults),714.00,05/08/2015,People Group,,
INSERTED DETAIL,224415,Shipston Care Ltd,50875368,R5805,Homecare - External Domiciliary (Adults),1181.50,19/08/2015,People Group,,
INSERTED DETAIL,217434,Shipston High School Academy,50872027,R4104,Food Costs / Provisions,2678.89,17/08/2015,Resources,,
INSERTED DETAIL,217434,Shipston High School Academy,50872027,R2103,Electricity,746.02,17/08/2015,Resources,,
INSERTED DETAIL,217434,Shipston High School Academy,50872027,R1101,Agency Staff Pay,2028.03,17/08/2015,Resources,,
INSERTED DETAIL,217434,Shipston High School Academy,50872026,R1101,Agency Staff Pay,2457.43,17/08/2015,Resources,,
INSERTED DETAIL,217434,Shipston High School Academy,50872026,R2103,Electricity,861.74,17/08/2015,Resources,,
INSERTED DETAIL,217434,Shipston High School Academy,50872026,R4104,Food Costs / Provisions,3094.43,17/08/2015,Resources,,
INSERTED DETAIL,217434,Shipston High School Academy,50872983,R6107,SEN Statements Funding - Non-Maintained Schools,979.00,17/08/2015,People Group,,
INSERTED DETAIL,217434,Shipston High School Academy,50872037,R1101,Agency Staff Pay,1530.07,20/08/2015,Resources,,
INSERTED DETAIL,217434,Shipston High School Academy,50872037,R2103,Electricity,573.76,20/08/2015,Resources,,
INSERTED DETAIL,217434,Shipston High School Academy,50872037,R4104,Food Costs / Provisions,1879.94,20/08/2015,Resources,,
INSERTED DETAIL,227569,Shivam Nursing Home t/a Chaplin Care Ltd,50870614,R5806,Residential Care (Adults),2258.44,10/08/2015,People Group,,
INSERTED DETAIL,228744,Shuttington Parish Council,50879613,R5501,Grants to Organisations & Voluntary Bodies,1400.00,27/08/2015,Communities,,
INSERTED DETAIL,205554,Sibford School,50876425,R6107,SEN Statements Funding - Non-Maintained Schools,5161.00,25/08/2015,People Group,,
INSERTED DETAIL,205554,Sibford School,50877480,R6107,SEN Statements Funding - Non-Maintained Schools,4251.60,26/08/2015,People Group,,
INSERTED DETAIL,205554,Sibford School,50878880,R6107,SEN Statements Funding - Non-Maintained Schools,6704.31,26/08/2015,People Group,,
INSERTED DETAIL,205558,Siemens Financial Services Ltd (****7074),50876017,R4007,Equipment,675.35,20/08/2015,Communities,,
INSERTED DETAIL,205562,Siemens Plc  (Mobility Services****1941),50866078,R5702,Payments to External Contractors,5664.92,04/08/2015,Communities,,
