Supplier id,Supplier Name,Transno,Account,Description,Amount,Pay Date,Group,,,
206412,Tysoe Childrens Group,51309754,R6106,Early Years Funding (PVIs and LA),"4,581.30",13/11/2017,Communities,,,
206412,Tysoe Childrens Group,51316625,R6106,Early Years Funding (PVIs and LA),999.81,27/11/2017,Communities,,,
230749,UKROEd Ltd,51297367,R4441,Professional Fees,78645.00,10/11/2017,Communities,,,
206425,Ulverscroft Large Print Books Ltd,51307888,R4058,"Books, Newspapers & Publications",1903.52,07/11/2017,Resources,,,
220554,Understanding Care (Warwickshire) Ltd t/a Home Instead Senior Care,51290174,R5843,Extra Care,1778.44,02/11/2017,People Group,,,
220554,Understanding Care (Warwickshire) Ltd t/a Home Instead Senior Care,51315610,R5843,Extra Care,752.60,22/11/2017,People Group,,,
220554,Understanding Care (Warwickshire) Ltd t/a Home Instead Senior Care,51315860,R5843,Extra Care,631.90,23/11/2017,People Group,,,
220554,Understanding Care (Warwickshire) Ltd t/a Home Instead Senior Care,51315875,R5843,Extra Care,695.80,23/11/2017,People Group,,,
220554,Understanding Care (Warwickshire) Ltd t/a Home Instead Senior Care,51315863,R5843,Extra Care,2172.60,23/11/2017,People Group,,,
220554,Understanding Care (Warwickshire) Ltd t/a Home Instead Senior Care,51315864,R5843,Extra Care,937.20,23/11/2017,People Group,,,
220554,Understanding Care (Warwickshire) Ltd t/a Home Instead Senior Care,51315886,R5843,Extra Care,724.20,23/11/2017,People Group,,,
220554,Understanding Care (Warwickshire) Ltd t/a Home Instead Senior Care,51315882,R5843,Extra Care,1718.20,23/11/2017,People Group,,,
220554,Understanding Care (Warwickshire) Ltd t/a Home Instead Senior Care,51315881,R5843,Extra Care,1476.80,23/11/2017,People Group,,,
220554,Understanding Care (Warwickshire) Ltd t/a Home Instead Senior Care,51315880,R5843,Extra Care,781.00,23/11/2017,People Group,,,
220554,Understanding Care (Warwickshire) Ltd t/a Home Instead Senior Care,51315876,R5843,Extra Care,649.65,23/11/2017,People Group,,,
220554,Understanding Care (Warwickshire) Ltd t/a Home Instead Senior Care,51315862,R5843,Extra Care,1569.10,23/11/2017,People Group,,,
220554,Understanding Care (Warwickshire) Ltd t/a Home Instead Senior Care,51315872,R5843,Extra Care,1079.20,23/11/2017,People Group,,,
220554,Understanding Care (Warwickshire) Ltd t/a Home Instead Senior Care,51315869,R5843,Extra Care,951.40,23/11/2017,People Group,,,
220554,Understanding Care (Warwickshire) Ltd t/a Home Instead Senior Care,51315868,R5843,Extra Care,1945.40,23/11/2017,People Group,,,
220554,Understanding Care (Warwickshire) Ltd t/a Home Instead Senior Care,51315865,R5843,Extra Care,777.45,23/11/2017,People Group,,,
230819,U-Neek Learning Ltd,51290832,R5702,Payments to External Contractors,2310.00,03/11/2017,Communities,,,
230819,U-Neek Learning Ltd,51290835,R5702,Payments to External Contractors,3245.00,03/11/2017,Communities,,,
208284,Uninterruptible Power Supplies Ltd,51293642,R4008,Equipment,3581.90,09/11/2017,Fire and Rescue,,,
229647,Unitas Academy Ltd,51293687,R1601,Training,2975.00,09/11/2017,Communities,,,
206434,United Response,51309537,R5851,Supported Living,"6,720.84",15/11/2017,People Group,,,
206436,Universal Care Services (UK) Ltd,51291227,R5805,Homecare - External Domiciliary,868.14,03/11/2017,People Group,,,
206436,Universal Care Services (UK) Ltd,51291200,R5805,Homecare - External Domiciliary,871.85,03/11/2017,People Group,,,
225003,University Hospitals Birmingham NHS (****0236),51311529,R5702,Payments to External Contractors,"6,588.00",10/11/2017,Communities,,,
225003,University Hospitals Birmingham NHS (****0236),51311526,R5702,Payments to External Contractors,"2,225.00",10/11/2017,Communities,,,
225003,University Hospitals Birmingham NHS (****0236),51311525,R5702,Payments to External Contractors,"1,523.00",10/11/2017,Communities,,,
225003,University Hospitals Birmingham NHS (****0236),51310932,R5702,Payments to External Contractors,"1,810.00",10/11/2017,Communities,,,
225003,University Hospitals Birmingham NHS (****0236),51310931,R5702,Payments to External Contractors,"5,095.00",10/11/2017,Communities,,,
225003,University Hospitals Birmingham NHS (****0236),51310925,R5702,Payments to External Contractors,"2,596.00",10/11/2017,Communities,,,
225003,University Hospitals Birmingham NHS (****0236),51311516,R5702,Payments to External Contractors,"1,963.00",29/11/2017,Communities,,,
225003,University Hospitals Birmingham NHS (****0236),51311518,R5702,Payments to External Contractors,"6,383.00",29/11/2017,Communities,,,
225003,University Hospitals Birmingham NHS (****0236),51311519,R5702,Payments to External Contractors,505.00,29/11/2017,Communities,,,
225003,University Hospitals Birmingham NHS (****0236),51311524,R5702,Payments to External Contractors,"2,425.00",29/11/2017,Communities,,,
206438,University Hospitals Coventry & Warwickshire NHS Trust,51194708,R4056,For use by schools only - Learning Resources Curriculum,"-1,967.52",20/11/2017,Communities,,,
206438,University Hospitals Coventry & Warwickshire NHS Trust,51194707,R4056,For use by schools only - Learning Resources Curriculum,"-2,419.76",20/11/2017,Communities,,,
206438,University Hospitals Coventry & Warwickshire NHS Trust,51194705,R4056,For use by schools only - Learning Resources Curriculum,-626.80,20/11/2017,Communities,,,
206438,University Hospitals Coventry & Warwickshire NHS Trust,51228078,R5702,Payments to External Contractors,722.34,20/11/2017,Communities,,,
206438,University Hospitals Coventry & Warwickshire NHS Trust,51259484,R5702,Payments to External Contractors,"1,204.60",20/11/2017,Communities,,,
206438,University Hospitals Coventry & Warwickshire NHS Trust,51273264,R5702,Payments to External Contractors,"1,275.56",20/11/2017,Communities,,,
206438,University Hospitals Coventry & Warwickshire NHS Trust,51308118,R5702,Payments to External Contractors,550.72,20/11/2017,Communities,,,
206438,University Hospitals Coventry & Warwickshire NHS Trust,51194709,R4056,For use by schools only - Learning Resources Curriculum,-685.92,20/11/2017,Communities,,,
209648,University of Birmingham (UOB),51304640,R1601,Training,"3,430.00",17/11/2017,Communities,,,
209648,University of Birmingham (UOB),51304634,R1601,Training,"1,090.00",17/11/2017,Communities,,,
209648,University of Birmingham (UOB),51304641,R1601,Training,"3,430.00",17/11/2017,Communities,,,
209648,University of Birmingham (UOB),51304627,R1601,Training,"3,430.00",17/11/2017,Communities,,,
209648,University of Birmingham (UOB),51304554,R1601,Training,"4,455.00",29/11/2017,Communities,,,
229928,University of Kent,51299141,R4409,Consultancy,"3,999.00",10/11/2017,Communities,,,
224776,University of Sheffield,51299467,R1601,Training,"2,330.00",02/11/2017,Communities,,,
224776,University of Sheffield,51305069,R1601,Training,"2,215.00",22/11/2017,Communities,,,
206445,University of Warwick General (****0509) OR Warwick University Enterprise Ltd,51305158,R4915,For use by schools only - Educational Visits Expenditure,1057.50,29/11/2017,Schools,,,
209302,University Of Warwick Science Park Ltd,51301785,R5702,Payments to External Contractors,2026.74,15/11/2017,Communities,,,
218859,V1 Ltd,51311892,R4506,IT Support & Maintenance,18247.00,16/11/2017,Resources,,,
211808,Values Academy Ltd,51289637,R6107,SEN Statements Funding,3504.00,01/11/2017,Communities,,,
211808,Values Academy Ltd,51292362,R6107,SEN Statements Funding,3504.00,08/11/2017,Communities,,,
211808,Values Academy Ltd,51301670,R6107,SEN Statements Funding,8865.00,15/11/2017,Communities,,,
227894,Vectos (Microsim) Ltd,51294565,R4409,Consultancy,2785.00,08/11/2017,Communities,,,
227894,Vectos (Microsim) Ltd,51299689,R4409,Consultancy,8359.25,15/11/2017,Communities,,,
227894,Vectos (Microsim) Ltd,51299689,R4409,Consultancy,18288.13,15/11/2017,Communities,,,
206487,Veolia Enviromental Services UK Ltd,51300353,R5841,Landfill Tax Payments,8467.08,01/11/2017,Communities,,,
206487,Veolia Enviromental Services UK Ltd,51300361,R5702,Payments to External Contractors,1825.24,01/11/2017,Communities,,,
206487,Veolia Enviromental Services UK Ltd,51300353,R5702,Payments to External Contractors,1244.98,01/11/2017,Communities,,,
206487,Veolia Enviromental Services UK Ltd,51293686,R5841,Landfill Tax Payments,3182.26,01/11/2017,Communities,,,
206487,Veolia Enviromental Services UK Ltd,51300361,R5841,Landfill Tax Payments,12107.40,01/11/2017,Communities,,,
206487,Veolia Enviromental Services UK Ltd,51297843,R5702,Payments to External Contractors,6079.23,02/11/2017,Communities,,,
206487,Veolia Enviromental Services UK Ltd,51300355,R5702,Payments to External Contractors,510.90,03/11/2017,Communities,,,
206487,Veolia Enviromental Services UK Ltd,51293416,R5841,Landfill Tax Payments,2102.56,03/11/2017,Communities,,,
206487,Veolia Enviromental Services UK Ltd,51293683,R5841,Landfill Tax Payments,526.93,03/11/2017,Communities,,,
206487,Veolia Enviromental Services UK Ltd,51300355,R5841,Landfill Tax Payments,3388.90,03/11/2017,Communities,,,
206487,Veolia Enviromental Services UK Ltd,51300360,R5841,Landfill Tax Payments,1598.02,03/11/2017,Communities,,,
206487,Veolia Enviromental Services UK Ltd,51314769,R5702,Payments to External Contractors,2388.83,15/11/2017,Communities,,,
206487,Veolia Enviromental Services UK Ltd,51314742,R5702,Payments to External Contractors,2393.09,15/11/2017,Communities,,,
206487,Veolia Enviromental Services UK Ltd,51303174,R5702,Payments to External Contractors,1376.42,17/11/2017,Communities,,,
206487,Veolia Enviromental Services UK Ltd,51317121,R5702,Payments to External Contractors,1075.77,21/11/2017,Communities,,,
206487,Veolia Enviromental Services UK Ltd,51317118,R5841,Landfill Tax Payments,3635.14,21/11/2017,Communities,,,
206487,Veolia Enviromental Services UK Ltd,51317124,R5702,Payments to External Contractors,583.84,21/11/2017,Communities,,,
206487,Veolia Enviromental Services UK Ltd,51317125,R5702,Payments to External Contractors,1797.47,21/11/2017,Communities,,,
206487,Veolia Enviromental Services UK Ltd,51317124,R5841,Landfill Tax Payments,3872.78,21/11/2017,Communities,,,
206487,Veolia Enviromental Services UK Ltd,51317125,R5841,Landfill Tax Payments,11923.14,21/11/2017,Communities,,,
206487,Veolia Enviromental Services UK Ltd,51317119,R5841,Landfill Tax Payments,8403.35,21/11/2017,Communities,,,
206487,Veolia Enviromental Services UK Ltd,51317120,R5841,Landfill Tax Payments,3623.08,21/11/2017,Communities,,,
206487,Veolia Enviromental Services UK Ltd,51317120,R5702,Payments to External Contractors,532.74,21/11/2017,Communities,,,
206487,Veolia Enviromental Services UK Ltd,51317119,R5702,Payments to External Contractors,1235.63,21/11/2017,Communities,,,
206487,Veolia Enviromental Services UK Ltd,51317121,R5841,Landfill Tax Payments,7135.98,21/11/2017,Communities,,,
206487,Veolia Enviromental Services UK Ltd,51317118,R5702,Payments to External Contractors,534.49,21/11/2017,Communities,,,
206487,Veolia Enviromental Services UK Ltd,51318253,R5702,Payments to External Contractors,544.64,22/11/2017,Communities,,,
206487,Veolia Enviromental Services UK Ltd,51318243,R5702,Payments to External Contractors,1263.74,22/11/2017,Communities,,,
206487,Veolia Enviromental Services UK Ltd,51318253,R5841,Landfill Tax Payments,3612.76,22/11/2017,Communities,,,
206487,Veolia Enviromental Services UK Ltd,51318243,R5841,Landfill Tax Payments,8594.51,22/11/2017,Communities,,,
206487,Veolia Enviromental Services UK Ltd,51317619,R5702,Payments to External Contractors,1548.05,23/11/2017,Communities,,,
206487,Veolia Enviromental Services UK Ltd,51308525,R5841,Landfill Tax Payments,4279.17,23/11/2017,Communities,,,
206487,Veolia Enviromental Services UK Ltd,51317619,R5841,Landfill Tax Payments,10528.32,23/11/2017,Communities,,,
206487,Veolia Enviromental Services UK Ltd,51317122,R5841,Landfill Tax Payments,8391.31,23/11/2017,Communities,,,
206487,Veolia Enviromental Services UK Ltd,51308525,R5702,Payments to External Contractors,629.21,23/11/2017,Communities,,,
206487,Veolia Enviromental Services UK Ltd,51317122,R5702,Payments to External Contractors,1265.05,23/11/2017,Communities,,,
206487,Veolia Enviromental Services UK Ltd,51312165,R5702,Payments to External Contractors,574.76,30/11/2017,Communities,,,
206487,Veolia Enviromental Services UK Ltd,51317620,R5841,Landfill Tax Payments,10058.17,30/11/2017,Communities,,,
206487,Veolia Enviromental Services UK Ltd,51317620,R5702,Payments to External Contractors,1516.32,30/11/2017,Communities,,,
206487,Veolia Enviromental Services UK Ltd,51312165,R5841,Landfill Tax Payments,3908.93,30/11/2017,Communities,,,
206487,Veolia Enviromental Services UK Ltd,51320618,R5702,Payments to External Contractors,1299.55,30/11/2017,Communities,,,
206487,Veolia Enviromental Services UK Ltd,51313204,R5702,Payments to External Contractors,1129.77,30/11/2017,Communities,,,
206487,Veolia Enviromental Services UK Ltd,51320618,R5841,Landfill Tax Payments,8771.87,30/11/2017,Communities,,,
206487,Veolia Enviromental Services UK Ltd,51313204,R5841,Landfill Tax Payments,7494.14,30/11/2017,Communities,,,
204723,Version 1 Solutions Ltd,51322133,R4409,Consultancy,-990.00,28/11/2017,Resources,,,
206508,Virgin Media Business (****2466),51319362,R4513,Telephones & Broadband,848.72,24/11/2017,Resources,,,
206508,Virgin Media Business (****2466),51319378,R4513,Telephones & Broadband,840.60,24/11/2017,Resources,,,
206508,Virgin Media Business (****2466),51319370,R4513,Telephones & Broadband,840.60,24/11/2017,Resources,,,
206508,Virgin Media Business (****2466),51313475,R4513,Telephones & Broadband,"4,753.53",24/11/2017,Resources,,,
206508,Virgin Media Business (****2466),51319343,R4513,Telephones & Broadband,857.74,24/11/2017,Resources,,,
206508,Virgin Media Business (****2466),51319346,R4513,Telephones & Broadband,866.94,24/11/2017,Resources,,,
206508,Virgin Media Business (****2466),51319359,R4513,Telephones & Broadband,840.60,24/11/2017,Resources,,,
206508,Virgin Media Business (****2466),51319364,R4513,Telephones & Broadband,840.60,24/11/2017,Resources,,,
206508,Virgin Media Business (****2466),51319367,R4513,Telephones & Broadband,841.60,24/11/2017,Resources,,,
206508,Virgin Media Business (****2466),51319373,R4513,Telephones & Broadband,843.19,28/11/2017,Resources,,,
206508,Virgin Media Business (****2466),51319044,R4513,Telephones & Broadband,"2,816.53",29/11/2017,People Group,,,
999982,Vitsoe Limited,51317565,R5702,Payments to External Contractors,"9,000.00",21/11/2017,Communities,,,
206524,Vodafone Ltd (Corporate) (****4098),51294668,R4513,Telephones & Broadband,660.00,08/11/2017,Resources,,,
206524,Vodafone Ltd (Corporate) (****4098),51308168,R4513,Telephones & Broadband,681.05,24/11/2017,Communities,,,
206524,Vodafone Ltd (Corporate) (****4098),51307269,R4513,Telephones & Broadband,67847.24,29/11/2017,Resources,,,
206522,Vodafone Ltd (Data Solutions) (****4598),51297323,R4513,Telephones & Broadband,795.50,08/11/2017,Communities,,,
201037,Vodafone Ltd (Enterprise) (****9252) (formerly Cable & Wireless UK Ltd),51295956,R4503,Hardware,3212.12,09/11/2017,Resources,,,
225155,VoiceAbility Advocacy,51289659,R5702,Payments to External Contractors,"32,613.25",01/11/2017,Communities,,,
225155,VoiceAbility Advocacy,51303999,R5807,Social Care Block Contracts,"22,124.55",09/11/2017,People Group,,,
225155,VoiceAbility Advocacy,51303997,R5807,Social Care Block Contracts,"42,124.55",09/11/2017,People Group,,,
206531,Volkswagen Group UK Ltd (**4020),51300437,R4030,Materials,551.01,02/11/2017,Communities,,,
206531,Volkswagen Group UK Ltd (**4020),51313610,R4030,Materials,564.56,27/11/2017,Communities,,,
206533,Voluntary Action Stratford On Avon District,51308528,R3205,Client Travel - Taxis,"2,945.17",08/11/2017,Communities,,,
206534,Volunteer Friends,51313933,R3410,Car Scheme Payments,"1,012.50",15/11/2017,Communities,,,
206534,Volunteer Friends,51313929,R3410,Car Scheme Payments,950.00,15/11/2017,Communities,,,
216565,Voyage Care Ltd,51301060,R5851,Supported Living,532.56,01/11/2017,People Group,,,
216565,Voyage Care Ltd,51301064,R5851,Supported Living,4264.24,01/11/2017,People Group,,,
216565,Voyage Care Ltd,51299940,R5851,Supported Living,6098.40,01/11/2017,People Group,,,
216565,Voyage Care Ltd,51300336,R5851,Supported Living,532.56,03/11/2017,People Group,,,
216565,Voyage Care Ltd,51300339,R5851,Supported Living,6679.20,03/11/2017,People Group,,,
216565,Voyage Care Ltd,51300340,R5851,Supported Living,6679.20,03/11/2017,People Group,,,
216565,Voyage Care Ltd,51300350,R5851,Supported Living,1327.28,03/11/2017,People Group,,,
216565,Voyage Care Ltd,51300352,R5851,Supported Living,1327.28,03/11/2017,People Group,,,
216565,Voyage Care Ltd,51301069,R5851,Supported Living,1835.60,03/11/2017,People Group,,,
216565,Voyage Care Ltd,51301070,R5851,Supported Living,1835.60,03/11/2017,People Group,,,
216565,Voyage Care Ltd,51301071,R5851,Supported Living,532.56,03/11/2017,People Group,,,
216565,Voyage Care Ltd,51301378,R5851,Supported Living,532.56,03/11/2017,People Group,,,
216565,Voyage Care Ltd,51301433,R5851,Supported Living,4264.24,03/11/2017,People Group,,,
216565,Voyage Care Ltd,51301438,R5851,Supported Living,1597.68,03/11/2017,People Group,,,
216565,Voyage Care Ltd,51301442,R5851,Supported Living,4320.72,03/11/2017,People Group,,,
216565,Voyage Care Ltd,51301463,R5851,Supported Living,4320.72,03/11/2017,People Group,,,
216565,Voyage Care Ltd,51301586,R5851,Supported Living,1539.12,03/11/2017,People Group,,,
216565,Voyage Care Ltd,51301617,R5851,Supported Living,5930.40,03/11/2017,People Group,,,
216565,Voyage Care Ltd,51301619,R5851,Supported Living,1597.68,03/11/2017,People Group,,,
216565,Voyage Care Ltd,51301627,R5851,Supported Living,5930.40,03/11/2017,People Group,,,
216565,Voyage Care Ltd,51301633,R5851,Supported Living,4800.80,03/11/2017,People Group,,,
216565,Voyage Care Ltd,51301635,R5851,Supported Living,3659.04,03/11/2017,People Group,,,
216565,Voyage Care Ltd,51301639,R5851,Supported Living,3659.04,03/11/2017,People Group,,,
216565,Voyage Care Ltd,51301641,R5851,Supported Living,521.16,03/11/2017,People Group,,,
216565,Voyage Care Ltd,51301643,R5851,Supported Living,3247.60,03/11/2017,People Group,,,
216565,Voyage Care Ltd,51301648,R5851,Supported Living,1539.12,03/11/2017,People Group,,,
216565,Voyage Care Ltd,51301652,R5851,Supported Living,798.84,03/11/2017,People Group,,,
216565,Voyage Care Ltd,51303005,R5851,Supported Living,4744.32,03/11/2017,People Group,,,
216565,Voyage Care Ltd,51303006,R5851,Supported Living,6098.40,03/11/2017,People Group,,,
216565,Voyage Care Ltd,51303007,R5851,Supported Living,4744.32,03/11/2017,People Group,,,
216565,Voyage Care Ltd,51303020,R5851,Supported Living,3442.92,03/11/2017,People Group,,,
216565,Voyage Care Ltd,51303021,R5851,Supported Living,4744.32,03/11/2017,People Group,,,
216565,Voyage Care Ltd,51303024,R5851,Supported Living,3442.92,03/11/2017,People Group,,,
216565,Voyage Care Ltd,51303025,R5851,Supported Living,4744.32,03/11/2017,People Group,,,
216565,Voyage Care Ltd,51303026,R5851,Supported Living,3213.76,03/11/2017,People Group,,,
216565,Voyage Care Ltd,51303028,R5851,Supported Living,3270.88,03/11/2017,People Group,,,
216565,Voyage Care Ltd,51304389,R5851,Supported Living,8274.32,03/11/2017,People Group,,,
216565,Voyage Care Ltd,51299646,R5851,Supported Living,1597.68,03/11/2017,People Group,,,
216565,Voyage Care Ltd,51299647,R5851,Supported Living,3717.12,03/11/2017,People Group,,,
216565,Voyage Care Ltd,51299662,R5851,Supported Living,2373.84,03/11/2017,People Group,,,
216565,Voyage Care Ltd,51299670,R5851,Supported Living,2373.84,03/11/2017,People Group,,,
216565,Voyage Care Ltd,51299671,R5851,Supported Living,5930.40,03/11/2017,People Group,,,
216565,Voyage Care Ltd,51299677,R5851,Supported Living,5930.40,03/11/2017,People Group,,,
216565,Voyage Care Ltd,51299681,R5851,Supported Living,1597.68,03/11/2017,People Group,,,
216565,Voyage Care Ltd,51299693,R5851,Supported Living,3717.12,03/11/2017,People Group,,,
216565,Voyage Care Ltd,51299695,R5851,Supported Living,914.76,03/11/2017,People Group,,,
216565,Voyage Care Ltd,51299698,R5851,Supported Living,914.76,03/11/2017,People Group,,,
216565,Voyage Care Ltd,51299703,R5851,Supported Living,1190.64,03/11/2017,People Group,,,
216565,Voyage Care Ltd,51299714,R5851,Supported Living,6098.40,03/11/2017,People Group,,,
216565,Voyage Care Ltd,51299719,R5851,Supported Living,3775.20,03/11/2017,People Group,,,
216565,Voyage Care Ltd,51299733,R5851,Supported Living,6098.40,03/11/2017,People Group,,,
216565,Voyage Care Ltd,51299749,R5851,Supported Living,3775.20,03/11/2017,People Group,,,
216565,Voyage Care Ltd,51299776,R5851,Supported Living,914.76,03/11/2017,People Group,,,
216565,Voyage Care Ltd,51299777,R5851,Supported Living,3484.80,03/11/2017,People Group,,,
216565,Voyage Care Ltd,51299932,R5851,Supported Living,3107.28,03/11/2017,People Group,,,
216565,Voyage Care Ltd,51299933,R5851,Supported Living,3107.28,03/11/2017,People Group,,,
216565,Voyage Care Ltd,51299935,R5851,Supported Living,914.76,03/11/2017,People Group,,,
216565,Voyage Care Ltd,51299937,R5851,Supported Living,2439.36,03/11/2017,People Group,,,
216565,Voyage Care Ltd,51299938,R5851,Supported Living,1186.08,03/11/2017,People Group,,,
216565,Voyage Care Ltd,51299939,R5851,Supported Living,1186.08,03/11/2017,People Group,,,
216565,Voyage Care Ltd,51299942,R5851,Supported Living,1694.40,03/11/2017,People Group,,,
216565,Voyage Care Ltd,51299947,R5851,Supported Living,2439.36,03/11/2017,People Group,,,
216565,Voyage Care Ltd,51299948,R5851,Supported Living,4123.68,03/11/2017,People Group,,,
216565,Voyage Care Ltd,51299949,R5851,Supported Living,2962.08,03/11/2017,People Group,,,
216565,Voyage Care Ltd,51299952,R5851,Supported Living,2962.08,03/11/2017,People Group,,,
216565,Voyage Care Ltd,51299954,R5851,Supported Living,4123.68,03/11/2017,People Group,,,
216565,Voyage Care Ltd,51299988,R5851,Supported Living,521.16,03/11/2017,People Group,,,
216565,Voyage Care Ltd,51300002,R5851,Supported Living,667.92,03/11/2017,People Group,,,
216565,Voyage Care Ltd,51300003,R5851,Supported Living,4066.56,03/11/2017,People Group,,,
216565,Voyage Care Ltd,51300004,R5851,Supported Living,1597.68,03/11/2017,People Group,,,
216565,Voyage Care Ltd,51300005,R5851,Supported Living,667.92,03/11/2017,People Group,,,
216565,Voyage Care Ltd,51300006,R5851,Supported Living,2734.04,03/11/2017,People Group,,,
216565,Voyage Care Ltd,51300007,R5851,Supported Living,4066.56,03/11/2017,People Group,,,
216565,Voyage Care Ltd,51300010,R5851,Supported Living,2734.04,03/11/2017,People Group,,,
216565,Voyage Care Ltd,51300040,R5851,Supported Living,1597.68,03/11/2017,People Group,,,
216565,Voyage Care Ltd,51300041,R5851,Supported Living,1190.64,03/11/2017,People Group,,,
216565,Voyage Care Ltd,51300306,R5851,Supported Living,914.76,03/11/2017,People Group,,,
216565,Voyage Care Ltd,51300307,R5851,Supported Living,6098.40,03/11/2017,People Group,,,
216565,Voyage Care Ltd,51300308,R5851,Supported Living,914.76,03/11/2017,People Group,,,
216565,Voyage Care Ltd,51300312,R5851,Supported Living,4704.48,03/11/2017,People Group,,,
216565,Voyage Care Ltd,51300314,R5851,Supported Living,4631.36,03/11/2017,People Group,,,
216565,Voyage Care Ltd,51300315,R5851,Supported Living,914.76,03/11/2017,People Group,,,
216565,Voyage Care Ltd,51300316,R5851,Supported Living,6098.40,03/11/2017,People Group,,,
216565,Voyage Care Ltd,51300317,R5851,Supported Living,4704.48,03/11/2017,People Group,,,
216565,Voyage Care Ltd,51300318,R5851,Supported Living,6098.40,03/11/2017,People Group,,,
216565,Voyage Care Ltd,51300323,R5851,Supported Living,4631.36,03/11/2017,People Group,,,
216565,Voyage Care Ltd,51300325,R5851,Supported Living,798.84,03/11/2017,People Group,,,
216565,Voyage Care Ltd,51300326,R5851,Supported Living,798.84,03/11/2017,People Group,,,
216565,Voyage Care Ltd,51300335,R5851,Supported Living,532.56,03/11/2017,People Group,,,
216565,Voyage Care Ltd,51303500,R5851,Supported Living,2993.44,09/11/2017,People Group,,,
216565,Voyage Care Ltd,51310160,R5851,Supported Living,508.20,09/11/2017,People Group,,,
216565,Voyage Care Ltd,51306215,R5851,Supported Living,1973.00,09/11/2017,People Group,,,
216565,Voyage Care Ltd,51303505,R5851,Supported Living,2993.44,09/11/2017,People Group,,,
216565,Voyage Care Ltd,51303504,R5851,Supported Living,2032.80,09/11/2017,People Group,,,
216565,Voyage Care Ltd,51303502,R5851,Supported Living,4181.76,09/11/2017,People Group,,,
216565,Voyage Care Ltd,51303017,R5851,Supported Living,3213.76,09/11/2017,People Group,,,
216565,Voyage Care Ltd,51303498,R5851,Supported Living,2032.80,09/11/2017,People Group,,,
216565,Voyage Care Ltd,51303496,R5851,Supported Living,4181.76,09/11/2017,People Group,,,
216565,Voyage Care Ltd,51303027,R5851,Supported Living,560.28,09/11/2017,People Group,,,
216565,Voyage Care Ltd,51302991,R5851,Supported Living,8218.32,09/11/2017,People Group,,,
216565,Voyage Care Ltd,51303010,R5851,Supported Living,8218.32,09/11/2017,People Group,,,
216565,Voyage Care Ltd,51303016,R5851,Supported Living,560.28,09/11/2017,People Group,,,
216565,Voyage Care Ltd,51299936,R5851,Supported Living,6098.40,15/11/2017,People Group,,,
216565,Voyage Care Ltd,51316207,R5806,Residential Care,6383.16,16/11/2017,People Group,,,
216565,Voyage Care Ltd,51316207,R5806,Residential Care,5744.20,16/11/2017,People Group,,,
216565,Voyage Care Ltd,51316097,R5806,Residential Care,1473.90,16/11/2017,People Group,,,
216565,Voyage Care Ltd,51316068,R5806,Residential Care,21478.72,16/11/2017,People Group,,,
216565,Voyage Care Ltd,51301628,R5851,Supported Living,798.84,17/11/2017,People Group,,,
216565,Voyage Care Ltd,51301624,R5851,Supported Living,3247.60,17/11/2017,People Group,,,
216565,Voyage Care Ltd,51301621,R5851,Supported Living,1597.68,17/11/2017,People Group,,,
216565,Voyage Care Ltd,51301587,R5851,Supported Living,4800.80,17/11/2017,People Group,,,
216565,Voyage Care Ltd,51308332,R5851,Supported Living,48035.83,20/11/2017,People Group,,,
216565,Voyage Care Ltd,51302862,R5851,Supported Living,1797.32,23/11/2017,People Group,,,
216565,Voyage Care Ltd,51302871,R5851,Supported Living,909.32,23/11/2017,People Group,,,
216565,Voyage Care Ltd,51302853,R5851,Supported Living,1605.16,23/11/2017,People Group,,,
216565,Voyage Care Ltd,51302847,R5851,Supported Living,2329.80,23/11/2017,People Group,,,
216565,Voyage Care Ltd,51321465,R5851,Supported Living,2381.28,28/11/2017,People Group,,,
216565,Voyage Care Ltd,51316334,R5851,Supported Living,2329.80,29/11/2017,People Group,,,
216565,Voyage Care Ltd,51316336,R5851,Supported Living,909.32,29/11/2017,People Group,,,
216565,Voyage Care Ltd,51316339,R5851,Supported Living,1797.32,29/11/2017,People Group,,,
216565,Voyage Care Ltd,51316232,R5851,Supported Living,1605.16,29/11/2017,People Group,,,
216565,Voyage Care Ltd,51314324,R5851,Supported Living,1973.00,29/11/2017,People Group,,,
216565,Voyage Care Ltd,51314322,R5851,Supported Living,1973.00,29/11/2017,People Group,,,
216565,Voyage Care Ltd,51321494,R5851,Supported Living,4846.89,29/11/2017,People Group,,,
206561,W. F. Howes Ltd,51307887,R4058,"Books, Newspapers & Publications",3769.92,07/11/2017,Resources,,,
206563,W.V Howe Ltd,51319104,R4008,Equipment,759.03,23/11/2017,Resources,,,
206563,W.V Howe Ltd,51319108,R4008,Equipment,502.72,23/11/2017,Resources,,,
206585,Warwick District Council,51303711,R4514,Telephone Rental,850.00,01/11/2017,People Group,,,
206585,Warwick District Council,51313526,R2201,Rents & Lettings,"12,132.43",21/11/2017,Resources,,,
206585,Warwick District Council,51315279,R4514,Telephone Rental,"1,020.00",23/11/2017,People Group,,,
206585,Warwick District Council,51318585,R4915,For use by schools only - Educational Visits Expenditure,"1,168.75",24/11/2017,Schools,,,
206585,Warwick District Council,51320419,R2201,Rents & Lettings,"12,374.46",27/11/2017,Resources,,,
206585,Warwick District Council,51322485,R4915,For use by schools only - Educational Visits Expenditure,"1,240.00",29/11/2017,Schools,,,
