,Supplier id,Supplier Name,Transno,Account,Description,Amount,Pay Date,Group
INSERTED DETAIL,100211,Turning Point Services Ltd *TPS* (****5581)(VAT),51194498,R5851,Supported Living,4634.48,19/04/2017,People Group
INSERTED DETAIL,100211,Turning Point Services Ltd *TPS* (****5581)(VAT),51194491,R5851,Supported Living,6263.49,19/04/2017,People Group
INSERTED DETAIL,100211,Turning Point Services Ltd *TPS* (****5581)(VAT),51194504,R5851,Supported Living,5801.44,19/04/2017,People Group
INSERTED DETAIL,100211,Turning Point Services Ltd *TPS* (****5581)(VAT),51202794,R5807,Social Care Block Contracts,10664.00,24/04/2017,People Group
INSERTED DETAIL,206406,Twinkle Twinkle Stars Day Nursery Ltd,51200161,R6106,Early Years Funding (PVIs and LA),12262.30,24/04/2017,Communities
INSERTED DETAIL,206406,Twinkle Twinkle Stars Day Nursery Ltd,51208219,R6106,Early Years Funding (PVIs and LA),1891.18,28/04/2017,Communities
INSERTED DETAIL,206408,Two Oaks Day Nursery,51200121,R6106,Early Years Funding (PVIs and LA),3087.63,24/04/2017,Communities
INSERTED DETAIL,206412,Tysoe Childrens Group,51200093,R6106,Early Years Funding (PVIs and LA),6969.22,24/04/2017,Communities
INSERTED DETAIL,206412,Tysoe Childrens Group,51208329,R6106,Early Years Funding (PVIs and LA),515.78,28/04/2017,Communities
INSERTED DETAIL,228496,UK Flood Barriers Ltd,51189095,R2006,Environmental Services,20862.80,13/04/2017,Communities
INSERTED DETAIL,228496,UK Flood Barriers Ltd,51189087,C1030,"New Construction, Conversion & Renovation",19502.49,13/04/2017,Capital
INSERTED DETAIL,230749,UKROEd Ltd,51187818,R4403,Business Support Activities,60740.00,12/04/2017,Communities
INSERTED DETAIL,206425,Ulverscroft Large Print Books Ltd,51196827,R4058,"Books, Newspapers & Publications",876.62,03/04/2017,Resources
INSERTED DETAIL,220554,Understanding Care (Warwickshire) Ltd t/a Home Instead Senior Care,51198364,R5843,Extra Care,872.83,05/04/2017,People Group
INSERTED DETAIL,220554,Understanding Care (Warwickshire) Ltd t/a Home Instead Senior Care,51198365,R5843,Extra Care,525.72,05/04/2017,People Group
INSERTED DETAIL,220554,Understanding Care (Warwickshire) Ltd t/a Home Instead Senior Care,51198368,R5843,Extra Care,765.94,05/04/2017,People Group
INSERTED DETAIL,220554,Understanding Care (Warwickshire) Ltd t/a Home Instead Senior Care,51198369,R5843,Extra Care,1425.51,05/04/2017,People Group
INSERTED DETAIL,220554,Understanding Care (Warwickshire) Ltd t/a Home Instead Senior Care,51198370,R5843,Extra Care,647.04,05/04/2017,People Group
INSERTED DETAIL,220554,Understanding Care (Warwickshire) Ltd t/a Home Instead Senior Care,51198371,R5843,Extra Care,754.88,05/04/2017,People Group
INSERTED DETAIL,220554,Understanding Care (Warwickshire) Ltd t/a Home Instead Senior Care,51198363,R5843,Extra Care,822.28,05/04/2017,People Group
INSERTED DETAIL,220554,Understanding Care (Warwickshire) Ltd t/a Home Instead Senior Care,51198376,R5843,Extra Care,1826.54,05/04/2017,People Group
INSERTED DETAIL,220554,Understanding Care (Warwickshire) Ltd t/a Home Instead Senior Care,51198361,R5843,Extra Care,1671.52,05/04/2017,People Group
INSERTED DETAIL,220554,Understanding Care (Warwickshire) Ltd t/a Home Instead Senior Care,51198360,R5843,Extra Care,620.08,05/04/2017,People Group
INSERTED DETAIL,220554,Understanding Care (Warwickshire) Ltd t/a Home Instead Senior Care,51198358,R5843,Extra Care,687.48,05/04/2017,People Group
INSERTED DETAIL,220554,Understanding Care (Warwickshire) Ltd t/a Home Instead Senior Care,51198357,R5843,Extra Care,1132.32,05/04/2017,People Group
INSERTED DETAIL,220554,Understanding Care (Warwickshire) Ltd t/a Home Instead Senior Care,51198355,R5843,Extra Care,2133.21,05/04/2017,People Group
INSERTED DETAIL,220554,Understanding Care (Warwickshire) Ltd t/a Home Instead Senior Care,51198373,R5843,Extra Care,1489.54,05/04/2017,People Group
INSERTED DETAIL,220554,Understanding Care (Warwickshire) Ltd t/a Home Instead Senior Care,51190698,R5843,Extra Care,957.08,13/04/2017,People Group
INSERTED DETAIL,220554,Understanding Care (Warwickshire) Ltd t/a Home Instead Senior Care,51190706,R5843,Extra Care,1334.52,13/04/2017,People Group
INSERTED DETAIL,220554,Understanding Care (Warwickshire) Ltd t/a Home Instead Senior Care,51190712,R5843,Extra Care,613.34,13/04/2017,People Group
INSERTED DETAIL,220554,Understanding Care (Warwickshire) Ltd t/a Home Instead Senior Care,51190714,R5843,Extra Care,606.60,13/04/2017,People Group
INSERTED DETAIL,220554,Understanding Care (Warwickshire) Ltd t/a Home Instead Senior Care,51190723,R5843,Extra Care,1112.10,13/04/2017,People Group
INSERTED DETAIL,220554,Understanding Care (Warwickshire) Ltd t/a Home Instead Senior Care,51190466,R5843,Extra Care,744.77,13/04/2017,People Group
INSERTED DETAIL,220554,Understanding Care (Warwickshire) Ltd t/a Home Instead Senior Care,51190493,R5843,Extra Care,1132.32,13/04/2017,People Group
INSERTED DETAIL,220554,Understanding Care (Warwickshire) Ltd t/a Home Instead Senior Care,51190502,R5843,Extra Care,1701.85,13/04/2017,People Group
INSERTED DETAIL,220554,Understanding Care (Warwickshire) Ltd t/a Home Instead Senior Care,51190511,R5843,Extra Care,822.28,13/04/2017,People Group
INSERTED DETAIL,220554,Understanding Care (Warwickshire) Ltd t/a Home Instead Senior Care,51190517,R5843,Extra Care,791.95,13/04/2017,People Group
INSERTED DETAIL,220554,Understanding Care (Warwickshire) Ltd t/a Home Instead Senior Care,51190519,R5843,Extra Care,1037.96,13/04/2017,People Group
INSERTED DETAIL,220554,Understanding Care (Warwickshire) Ltd t/a Home Instead Senior Care,51190520,R5843,Extra Care,1806.32,13/04/2017,People Group
INSERTED DETAIL,220554,Understanding Care (Warwickshire) Ltd t/a Home Instead Senior Care,51190522,R5843,Extra Care,798.69,13/04/2017,People Group
INSERTED DETAIL,220554,Understanding Care (Warwickshire) Ltd t/a Home Instead Senior Care,51190524,R5843,Extra Care,842.50,13/04/2017,People Group
INSERTED DETAIL,220554,Understanding Care (Warwickshire) Ltd t/a Home Instead Senior Care,51190525,R5843,Extra Care,1260.38,13/04/2017,People Group
INSERTED DETAIL,220554,Understanding Care (Warwickshire) Ltd t/a Home Instead Senior Care,51190537,R5843,Extra Care,1482.80,13/04/2017,People Group
INSERTED DETAIL,220554,Understanding Care (Warwickshire) Ltd t/a Home Instead Senior Care,51190539,R5843,Extra Care,1459.21,13/04/2017,People Group
INSERTED DETAIL,220554,Understanding Care (Warwickshire) Ltd t/a Home Instead Senior Care,51190541,R5843,Extra Care,633.56,13/04/2017,People Group
INSERTED DETAIL,220554,Understanding Care (Warwickshire) Ltd t/a Home Instead Senior Care,51190544,R5843,Extra Care,744.77,13/04/2017,People Group
INSERTED DETAIL,220554,Understanding Care (Warwickshire) Ltd t/a Home Instead Senior Care,51190545,R5843,Extra Care,724.55,13/04/2017,People Group
INSERTED DETAIL,220554,Understanding Care (Warwickshire) Ltd t/a Home Instead Senior Care,51190547,R5843,Extra Care,620.08,13/04/2017,People Group
INSERTED DETAIL,220554,Understanding Care (Warwickshire) Ltd t/a Home Instead Senior Care,51190548,R5843,Extra Care,535.83,13/04/2017,People Group
INSERTED DETAIL,220554,Understanding Care (Warwickshire) Ltd t/a Home Instead Senior Care,51190549,R5843,Extra Care,596.49,13/04/2017,People Group
INSERTED DETAIL,220554,Understanding Care (Warwickshire) Ltd t/a Home Instead Senior Care,51190551,R5843,Extra Care,2166.91,13/04/2017,People Group
INSERTED DETAIL,220554,Understanding Care (Warwickshire) Ltd t/a Home Instead Senior Care,51190552,R5843,Extra Care,684.11,13/04/2017,People Group
INSERTED DETAIL,220554,Understanding Care (Warwickshire) Ltd t/a Home Instead Senior Care,51190554,R5843,Extra Care,1698.48,13/04/2017,People Group
INSERTED DETAIL,220554,Understanding Care (Warwickshire) Ltd t/a Home Instead Senior Care,51190560,R5843,Extra Care,734.66,13/04/2017,People Group
INSERTED DETAIL,220554,Understanding Care (Warwickshire) Ltd t/a Home Instead Senior Care,51190567,R5843,Extra Care,984.04,13/04/2017,People Group
INSERTED DETAIL,220554,Understanding Care (Warwickshire) Ltd t/a Home Instead Senior Care,51190569,R5843,Extra Care,657.15,13/04/2017,People Group
INSERTED DETAIL,220554,Understanding Care (Warwickshire) Ltd t/a Home Instead Senior Care,51190574,R5843,Extra Care,1860.24,13/04/2017,People Group
INSERTED DETAIL,220554,Understanding Care (Warwickshire) Ltd t/a Home Instead Senior Care,51190584,R5843,Extra Care,822.28,13/04/2017,People Group
INSERTED DETAIL,220554,Understanding Care (Warwickshire) Ltd t/a Home Instead Senior Care,51190585,R5843,Extra Care,754.88,13/04/2017,People Group
INSERTED DETAIL,220554,Understanding Care (Warwickshire) Ltd t/a Home Instead Senior Care,51190586,R5843,Extra Care,1610.86,13/04/2017,People Group
INSERTED DETAIL,220554,Understanding Care (Warwickshire) Ltd t/a Home Instead Senior Care,51190588,R5843,Extra Care,566.16,13/04/2017,People Group
INSERTED DETAIL,220554,Understanding Care (Warwickshire) Ltd t/a Home Instead Senior Care,51190590,R5843,Extra Care,660.52,13/04/2017,People Group
INSERTED DETAIL,220554,Understanding Care (Warwickshire) Ltd t/a Home Instead Senior Care,51190591,R5843,Extra Care,1806.32,13/04/2017,People Group
INSERTED DETAIL,220554,Understanding Care (Warwickshire) Ltd t/a Home Instead Senior Care,51190592,R5843,Extra Care,849.24,13/04/2017,People Group
INSERTED DETAIL,220554,Understanding Care (Warwickshire) Ltd t/a Home Instead Senior Care,51190594,R5843,Extra Care,660.52,13/04/2017,People Group
INSERTED DETAIL,220554,Understanding Care (Warwickshire) Ltd t/a Home Instead Senior Care,51190595,R5843,Extra Care,660.52,13/04/2017,People Group
INSERTED DETAIL,220554,Understanding Care (Warwickshire) Ltd t/a Home Instead Senior Care,51190597,R5843,Extra Care,1064.92,13/04/2017,People Group
INSERTED DETAIL,220554,Understanding Care (Warwickshire) Ltd t/a Home Instead Senior Care,51190606,R5843,Extra Care,525.72,13/04/2017,People Group
INSERTED DETAIL,220554,Understanding Care (Warwickshire) Ltd t/a Home Instead Senior Care,51190608,R5843,Extra Care,1263.75,13/04/2017,People Group
INSERTED DETAIL,220554,Understanding Care (Warwickshire) Ltd t/a Home Instead Senior Care,51190659,R5843,Extra Care,896.42,13/04/2017,People Group
INSERTED DETAIL,220554,Understanding Care (Warwickshire) Ltd t/a Home Instead Senior Care,51190662,R5843,Extra Care,785.21,13/04/2017,People Group
INSERTED DETAIL,220554,Understanding Care (Warwickshire) Ltd t/a Home Instead Senior Care,51190669,R5843,Extra Care,727.92,13/04/2017,People Group
INSERTED DETAIL,220554,Understanding Care (Warwickshire) Ltd t/a Home Instead Senior Care,51190672,R5843,Extra Care,1671.52,13/04/2017,People Group
INSERTED DETAIL,220554,Understanding Care (Warwickshire) Ltd t/a Home Instead Senior Care,51190675,R5843,Extra Care,997.52,13/04/2017,People Group
INSERTED DETAIL,220554,Understanding Care (Warwickshire) Ltd t/a Home Instead Senior Care,51190678,R5843,Extra Care,1095.25,13/04/2017,People Group
INSERTED DETAIL,220554,Understanding Care (Warwickshire) Ltd t/a Home Instead Senior Care,51190680,R5843,Extra Care,768.36,13/04/2017,People Group
INSERTED DETAIL,220554,Understanding Care (Warwickshire) Ltd t/a Home Instead Senior Care,51190681,R5843,Extra Care,1509.76,13/04/2017,People Group
INSERTED DETAIL,220554,Understanding Care (Warwickshire) Ltd t/a Home Instead Senior Care,51190682,R5843,Extra Care,633.56,13/04/2017,People Group
INSERTED DETAIL,220554,Understanding Care (Warwickshire) Ltd t/a Home Instead Senior Care,51190683,R5843,Extra Care,2210.72,13/04/2017,People Group
INSERTED DETAIL,220554,Understanding Care (Warwickshire) Ltd t/a Home Instead Senior Care,51190687,R5843,Extra Care,566.16,13/04/2017,People Group
INSERTED DETAIL,220554,Understanding Care (Warwickshire) Ltd t/a Home Instead Senior Care,51190688,R5843,Extra Care,700.96,13/04/2017,People Group
INSERTED DETAIL,230819,U-Neek Learning Ltd,51179510,R5604,Commissioned Works,605.00,05/04/2017,Communities
INSERTED DETAIL,230819,U-Neek Learning Ltd,51183330,R1101,Agency Staff Pay,935.00,07/04/2017,Communities
INSERTED DETAIL,230819,U-Neek Learning Ltd,51190022,R5604,Commissioned Works,1595.00,20/04/2017,Communities
INSERTED DETAIL,230819,U-Neek Learning Ltd,51194189,R5604,Commissioned Works,1035.00,21/04/2017,Communities
INSERTED DETAIL,227995,Unicorn Cars Ltd,51205737,R3204,Home To School / College Transport,2116.50,24/04/2017,Communities
INSERTED DETAIL,206432,Unit4 Business Software Ltd,51182687,R4512,Software,100000.00,04/04/2017,Resources
INSERTED DETAIL,206434,United Response,51194204,R5851,Supported Living,4960.44,19/04/2017,People Group
INSERTED DETAIL,233314,Univent Systems Services Ltd (****4752),51195750,R4612,Projects,115416.00,28/04/2017,Resources
,,Universal Care Services UK Ltd,,R5805,Homecare - External Domiciliary," 80,000.00 ",27/04/2017,People Group
INSERTED DETAIL,225003,University Hospitals Birmingham NHS (****0236),51197037,R5702,Payments to External Contractors,3228.00,28/04/2017,Communities
INSERTED DETAIL,225003,University Hospitals Birmingham NHS (****0236),51197038,R5702,Payments to External Contractors,4000.00,28/04/2017,Communities
INSERTED DETAIL,206438,University Hospitals Coventry & Warwickshire NHS Trust,51198321,R5702,Payments to External Contractors,669.40,19/04/2017,Communities
INSERTED DETAIL,209648,University of Birmingham (UOB),51183354,R1601,Training,730.00,07/04/2017,People Group
INSERTED DETAIL,209648,University of Birmingham (UOB),51185529,R1601,Training,936.00,12/04/2017,People Group
INSERTED DETAIL,209648,University of Birmingham (UOB),51187834,R1601,Training,2600.00,13/04/2017,People Group
INSERTED DETAIL,209648,University of Birmingham (UOB),51187827,R1601,Training,1475.00,13/04/2017,Resources
INSERTED DETAIL,209648,University of Birmingham (UOB),51187820,R1601,Training,3925.00,13/04/2017,People Group
INSERTED DETAIL,209648,University of Birmingham (UOB),51186831,R1601,Training,2874.00,13/04/2017,People Group
INSERTED DETAIL,209648,University of Birmingham (UOB),51185704,R5702,Payments to External Contractors,3000.00,13/04/2017,Communities
INSERTED DETAIL,206441,University of Cambridge (****1688),51185718,R4605,SCHOOLS ONLY Exam / Tuition Fees (non-staff),1956.50,13/04/2017,Communities
INSERTED DETAIL,229928,University of Kent,51180614,R1601,Training,3324.00,05/04/2017,People Group
INSERTED DETAIL,206445,University of Warwick General (****0509) OR Warwick University Enterprise Ltd,51195630,R5805,Homecare - External Domiciliary,7695.00,13/04/2017,People Group
INSERTED DETAIL,209302,University Of Warwick Science Park Ltd,51201687,R5702,Payments to External Contractors,9950.00,28/04/2017,Communities
INSERTED DETAIL,209302,University Of Warwick Science Park Ltd,51190708,R5702,Payments to External Contractors,58466.23,28/04/2017,Communities
INSERTED DETAIL,209302,University Of Warwick Science Park Ltd,51202874,R5702,Payments to External Contractors,4225.00,28/04/2017,Communities
INSERTED DETAIL,206472,Vaisala Ltd,51184449,R4060,Vaisla - Ice Detection System,28291.00,05/04/2017,Communities
INSERTED DETAIL,227894,Vectos (Microsim) Ltd,51182219,R4409,Consultancy,1449.00,05/04/2017,Communities
INSERTED DETAIL,227894,Vectos (Microsim) Ltd,51182219,R4409,Consultancy,15415.30,05/04/2017,Communities
INSERTED DETAIL,227894,Vectos (Microsim) Ltd,51182219,R4409,Consultancy,3759.00,05/04/2017,Communities
INSERTED DETAIL,227894,Vectos (Microsim) Ltd,51182219,R4409,Consultancy,9146.25,05/04/2017,Communities
INSERTED DETAIL,227894,Vectos (Microsim) Ltd,51185759,C1050,External Fees,750.00,07/04/2017,Capital
INSERTED DETAIL,210717,Venn Group Ltd,51183204,R1101,Agency Staff Pay,1435.50,07/04/2017,Resources
INSERTED DETAIL,210717,Venn Group Ltd,51183190,R1101,Agency Staff Pay,1696.50,07/04/2017,Resources
INSERTED DETAIL,210717,Venn Group Ltd,51187347,R1101,Agency Staff Pay,1076.63,13/04/2017,Resources
INSERTED DETAIL,210717,Venn Group Ltd,51187346,R1101,Agency Staff Pay,1598.63,13/04/2017,Resources
INSERTED DETAIL,210717,Venn Group Ltd,51196304,R1101,Agency Staff Pay,1479.00,28/04/2017,Resources
INSERTED DETAIL,210717,Venn Group Ltd,51196303,R1101,Agency Staff Pay,1424.63,28/04/2017,Resources
INSERTED DETAIL,206487,Veolia Enviromental Services UK Ltd,51190060,R5841,Landfill Tax Payments,1833.17,06/04/2017,Communities
INSERTED DETAIL,206487,Veolia Enviromental Services UK Ltd,51190056,R5841,Landfill Tax Payments,3210.56,06/04/2017,Communities
INSERTED DETAIL,206487,Veolia Enviromental Services UK Ltd,51194096,R5702,Payments to External Contractors,1315.00,12/04/2017,Communities
INSERTED DETAIL,206487,Veolia Enviromental Services UK Ltd,51197772,R5841,Landfill Tax Payments,5004.91,13/04/2017,Communities
INSERTED DETAIL,206487,Veolia Enviromental Services UK Ltd,51197772,R5703,Site Payments,769.72,13/04/2017,Communities
INSERTED DETAIL,206487,Veolia Enviromental Services UK Ltd,51197766,R5841,Landfill Tax Payments,4885.06,13/04/2017,Communities
INSERTED DETAIL,206487,Veolia Enviromental Services UK Ltd,51197766,R5703,Site Payments,732.76,13/04/2017,Communities
INSERTED DETAIL,206487,Veolia Enviromental Services UK Ltd,51195780,R5702,Payments to External Contractors,2526.46,13/04/2017,Communities
INSERTED DETAIL,206487,Veolia Enviromental Services UK Ltd,51201720,R5702,Payments to External Contractors,2991.91,20/04/2017,Communities
INSERTED DETAIL,206487,Veolia Enviromental Services UK Ltd,51204294,R5703,Site Payments,712.77,28/04/2017,Communities
INSERTED DETAIL,206487,Veolia Enviromental Services UK Ltd,51204289,R5841,Landfill Tax Payments,5101.15,28/04/2017,Communities
INSERTED DETAIL,206487,Veolia Enviromental Services UK Ltd,51204289,R5703,Site Payments,784.51,28/04/2017,Communities
INSERTED DETAIL,206487,Veolia Enviromental Services UK Ltd,51204294,R5841,Landfill Tax Payments,4751.72,28/04/2017,Communities
INSERTED DETAIL,225017,Verisec Ltd,51183255,R4512,Software,23700.00,07/04/2017,Resources
INSERTED DETAIL,999982,Victim Support in conj.with North Leamington School,51204362,R5501,Grants / Donations to External Organisations,1142.07,19/04/2017,Communities
INSERTED DETAIL,230042,Victoria House Care Home,51203741,R5806,Residential Care,1784.00,13/04/2017,People Group
INSERTED DETAIL,219673,VictoriaDomCare,51190467,R5805,Homecare - External Domiciliary,2557.44,13/04/2017,People Group
INSERTED DETAIL,219673,VictoriaDomCare,51190462,R5805,Homecare - External Domiciliary,1227.40,13/04/2017,People Group
INSERTED DETAIL,219673,VictoriaDomCare,51190461,R5805,Homecare - External Domiciliary,780.84,13/04/2017,People Group
INSERTED DETAIL,219673,VictoriaDomCare,51190469,R5805,Homecare - External Domiciliary,2159.36,13/04/2017,People Group
INSERTED DETAIL,233411,Video2Video,51184409,R4007,SCHOOLS ONLY Equipment,3969.00,07/04/2017,Communities
INSERTED DETAIL,215081,Vimpex Ltd,51183206,R4019,Fire Equipment Purchase,1023.75,07/04/2017,Fire and Rescue
INSERTED DETAIL,215081,Vimpex Ltd,51183221,R4019,Fire Equipment Purchase,1983.00,07/04/2017,Fire and Rescue
INSERTED DETAIL,206508,Virgin Media Business (****2466),51187632,R4513,Telephones & Broadband,3414.65,13/04/2017,Resources
INSERTED DETAIL,206508,Virgin Media Business (****2466),51187632,R4511,Private Circuit Lines,990.00,13/04/2017,Resources
INSERTED DETAIL,206508,Virgin Media Business (****2466),51187380,R4514,Telephone Rental,1248.70,13/04/2017,Resources
INSERTED DETAIL,206524,Vodafone Ltd (Corporate) (****4098),51203174,R4513,Telephones & Broadband,-1935.00,19/04/2017,Resources
INSERTED DETAIL,206524,Vodafone Ltd (Corporate) (****4098),51203177,R4513,Telephones & Broadband,3840.00,19/04/2017,Resources
INSERTED DETAIL,206524,Vodafone Ltd (Corporate) (****4098),51205679,R4509,Mobile Phones - Drivers,681.05,25/04/2017,Communities
INSERTED DETAIL,206524,Vodafone Ltd (Corporate) (****4098),51205680,R4509,Mobile Phones - Drivers,681.05,25/04/2017,Communities
INSERTED DETAIL,206524,Vodafone Ltd (Corporate) (****4098),51205681,R4509,Mobile Phones - Drivers,681.05,25/04/2017,Communities
INSERTED DETAIL,206522,Vodafone Ltd (Data Solutions) (****4598),51190019,R4510,Mobile Telephones / Pagers,795.50,07/04/2017,Communities
INSERTED DETAIL,201037,Vodafone Ltd (Enterprise) (****9252) (formerly Cable & Wireless UK Ltd),51185153,C1030,"New Construction, Conversion & Renovation",4554.98,07/04/2017,Capital
INSERTED DETAIL,206527,Vodafone Ltd (Paging) (****9272),51185799,R4510,Mobile Telephones / Pagers,1446.27,13/04/2017,Fire and Rescue
INSERTED DETAIL,225155,VoiceAbility Advocacy,51186221,R5809,Adult Social Care Contracts,20695.75,13/04/2017,People Group
INSERTED DETAIL,206533,Voluntary Action Stratford On Avon District,51196525,R3205,Client Travel - Taxis,2932.75,28/04/2017,Communities
INSERTED DETAIL,999982,Volunteer Centre Nuneaton and Bedworth,51204635,R5501,Grants / Donations to External Organisations,1080.00,21/04/2017,Communities
INSERTED DETAIL,206539,Volvo Group UK Ltd,51193400,R4030,Materials,-664.00,21/04/2017,Communities
INSERTED DETAIL,216565,Voyage Care Ltd,51192212,R5851,Supported Living,3125.24,05/04/2017,People Group
INSERTED DETAIL,216565,Voyage Care Ltd,51192214,R5851,Supported Living,5930.40,05/04/2017,People Group
INSERTED DETAIL,216565,Voyage Care Ltd,51192215,R5851,Supported Living,3671.20,05/04/2017,People Group
INSERTED DETAIL,216565,Voyage Care Ltd,51192218,R5851,Supported Living,4066.56,05/04/2017,People Group
INSERTED DETAIL,216565,Voyage Care Ltd,51192221,R5851,Supported Living,1157.84,05/04/2017,People Group
INSERTED DETAIL,216565,Voyage Care Ltd,51192224,R5851,Supported Living,4574.88,05/04/2017,People Group
INSERTED DETAIL,216565,Voyage Care Ltd,51192225,R5851,Supported Living,4800.80,05/04/2017,People Group
INSERTED DETAIL,216565,Voyage Care Ltd,51192226,R5851,Supported Living,1835.60,05/04/2017,People Group
INSERTED DETAIL,216565,Voyage Care Ltd,51192227,R5851,Supported Living,5930.40,05/04/2017,People Group
INSERTED DETAIL,216565,Voyage Care Ltd,51192228,R5851,Supported Living,532.56,05/04/2017,People Group
INSERTED DETAIL,216565,Voyage Care Ltd,51192235,R5851,Supported Living,798.84,05/04/2017,People Group
INSERTED DETAIL,216565,Voyage Care Ltd,51192207,R5851,Supported Living,3871.64,05/04/2017,People Group
INSERTED DETAIL,216565,Voyage Care Ltd,51192204,R5851,Supported Living,1807.36,05/04/2017,People Group
INSERTED DETAIL,216565,Voyage Care Ltd,51192203,R5851,Supported Living,1496.72,05/04/2017,People Group
INSERTED DETAIL,216565,Voyage Care Ltd,51192200,R5851,Supported Living,3247.60,05/04/2017,People Group
INSERTED DETAIL,216565,Voyage Care Ltd,51192198,R5851,Supported Living,2513.36,05/04/2017,People Group
INSERTED DETAIL,216565,Voyage Care Ltd,51192112,R5851,Supported Living,890.20,05/04/2017,People Group
INSERTED DETAIL,216565,Voyage Care Ltd,51192073,R5851,Supported Living,2372.16,05/04/2017,People Group
INSERTED DETAIL,216565,Voyage Care Ltd,51192066,R5851,Supported Living,890.20,05/04/2017,People Group
INSERTED DETAIL,216565,Voyage Care Ltd,51192064,R5851,Supported Living,2373.84,05/04/2017,People Group
INSERTED DETAIL,216565,Voyage Care Ltd,51192063,R5851,Supported Living,532.56,05/04/2017,People Group
INSERTED DETAIL,216565,Voyage Care Ltd,51192047,R5851,Supported Living,2373.84,05/04/2017,People Group
INSERTED DETAIL,216565,Voyage Care Ltd,51192021,R5851,Supported Living,1597.68,05/04/2017,People Group
INSERTED DETAIL,216565,Voyage Care Ltd,51192028,R5851,Supported Living,890.20,05/04/2017,People Group
INSERTED DETAIL,216565,Voyage Care Ltd,51191824,R5851,Supported Living,2315.68,05/04/2017,People Group
INSERTED DETAIL,216565,Voyage Care Ltd,51191180,R5851,Supported Living,564.80,05/04/2017,People Group
INSERTED DETAIL,216565,Voyage Care Ltd,51191185,R5851,Supported Living,5930.40,05/04/2017,People Group
INSERTED DETAIL,216565,Voyage Care Ltd,51191196,R5851,Supported Living,1779.12,05/04/2017,People Group
INSERTED DETAIL,216565,Voyage Care Ltd,51191210,R5851,Supported Living,3442.92,05/04/2017,People Group
INSERTED DETAIL,216565,Voyage Care Ltd,51191268,R5851,Supported Living,4744.32,05/04/2017,People Group
INSERTED DETAIL,216565,Voyage Care Ltd,51191269,R5851,Supported Living,4010.08,05/04/2017,People Group
INSERTED DETAIL,216565,Voyage Care Ltd,51191275,R5851,Supported Living,3021.68,05/04/2017,People Group
INSERTED DETAIL,216565,Voyage Care Ltd,51191290,R5851,Supported Living,4744.32,05/04/2017,People Group
INSERTED DETAIL,216565,Voyage Care Ltd,51191296,R5851,Supported Living,2734.04,05/04/2017,People Group
INSERTED DETAIL,216565,Voyage Care Ltd,51191300,R5851,Supported Living,3270.88,05/04/2017,People Group
INSERTED DETAIL,216565,Voyage Care Ltd,51191302,R5851,Supported Living,1597.68,05/04/2017,People Group
INSERTED DETAIL,216565,Voyage Care Ltd,51191303,R5851,Supported Living,1327.28,05/04/2017,People Group
INSERTED DETAIL,216565,Voyage Care Ltd,51191306,R5851,Supported Living,3614.72,05/04/2017,People Group
INSERTED DETAIL,216565,Voyage Care Ltd,51191308,R5851,Supported Living,1976.80,05/04/2017,People Group
INSERTED DETAIL,216565,Voyage Care Ltd,51191312,R5851,Supported Living,856.80,05/04/2017,People Group
INSERTED DETAIL,216565,Voyage Care Ltd,51191313,R5851,Supported Living,5930.40,05/04/2017,People Group
INSERTED DETAIL,216565,Voyage Care Ltd,51191314,R5851,Supported Living,4264.24,05/04/2017,People Group
INSERTED DETAIL,216565,Voyage Care Ltd,51191319,R5851,Supported Living,5930.40,05/04/2017,People Group
INSERTED DETAIL,216565,Voyage Care Ltd,51191908,R5851,Supported Living,2968.04,06/04/2017,People Group
INSERTED DETAIL,216565,Voyage Care Ltd,51191916,R5851,Supported Living,2513.36,06/04/2017,People Group
INSERTED DETAIL,216565,Voyage Care Ltd,51191988,R5851,Supported Living,2303.08,13/04/2017,People Group
INSERTED DETAIL,216565,Voyage Care Ltd,51192026,R5851,Supported Living,2303.08,13/04/2017,People Group
INSERTED DETAIL,216565,Voyage Care Ltd,51194495,R5851,Supported Living,3558.24,13/04/2017,People Group
INSERTED DETAIL,216565,Voyage Care Ltd,51194512,R5851,Supported Living,856.80,13/04/2017,People Group
INSERTED DETAIL,216565,Voyage Care Ltd,51194514,R5851,Supported Living,2734.04,13/04/2017,People Group
INSERTED DETAIL,216565,Voyage Care Ltd,51194526,R5851,Supported Living,564.80,13/04/2017,People Group
INSERTED DETAIL,216565,Voyage Care Ltd,51194528,R5851,Supported Living,3270.88,13/04/2017,People Group
INSERTED DETAIL,216565,Voyage Care Ltd,51203580,R5806,Residential Care,14791.00,13/04/2017,People Group
INSERTED DETAIL,216565,Voyage Care Ltd,51203581,R5806,Residential Care,21842.92,13/04/2017,People Group
INSERTED DETAIL,216565,Voyage Care Ltd,51203611,R5806,Residential Care,5895.60,13/04/2017,People Group
INSERTED DETAIL,216565,Voyage Care Ltd,51203742,R5806,Residential Care,5744.20,13/04/2017,People Group
INSERTED DETAIL,216565,Voyage Care Ltd,51203742,R5806,Residential Care,6383.16,13/04/2017,People Group
INSERTED DETAIL,216565,Voyage Care Ltd,51191267,R5851,Supported Living,856.80,13/04/2017,People Group
INSERTED DETAIL,216565,Voyage Care Ltd,51191891,R5851,Supported Living,798.84,13/04/2017,People Group
