,Supplier ID,Supplier Name,Transno,Account,Description,Amount,Pay Date,Group,,,,
INSERTED DETAIL,Redacted,Redacted,50819843,R4451,Driving Instruction Courses,760.00,11/05/2015,Communities,,,,
INSERTED DETAIL,Redacted,Redacted,50823130,R4451,Driving Instruction Courses,832.30,15/05/2015,Communities,,,,
INSERTED DETAIL,Redacted,Redacted,50813943,R4433,Sport Instruction,770.00,22/05/2015,People Group,,,,
INSERTED DETAIL,Redacted,Redacted,50819792,R4451,Driving Instruction Courses,570.00,29/05/2015,Communities,,,,
INSERTED DETAIL,Redacted,Redacted,50817340,R4035,Personal Requisites,985.00,21/05/2015,People Group,,,,
INSERTED DETAIL,Redacted,Redacted,50814394,R4443,Professional Fees Admin,3500.00,08/05/2015,Resources,,,,
INSERTED DETAIL,Redacted,Redacted,50814411,R4443,Professional Fees Admin,7000.00,08/05/2015,Resources,,,,
INSERTED DETAIL,Redacted,Redacted,50820706,R3206,Other Client Travel,619.20,12/05/2015,People Group,,,,
INSERTED DETAIL,Redacted,Redacted,50824235,R1690,Internal Expenditure - Training,650.00,29/05/2015,Resources,,,,
INSERTED DETAIL,Redacted,Redacted,50819922,R4433,Sport Instruction,750.00,28/05/2015,Schools,,,,
INSERTED DETAIL,Redacted,Redacted,50826490,R4433,Sport Instruction,525.00,28/05/2015,People Group,,,,
detail,Redacted,Redacted,50820323,R5604,Commissioned Works,902.50,11/05/2015,People Group,,,,
INSERTED DETAIL,206315,Redbridge Produce & Flowers Ltd T/A Total Produce (Leicester),50815252,R4104,Food Costs / Provisions,10663.65,19/05/2015,Resources,,,,
INSERTED DETAIL,206315,Redbridge Produce & Flowers Ltd T/A Total Produce (Leicester),50815469,R4104,Food Costs / Provisions,9244.64,26/05/2015,Resources,,,,
INSERTED DETAIL,227586,Redrow Homes Midlands (A division of Redrow Homes Ltd),50813531,C2060,Conditional Capital Grant Or Contribution,86166.00,22/05/2015,Capital,,,,
INSERTED DETAIL,205108,Redstor Ltd,50816419,R4512,Software,6779.86,08/05/2015,Resources,,,,
INSERTED DETAIL,214947,Reed Executive Chauffeur Hire Limited,50820040,R4608,Member's Expenses,2204.00,12/05/2015,Resources,,,,
INSERTED DETAIL,205114,Reeves & Partners,50826727,R4409,Consultancy,4195.00,29/05/2015,Resources,,,,
INSERTED DETAIL,100374,Regal Care Trading Ltd (Ashley Court Care Home),50825063,R5806,Residential Care (Adults),1680.64,18/05/2015,People Group,,,,
INSERTED DETAIL,100321,Regal Healthcare Homes Limited,50825170,R5806,Residential Care (Adults),10795.92,18/05/2015,People Group,,,,
INSERTED DETAIL,100321,Regal Healthcare Homes Limited,50825170,R5806,Residential Care (Adults),13838.46,18/05/2015,People Group,,,,
INSERTED DETAIL,100321,Regal Healthcare Homes Limited,50825170,R5806,Residential Care (Adults),1799.32,18/05/2015,People Group,,,,
INSERTED DETAIL,100321,Regal Healthcare Homes Limited,50825170,R5806,Residential Care (Adults),1799.32,18/05/2015,People Group,,,,
INSERTED DETAIL,100321,Regal Healthcare Homes Limited,50825170,R5806,Residential Care (Adults),3598.64,18/05/2015,People Group,,,,
INSERTED DETAIL,100321,Regal Healthcare Homes Limited,50825170,R5806,Residential Care (Adults),5328.76,18/05/2015,People Group,,,,
INSERTED DETAIL,219823,Regional Foster Placements Ltd,50826280,R5822,Foster Care Payments - External,3631.34,22/05/2015,People Group,,,,
INSERTED DETAIL,219823,Regional Foster Placements Ltd,50821097,R5822,Foster Care Payments - External,3514.20,29/05/2015,People Group,,,,
INSERTED DETAIL,210664,Regional Publications Ltd,50823093,R4304,Educational Initiatives,695.00,14/05/2015,Communities,,,,
INSERTED DETAIL,226212,Rekindling Ltd,50804796,R5835,Residential and Inpatient Services,2700.00,06/05/2015,Communities,,,,
INSERTED DETAIL,226212,Rekindling Ltd,50814980,R5835,Residential and Inpatient Services,2700.00,15/05/2015,Communities,,,,
INSERTED DETAIL,226212,Rekindling Ltd,50820082,R5835,Residential and Inpatient Services,2700.00,29/05/2015,Communities,,,,
INSERTED DETAIL,226212,Rekindling Ltd,50820081,R5835,Residential and Inpatient Services,2700.00,29/05/2015,Communities,,,,
INSERTED DETAIL,228159,Resources Consultancy Ltd,50803415,R4409,Consultancy,11000.00,01/05/2015,Resources,,,,
INSERTED DETAIL,100100,Rethink,50816470,R5805,Homecare - External Domiciliary (Adults),941.75,01/05/2015,People Group,,,,
INSERTED DETAIL,100100,Rethink,50816469,R5805,Homecare - External Domiciliary (Adults),4326.72,06/05/2015,People Group,,,,
INSERTED DETAIL,100100,Rethink,50823879,R5702,Payments to External Contractors,15000.00,14/05/2015,Communities,,,,
INSERTED DETAIL,100100,Rethink,50823035,R5805,Homecare - External Domiciliary (Adults),1442.18,14/05/2015,People Group,,,,
INSERTED DETAIL,100100,Rethink,50825283,R5806,Residential Care (Adults),5755.86,18/05/2015,People Group,,,,
INSERTED DETAIL,100100,Rethink,50825664,R5807,SLA Social Care Provision,21253.25,21/05/2015,People Group,,,,
INSERTED DETAIL,100244,Rethink (Albany House),50825049,R5806,Residential Care (Adults),3234.63,18/05/2015,People Group,,,,
INSERTED DETAIL,100002,Rethink (Thistley Lodge),50825348,R5806,Residential Care (Adults),4932.29,18/05/2015,People Group,,,,
INSERTED DETAIL,223363,Rhodar Ltd,50806468,C1030,"New Construction, Conversion & Renovation",7628.00,08/05/2015,Capital,,,,
INSERTED DETAIL,223363,Rhodar Ltd,50819521,C1030,"New Construction, Conversion & Renovation",6497.00,29/05/2015,Capital,,,,
INSERTED DETAIL,226930,Ricco Care Ltd,50813327,R5805,Homecare - External Domiciliary (Adults),1755.00,08/05/2015,People Group,,,,
INSERTED DETAIL,226930,Ricco Care Ltd,50828260,R5805,Homecare - External Domiciliary (Adults),1102.50,22/05/2015,People Group,,,,
INSERTED DETAIL,226930,Ricco Care Ltd,50826455,R5805,Homecare - External Domiciliary (Adults),1344.00,26/05/2015,People Group,,,,
INSERTED DETAIL,226930,Ricco Care Ltd,50826456,R5805,Homecare - External Domiciliary (Adults),1764.00,26/05/2015,People Group,,,,
INSERTED DETAIL,226930,Ricco Care Ltd,50830678,R5805,Homecare - External Domiciliary (Adults),1568.00,29/05/2015,People Group,,,,
INSERTED DETAIL,100052,Richmond Healthcare Ltd,50818358,R5805,Homecare - External Domiciliary (Adults),868.00,06/05/2015,People Group,,,,
INSERTED DETAIL,100052,Richmond Healthcare Ltd,50823966,R5805,Homecare - External Domiciliary (Adults),868.00,14/05/2015,People Group,,,,
INSERTED DETAIL,100052,Richmond Healthcare Ltd,50825284,R5806,Residential Care (Adults),12485.22,18/05/2015,People Group,,,,
INSERTED DETAIL,100052,Richmond Healthcare Ltd,50825284,R5806,Residential Care (Adults),3235.68,18/05/2015,People Group,,,,
INSERTED DETAIL,100052,Richmond Healthcare Ltd,50825284,R5806,Residential Care (Adults),3466.28,18/05/2015,People Group,,,,
INSERTED DETAIL,100052,Richmond Healthcare Ltd,50825284,R5806,Residential Care (Adults),1570.72,18/05/2015,People Group,,,,
INSERTED DETAIL,100052,Richmond Healthcare Ltd,50825284,R5806,Residential Care (Adults),3668.36,18/05/2015,People Group,,,,
INSERTED DETAIL,100052,Richmond Healthcare Ltd,50825284,R5806,Residential Care (Adults),3623.92,18/05/2015,People Group,,,,
INSERTED DETAIL,100052,Richmond Healthcare Ltd,50827726,R5843,Extra Care,1596.00,21/05/2015,People Group,,,,
INSERTED DETAIL,100052,Richmond Healthcare Ltd,50827723,R5843,Extra Care,1393.00,21/05/2015,People Group,,,,
INSERTED DETAIL,100052,Richmond Healthcare Ltd,50827724,R5843,Extra Care,6468.00,21/05/2015,People Group,,,,
INSERTED DETAIL,100052,Richmond Healthcare Ltd,50827687,R5843,Extra Care,1358.00,21/05/2015,People Group,,,,
INSERTED DETAIL,100052,Richmond Healthcare Ltd,50827688,R5843,Extra Care,1596.00,21/05/2015,People Group,,,,
INSERTED DETAIL,100052,Richmond Healthcare Ltd,50827689,R5843,Extra Care,784.08,21/05/2015,People Group,,,,
INSERTED DETAIL,100052,Richmond Healthcare Ltd,50827690,R5843,Extra Care,6468.00,21/05/2015,People Group,,,,
INSERTED DETAIL,100052,Richmond Healthcare Ltd,50827691,R5843,Extra Care,4956.00,21/05/2015,People Group,,,,
INSERTED DETAIL,100052,Richmond Healthcare Ltd,50827692,R5843,Extra Care,1393.00,21/05/2015,People Group,,,,
INSERTED DETAIL,100052,Richmond Healthcare Ltd,50827693,R5843,Extra Care,6468.00,21/05/2015,People Group,,,,
INSERTED DETAIL,100052,Richmond Healthcare Ltd,50827694,R5843,Extra Care,1022.00,21/05/2015,People Group,,,,
INSERTED DETAIL,100052,Richmond Healthcare Ltd,50827695,R5843,Extra Care,1358.00,21/05/2015,People Group,,,,
INSERTED DETAIL,100052,Richmond Healthcare Ltd,50827696,R5843,Extra Care,1596.00,21/05/2015,People Group,,,,
INSERTED DETAIL,100052,Richmond Healthcare Ltd,50827697,R5843,Extra Care,784.08,21/05/2015,People Group,,,,
INSERTED DETAIL,100052,Richmond Healthcare Ltd,50827713,R5843,Extra Care,1596.00,21/05/2015,People Group,,,,
INSERTED DETAIL,100052,Richmond Healthcare Ltd,50827714,R5843,Extra Care,784.08,21/05/2015,People Group,,,,
INSERTED DETAIL,100052,Richmond Healthcare Ltd,50827715,R5843,Extra Care,6468.00,21/05/2015,People Group,,,,
INSERTED DETAIL,100052,Richmond Healthcare Ltd,50827716,R5843,Extra Care,4956.00,21/05/2015,People Group,,,,
INSERTED DETAIL,100052,Richmond Healthcare Ltd,50827717,R5843,Extra Care,1393.00,21/05/2015,People Group,,,,
INSERTED DETAIL,100052,Richmond Healthcare Ltd,50827718,R5843,Extra Care,6468.00,21/05/2015,People Group,,,,
INSERTED DETAIL,100052,Richmond Healthcare Ltd,50827719,R5843,Extra Care,1022.00,21/05/2015,People Group,,,,
INSERTED DETAIL,100052,Richmond Healthcare Ltd,50827720,R5843,Extra Care,1358.00,21/05/2015,People Group,,,,
INSERTED DETAIL,100052,Richmond Healthcare Ltd,50827721,R5843,Extra Care,6468.00,21/05/2015,People Group,,,,
INSERTED DETAIL,100052,Richmond Healthcare Ltd,50827722,R5843,Extra Care,4956.00,21/05/2015,People Group,,,,
INSERTED DETAIL,100052,Richmond Healthcare Ltd,50827725,R5843,Extra Care,1022.00,21/05/2015,People Group,,,,
INSERTED DETAIL,100052,Richmond Healthcare Ltd,50830132,R5843,Extra Care,2100.00,29/05/2015,People Group,,,,
INSERTED DETAIL,100052,Richmond Healthcare Ltd,50830131,R5843,Extra Care,2100.00,29/05/2015,People Group,,,,
INSERTED DETAIL,100052,Richmond Healthcare Ltd,50830130,R5843,Extra Care,2100.00,29/05/2015,People Group,,,,
INSERTED DETAIL,100052,Richmond Healthcare Ltd,50830129,R5843,Extra Care,2100.00,29/05/2015,People Group,,,,
,,RICS SUBS UK CYBS,P-Card,,,653.00,19/05/2015,,,,,
INSERTED DETAIL,205167,Ridge and Partners Llp,50817186,C1050,External Fees,1437.50,11/05/2015,Capital,,,,
INSERTED DETAIL,205167,Ridge and Partners Llp,50817185,C1050,External Fees,661.25,11/05/2015,Capital,,,,
INSERTED DETAIL,205167,Ridge and Partners Llp,50817187,C1050,External Fees,1631.70,11/05/2015,Capital,,,,
INSERTED DETAIL,205167,Ridge and Partners Llp,50828775,C1050,External Fees,1749.50,29/05/2015,Capital,,,,
INSERTED DETAIL,205167,Ridge and Partners Llp,50828774,C1050,External Fees,837.00,29/05/2015,Capital,,,,
INSERTED DETAIL,227524,Ridgeway Psychology Ltd,50813666,R1101,Agency Staff Pay,600.00,01/05/2015,People Group,,,,
INSERTED DETAIL,201555,RightStepCareers Ltd T/A RightStep,50815211,R4409,Consultancy,342000.00,01/05/2015,People Group,,,,
INSERTED DETAIL,205174,Rio Asphalt & Paving Co Ltd,50815075,C1030,"New Construction, Conversion & Renovation",19232.85,01/05/2015,Capital,,,,
INSERTED DETAIL,205174,Rio Asphalt & Paving Co Ltd,50823984,C1030,"New Construction, Conversion & Renovation",733.03,14/05/2015,Capital,,,,
INSERTED DETAIL,205174,Rio Asphalt & Paving Co Ltd,50828800,R2022,Building (LB),2591.44,27/05/2015,Resources,,,,
INSERTED DETAIL,217423,RISC - Research & Intelligence Support Centre,50807445,R5702,Payments to External Contractors,6000.00,08/05/2015,Communities,,,,
INSERTED DETAIL,205175,Rising Stars UK Ltd,50819105,R4056,Learning Resources Curriculum,863.95,08/05/2015,Schools,,,,
INSERTED DETAIL,205175,Rising Stars UK Ltd,50819428,R4056,Learning Resources Curriculum,1108.16,11/05/2015,Schools,,,,
INSERTED DETAIL,205175,Rising Stars UK Ltd,50812403,R4056,Learning Resources Curriculum,757.95,14/05/2015,Schools,,,,
INSERTED DETAIL,205175,Rising Stars UK Ltd,50826740,R4058,Books,599.95,20/05/2015,Schools,,,,
INSERTED DETAIL,218072,Riverside Academy,50826637,R6107,SEN Statements Funding - Non-Maintained Schools,1633.00,20/05/2015,People Group,,,,
INSERTED DETAIL,218072,Riverside Academy,50822922,R4905,Contingency,5635.00,21/05/2015,Schools,,,,
INSERTED DETAIL,209063,RK Coaching,50821050,R4433,Sport Instruction,730.00,20/05/2015,Schools,,,,
INSERTED DETAIL,100213,RMBI (James Terry Court),50825288,R5806,Residential Care (Adults),1796.48,18/05/2015,People Group,,,,
INSERTED DETAIL,209159,Roade Fibres Ltd,50817577,R5702,Payments to External Contractors,518.00,06/05/2015,Communities,,,,
INSERTED DETAIL,209159,Roade Fibres Ltd,50817579,R5702,Payments to External Contractors,531.32,06/05/2015,Communities,,,,
INSERTED DETAIL,209159,Roade Fibres Ltd,50817621,R5702,Payments to External Contractors,520.96,06/05/2015,Communities,,,,
INSERTED DETAIL,209159,Roade Fibres Ltd,50817587,R5702,Payments to External Contractors,611.98,06/05/2015,Communities,,,,
INSERTED DETAIL,209159,Roade Fibres Ltd,50817586,R5702,Payments to External Contractors,548.34,06/05/2015,Communities,,,,
INSERTED DETAIL,209159,Roade Fibres Ltd,50817581,R5702,Payments to External Contractors,532.80,06/05/2015,Communities,,,,
INSERTED DETAIL,209159,Roade Fibres Ltd,50817589,R5702,Payments to External Contractors,532.80,07/05/2015,Communities,,,,
INSERTED DETAIL,209159,Roade Fibres Ltd,50829009,R5702,Payments to External Contractors,578.68,29/05/2015,Communities,,,,
INSERTED DETAIL,209159,Roade Fibres Ltd,50829008,R5702,Payments to External Contractors,565.36,29/05/2015,Communities,,,,
INSERTED DETAIL,228481,Roadshow Promotions Ltd,50810881,R5702,Payments to External Contractors,5182.50,15/05/2015,Communities,,,,
INSERTED DETAIL,212008,Roadworks information Ltd t/a ELGIN,50817287,R4811,ICT External Partnerships,68670.00,11/05/2015,Communities,,,,
INSERTED DETAIL,212008,Roadworks information Ltd t/a ELGIN,50817286,R4811,ICT External Partnerships,3500.00,11/05/2015,Communities,,,,
INSERTED DETAIL,212008,Roadworks information Ltd t/a ELGIN,50817288,R4811,ICT External Partnerships,8000.00,11/05/2015,Communities,,,,
INSERTED DETAIL,205193,Robert Bruce Construction Ltd,50820901,C1030,"New Construction, Conversion & Renovation",29183.23,15/05/2015,Capital,,,,
INSERTED DETAIL,205193,Robert Bruce Construction Ltd,50826769,C1030,"New Construction, Conversion & Renovation",23010.05,21/05/2015,Capital,,,,
INSERTED DETAIL,205193,Robert Bruce Construction Ltd,50829103,R2752,Grounds Maintenance Contract,825.00,27/05/2015,People Group,,,,
INSERTED DETAIL,223993,Roberts Coaches Ltd,50829834,R5204,Concessionary Fares,594.86,28/05/2015,Communities,,,,
INSERTED DETAIL,205215,Rock UK Adventure Centres Ltd,50814477,R4915,Educational Visits Expenditure,3376.08,20/05/2015,Schools,,,,
INSERTED DETAIL,208879,RoSA,50815976,R4410,Counselling Service,940.00,05/05/2015,People Group,,,,
INSERTED DETAIL,208879,RoSA,50815975,R4410,Counselling Service,940.00,05/05/2015,People Group,,,,
INSERTED DETAIL,208879,RoSA,50814337,R5702,Payments to External Contractors,50000.00,14/05/2015,Communities,,,,
INSERTED DETAIL,100323,Roxburgh House,50825286,R5806,Residential Care (Adults),1863.48,18/05/2015,People Group,,,,
INSERTED DETAIL,100323,Roxburgh House,50825286,R5806,Residential Care (Adults),3726.96,18/05/2015,People Group,,,,
INSERTED DETAIL,100323,Roxburgh House,50825286,R5806,Residential Care (Adults),1958.40,18/05/2015,People Group,,,,
INSERTED DETAIL,100323,Roxburgh House,50825286,R5806,Residential Care (Adults),11180.88,18/05/2015,People Group,,,,
INSERTED DETAIL,100323,Roxburgh House,50825286,R5806,Residential Care (Adults),2063.48,18/05/2015,People Group,,,,
INSERTED DETAIL,100323,Roxburgh House,50825286,R5806,Residential Care (Adults),1863.48,18/05/2015,People Group,,,,
INSERTED DETAIL,100323,Roxburgh House,50825286,R5806,Residential Care (Adults),1863.48,18/05/2015,People Group,,,,
INSERTED DETAIL,100324,Royal Leamington Spa Nursing Home Limited,50825287,R5806,Residential Care (Adults),3627.36,18/05/2015,People Group,,,,
INSERTED DETAIL,100324,Royal Leamington Spa Nursing Home Limited,50825287,R5806,Residential Care (Adults),5255.32,18/05/2015,People Group,,,,
INSERTED DETAIL,100324,Royal Leamington Spa Nursing Home Limited,50825287,R5806,Residential Care (Adults),2000.00,18/05/2015,People Group,,,,
INSERTED DETAIL,100324,Royal Leamington Spa Nursing Home Limited,50825287,R5806,Residential Care (Adults),1813.68,18/05/2015,People Group,,,,
INSERTED DETAIL,100324,Royal Leamington Spa Nursing Home Limited,50825287,R5806,Residential Care (Adults),18566.91,18/05/2015,People Group,,,,
INSERTED DETAIL,210889,Royal Mail Group Ltd (****3201),50812463,R4309,Postage & Carriage,3495.00,07/05/2015,Resources,,,,
INSERTED DETAIL,210889,Royal Mail Group Ltd (****3201),50815589,R4309,Postage & Carriage,668.93,08/05/2015,Resources,,,,
INSERTED DETAIL,210889,Royal Mail Group Ltd (****3201),50830824,R4309,Postage & Carriage,787.00,29/05/2015,Fire and Rescue,,,,
INSERTED DETAIL,210205,Rugby Bareboards Trust,50823020,R5207,Re-useable Credits,735.18,14/05/2015,Communities,,,,
INSERTED DETAIL,205279,Rugby Borough Council (****0939),50816420,R5206,Excess / Bulk haulage,3337.89,06/05/2015,Communities,,,,
INSERTED DETAIL,205279,Rugby Borough Council (****0939),50820127,R5208,Recycling Credits - Contract Payments,101354.21,12/05/2015,Communities,,,,
INSERTED DETAIL,205279,Rugby Borough Council (****0939),50820406,R2301,Rates,11265.00,12/05/2015,Schools,,,,
INSERTED DETAIL,205279,Rugby Borough Council (****0939),50822297,R6104,Social Care - Section 17 Payments,791.96,14/05/2015,People Group,,,,
INSERTED DETAIL,205279,Rugby Borough Council (****0939),50822560,R5206,Excess / Bulk haulage,8266.73,15/05/2015,Communities,,,,
INSERTED DETAIL,205279,Rugby Borough Council (****0939),50825454,R5209,Non Principal Maintenance,127137.13,19/05/2015,Communities,,,,
INSERTED DETAIL,205279,Rugby Borough Council (****0939),50824901,R2301,Rates,1975.21,27/05/2015,Communities,,,,
INSERTED DETAIL,205288,Rugby High School (ACAD),50826619,R6107,SEN Statements Funding - Non-Maintained Schools,1006.00,20/05/2015,People Group,,,,
INSERTED DETAIL,205298,Rugby School Enterprises Ltd,50826344,R4030,Materials,604.50,20/05/2015,People Group,,,,
INSERTED DETAIL,205299,Rugby Sikh Community Association,50817688,R5810,Adult Day Care,1100.00,06/05/2015,People Group,,,,
INSERTED DETAIL,205299,Rugby Sikh Community Association,50817687,R5810,Adult Day Care,858.00,06/05/2015,People Group,,,,
INSERTED DETAIL,219197,Runwood Homes Limited,50788991,R5806,Residential Care (Adults),3991.64,06/05/2015,People Group,,,,
INSERTED DETAIL,219197,Runwood Homes Limited,50825146,R5806,Residential Care (Adults),3641.44,18/05/2015,People Group,,,,
INSERTED DETAIL,219197,Runwood Homes Limited,50825211,R5806,Residential Care (Adults),11244.88,18/05/2015,People Group,,,,
INSERTED DETAIL,219197,Runwood Homes Limited,50825211,R5806,Residential Care (Adults),5516.16,18/05/2015,People Group,,,,
INSERTED DETAIL,219197,Runwood Homes Limited,50825211,R5806,Residential Care (Adults),1838.72,18/05/2015,People Group,,,,
INSERTED DETAIL,219197,Runwood Homes Limited,50825211,R5806,Residential Care (Adults),25155.99,18/05/2015,People Group,,,,
INSERTED DETAIL,219197,Runwood Homes Limited,50825211,R5806,Residential Care (Adults),5516.16,18/05/2015,People Group,,,,
INSERTED DETAIL,219197,Runwood Homes Limited,50825211,R5806,Residential Care (Adults),1838.72,18/05/2015,People Group,,,,
INSERTED DETAIL,219197,Runwood Homes Limited,50825211,R5806,Residential Care (Adults),5386.82,18/05/2015,People Group,,,,
INSERTED DETAIL,219197,Runwood Homes Limited,50825212,R5806,Residential Care (Adults),23967.85,18/05/2015,People Group,,,,
INSERTED DETAIL,219197,Runwood Homes Limited,50825212,R5806,Residential Care (Adults),3941.12,18/05/2015,People Group,,,,
INSERTED DETAIL,219197,Runwood Homes Limited,50825212,R5806,Residential Care (Adults),1838.72,18/05/2015,People Group,,,,
INSERTED DETAIL,219197,Runwood Homes Limited,50825212,R5806,Residential Care (Adults),18028.27,18/05/2015,People Group,,,,
INSERTED DETAIL,219197,Runwood Homes Limited,50825212,R5806,Residential Care (Adults),5480.12,18/05/2015,People Group,,,,
INSERTED DETAIL,219197,Runwood Homes Limited,50825212,R5806,Residential Care (Adults),3677.44,18/05/2015,People Group,,,,
INSERTED DETAIL,219197,Runwood Homes Limited,50825212,R5806,Residential Care (Adults),7459.92,18/05/2015,People Group,,,,
INSERTED DETAIL,219197,Runwood Homes Limited,50825254,R5806,Residential Care (Adults),13862.61,18/05/2015,People Group,,,,
INSERTED DETAIL,219197,Runwood Homes Limited,50825254,R5806,Residential Care (Adults),8346.45,18/05/2015,People Group,,,,
INSERTED DETAIL,219197,Runwood Homes Limited,50825254,R5806,Residential Care (Adults),1838.72,18/05/2015,People Group,,,,
INSERTED DETAIL,219197,Runwood Homes Limited,50825254,R5806,Residential Care (Adults),21073.49,18/05/2015,People Group,,,,
INSERTED DETAIL,219197,Runwood Homes Limited,50825254,R5806,Residential Care (Adults),5516.16,18/05/2015,People Group,,,,
INSERTED DETAIL,219197,Runwood Homes Limited,50825254,R5806,Residential Care (Adults),7499.30,18/05/2015,People Group,,,,
INSERTED DETAIL,219197,Runwood Homes Limited,50825254,R5806,Residential Care (Adults),1838.72,18/05/2015,People Group,,,,
INSERTED DETAIL,219197,Runwood Homes Limited,50825254,R5806,Residential Care (Adults),2830.29,18/05/2015,People Group,,,,
INSERTED DETAIL,219197,Runwood Homes Limited,50825254,R5806,Residential Care (Adults),20617.48,18/05/2015,People Group,,,,
INSERTED DETAIL,219197,Runwood Homes Limited,50825264,R5806,Residential Care (Adults),11032.32,18/05/2015,People Group,,,,
INSERTED DETAIL,219197,Runwood Homes Limited,50825264,R5806,Residential Care (Adults),7398.64,18/05/2015,People Group,,,,
INSERTED DETAIL,219197,Runwood Homes Limited,50825264,R5806,Residential Care (Adults),5462.16,18/05/2015,People Group,,,,
INSERTED DETAIL,219197,Runwood Homes Limited,50825332,R5806,Residential Care (Adults),1838.72,18/05/2015,People Group,,,,
INSERTED DETAIL,219197,Runwood Homes Limited,50825332,R5806,Residential Care (Adults),6819.23,18/05/2015,People Group,,,,
INSERTED DETAIL,219197,Runwood Homes Limited,50825332,R5806,Residential Care (Adults),1838.72,18/05/2015,People Group,,,,
INSERTED DETAIL,219197,Runwood Homes Limited,50825332,R5806,Residential Care (Adults),3659.44,18/05/2015,People Group,,,,
INSERTED DETAIL,219197,Runwood Homes Limited,50825332,R5806,Residential Care (Adults),1838.72,18/05/2015,People Group,,,,
INSERTED DETAIL,219197,Runwood Homes Limited,50825332,R5806,Residential Care (Adults),1838.72,18/05/2015,People Group,,,,
INSERTED DETAIL,219197,Runwood Homes Limited,50825332,R5806,Residential Care (Adults),1820.72,18/05/2015,People Group,,,,
INSERTED DETAIL,219197,Runwood Homes Limited,50825332,R5806,Residential Care (Adults),12411.36,18/05/2015,People Group,,,,
INSERTED DETAIL,219197,Runwood Homes Limited,50825332,R5806,Residential Care (Adults),13015.46,18/05/2015,People Group,,,,
INSERTED DETAIL,219197,Runwood Homes Limited,50825332,R5806,Residential Care (Adults),1838.72,18/05/2015,People Group,,,,
INSERTED DETAIL,219197,Runwood Homes Limited,50825332,R5806,Residential Care (Adults),6341.68,18/05/2015,People Group,,,,
INSERTED DETAIL,219197,Runwood Homes Limited,50825332,R5806,Residential Care (Adults),1820.72,18/05/2015,People Group,,,,
INSERTED DETAIL,219197,Runwood Homes Limited,50825088,R5806,Residential Care (Adults),23056.21,18/05/2015,People Group,,,,
INSERTED DETAIL,219197,Runwood Homes Limited,50825088,R5806,Residential Care (Adults),9338.02,18/05/2015,People Group,,,,
INSERTED DETAIL,219197,Runwood Homes Limited,50825088,R5806,Residential Care (Adults),8292.45,18/05/2015,People Group,,,,
INSERTED DETAIL,219197,Runwood Homes Limited,50825088,R5806,Residential Care (Adults),8292.45,18/05/2015,People Group,,,,
INSERTED DETAIL,219197,Runwood Homes Limited,50825088,R5806,Residential Care (Adults),3677.44,18/05/2015,People Group,,,,
INSERTED DETAIL,219197,Runwood Homes Limited,50825094,R5806,Residential Care (Adults),25509.03,18/05/2015,People Group,,,,
INSERTED DETAIL,219197,Runwood Homes Limited,50825094,R5806,Residential Care (Adults),6167.70,18/05/2015,People Group,,,,
INSERTED DETAIL,219197,Runwood Homes Limited,50825094,R5806,Residential Care (Adults),-1030.10,18/05/2015,People Group,,,,
INSERTED DETAIL,219197,Runwood Homes Limited,50825094,R5806,Residential Care (Adults),13002.18,18/05/2015,People Group,,,,
INSERTED DETAIL,219197,Runwood Homes Limited,50825094,R5806,Residential Care (Adults),-1810.41,18/05/2015,People Group,,,,
INSERTED DETAIL,219197,Runwood Homes Limited,50825146,R5806,Residential Care (Adults),12853.04,18/05/2015,People Group,,,,
INSERTED DETAIL,219197,Runwood Homes Limited,50825146,R5806,Residential Care (Adults),3514.01,18/05/2015,People Group,,,,
INSERTED DETAIL,219197,Runwood Homes Limited,50825146,R5806,Residential Care (Adults),1838.72,18/05/2015,People Group,,,,
INSERTED DETAIL,219197,Runwood Homes Limited,50825146,R5806,Residential Care (Adults),17667.25,18/05/2015,People Group,,,,
INSERTED DETAIL,219197,Runwood Homes Limited,50825146,R5806,Residential Care (Adults),5462.16,18/05/2015,People Group,,,,
INSERTED DETAIL,219197,Runwood Homes Limited,50825146,R5806,Residential Care (Adults),1838.72,18/05/2015,People Group,,,,
INSERTED DETAIL,219197,Runwood Homes Limited,50825146,R5806,Residential Care (Adults),2298.40,18/05/2015,People Group,,,,
INSERTED DETAIL,219197,Runwood Homes Limited,50826801,R5806,Residential Care (Adults),4764.22,21/05/2015,People Group,,,,
INSERTED DETAIL,219197,Runwood Homes Limited,50821293,R5806,Residential Care (Adults),3927.26,29/05/2015,People Group,,,,
INSERTED DETAIL,219197,Runwood Homes Limited,50821297,R5806,Residential Care (Adults),3927.26,29/05/2015,People Group,,,,
INSERTED DETAIL,219197,Runwood Homes Limited,50821296,R5806,Residential Care (Adults),7854.52,29/05/2015,People Group,,,,
INSERTED DETAIL,219197,Runwood Homes Limited,50821295,R5806,Residential Care (Adults),3927.26,29/05/2015,People Group,,,,
INSERTED DETAIL,219197,Runwood Homes Limited,50821294,R5806,Residential Care (Adults),5890.89,29/05/2015,People Group,,,,
INSERTED DETAIL,219197,Runwood Homes Limited,50821264,R5806,Residential Care (Adults),6566.88,29/05/2015,People Group,,,,
INSERTED DETAIL,219197,Runwood Homes Limited,50821263,R5806,Residential Care (Adults),643.82,29/05/2015,People Group,,,,
