,Supplier id,Supplier Name,Transno,Account,Description,Amount,Pay Date,Group,,,,
INSERTED DETAIL,210404,South Warwickshire NHS Foundation Trust****6493,51033253,R5702,Payments to External Contractors,81250.00,15/06/2016,Communities,,,,
INSERTED DETAIL,205668,Southam Primary Pre School Ltd,51038479,R6106,Private Providers - Early Years Funding,13972.35,20/06/2016,Communities,,,,
INSERTED DETAIL,215114,Southam Surgery,51042365,R5702,Payments to External Contractors,649.51,30/06/2016,Communities,,,,
INSERTED DETAIL,215114,Southam Surgery,51042406,R5702,Payments to External Contractors,585.20,30/06/2016,Communities,,,,
INSERTED DETAIL,205675,Southern Electric (****1757),51029929,R2103,Electricity,536.98,02/06/2016,Resources,,,,
INSERTED DETAIL,205675,Southern Electric (****1757),51029927,R2103,Electricity,573.90,02/06/2016,Resources,,,,
INSERTED DETAIL,205675,Southern Electric (****1757),51029656,R2103,Electricity,41644.33,02/06/2016,Communities,,,,
INSERTED DETAIL,205675,Southern Electric (****1757),51029950,R2103,Electricity,703.69,02/06/2016,Resources,,,,
INSERTED DETAIL,205675,Southern Electric (****1757),51028111,R2103,Electricity,2596.88,02/06/2016,Communities,,,,
INSERTED DETAIL,205675,Southern Electric (****1757),51029652,R2103,Electricity,6040.91,02/06/2016,Communities,,,,
INSERTED DETAIL,205675,Southern Electric (****1757),51029847,R2103,Electricity,1958.98,03/06/2016,Schools,,,,
INSERTED DETAIL,205675,Southern Electric (****1757),51031649,R2103,Electricity,-1125.32,03/06/2016,Resources,,,,
INSERTED DETAIL,205675,Southern Electric (****1757),51031554,R2103,Electricity,1099.53,06/06/2016,Schools,,,,
INSERTED DETAIL,205675,Southern Electric (****1757),51030033,R2103,Electricity,923.65,08/06/2016,Schools,,,,
INSERTED DETAIL,205675,Southern Electric (****1757),51029865,R2103,Electricity,-721.21,08/06/2016,Schools,,,,
INSERTED DETAIL,205675,Southern Electric (****1757),51032136,R2103,Electricity,1069.67,10/06/2016,Schools,,,,
INSERTED DETAIL,205675,Southern Electric (****1757),51036511,R2103,Electricity,777.68,10/06/2016,Schools,,,,
INSERTED DETAIL,205675,Southern Electric (****1757),51036685,R2103,Electricity,1439.02,13/06/2016,Resources,,,,
INSERTED DETAIL,205675,Southern Electric (****1757),51034978,R2103,Electricity,840.71,13/06/2016,Communities,,,,
INSERTED DETAIL,205675,Southern Electric (****1757),51036676,R2103,Electricity,-1581.20,13/06/2016,Resources,,,,
INSERTED DETAIL,205675,Southern Electric (****1757),51033297,R2103,Electricity,2065.09,13/06/2016,Schools,,,,
INSERTED DETAIL,205675,Southern Electric (****1757),51036700,R2103,Electricity,1639.26,13/06/2016,Resources,,,,
INSERTED DETAIL,205675,Southern Electric (****1757),51036745,R2103,Electricity,577.95,13/06/2016,Resources,,,,
INSERTED DETAIL,205675,Southern Electric (****1757),51036699,R2103,Electricity,657.34,16/06/2016,Resources,,,,
INSERTED DETAIL,205675,Southern Electric (****1757),51039954,R2103,Electricity,1946.04,17/06/2016,Schools,,,,
INSERTED DETAIL,205675,Southern Electric (****1757),51040421,R2103,Electricity,1160.21,20/06/2016,Resources,,,,
INSERTED DETAIL,205675,Southern Electric (****1757),51040423,R2103,Electricity,12715.07,20/06/2016,Resources,,,,
INSERTED DETAIL,205675,Southern Electric (****1757),51040739,R2103,Electricity,944.14,20/06/2016,Resources,,,,
INSERTED DETAIL,205675,Southern Electric (****1757),51040449,R2103,Electricity,3208.71,20/06/2016,Resources,,,,
INSERTED DETAIL,205675,Southern Electric (****1757),51040448,R2103,Electricity,2164.01,20/06/2016,Resources,,,,
INSERTED DETAIL,205675,Southern Electric (****1757),51040428,R2103,Electricity,1599.95,20/06/2016,Resources,,,,
INSERTED DETAIL,205675,Southern Electric (****1757),51037789,R2103,Electricity,981.15,20/06/2016,Schools,,,,
INSERTED DETAIL,205675,Southern Electric (****1757),51040456,R2103,Electricity,2104.08,20/06/2016,Resources,,,,
INSERTED DETAIL,205675,Southern Electric (****1757),51040468,R2103,Electricity,2490.70,23/06/2016,Resources,,,,
INSERTED DETAIL,205675,Southern Electric (****1757),51040459,R2103,Electricity,555.89,23/06/2016,Resources,,,,
INSERTED DETAIL,205675,Southern Electric (****1757),51040458,R2103,Electricity,1532.26,23/06/2016,Resources,,,,
INSERTED DETAIL,205675,Southern Electric (****1757),51040742,R2103,Electricity,1466.26,23/06/2016,Resources,,,,
INSERTED DETAIL,205675,Southern Electric (****1757),51038407,R2103,Electricity,5015.22,23/06/2016,Communities,,,,
INSERTED DETAIL,205675,Southern Electric (****1757),51040470,R2103,Electricity,2385.72,24/06/2016,Resources,,,,
INSERTED DETAIL,205675,Southern Electric (****1757),51040582,R2103,Electricity,1833.25,24/06/2016,Resources,,,,
INSERTED DETAIL,205675,Southern Electric (****1757),51040771,R2103,Electricity,633.43,24/06/2016,Schools,,,,
INSERTED DETAIL,205675,Southern Electric (****1757),51040747,R2103,Electricity,840.05,24/06/2016,Resources,,,,
INSERTED DETAIL,205675,Southern Electric (****1757),51040741,R2103,Electricity,1721.45,24/06/2016,Resources,,,,
INSERTED DETAIL,205675,Southern Electric (****1757),51040191,R2103,Electricity,1256.50,24/06/2016,Schools,,,,
INSERTED DETAIL,205675,Southern Electric (****1757),51040353,R2103,Electricity,570.13,24/06/2016,Schools,,,,
INSERTED DETAIL,205675,Southern Electric (****1757),51043587,R2103,Electricity,728.22,24/06/2016,Resources,,,,
INSERTED DETAIL,205675,Southern Electric (****1757),51042083,R2103,Electricity,653.69,24/06/2016,Communities,,,,
INSERTED DETAIL,205675,Southern Electric (****1757),51043572,R2103,Electricity,969.04,27/06/2016,Resources,,,,
INSERTED DETAIL,205675,Southern Electric (****1757),51043573,R2103,Electricity,1181.37,27/06/2016,Resources,,,,
INSERTED DETAIL,205675,Southern Electric (****1757),51041425,R2103,Electricity,710.29,27/06/2016,Schools,,,,
INSERTED DETAIL,205675,Southern Electric (****1757),51042565,R2103,Electricity,1960.27,27/06/2016,Schools,,,,
INSERTED DETAIL,205675,Southern Electric (****1757),51046997,R2103,Electricity,1776.74,29/06/2016,Schools,,,,
INSERTED DETAIL,205675,Southern Electric (****1757),51042721,R2103,Electricity,1445.57,30/06/2016,Schools,,,,
INSERTED DETAIL,205675,Southern Electric (****1757),51041559,R2103,Electricity,962.34,30/06/2016,Communities,,,,
INSERTED DETAIL,205675,Southern Electric (****1757),51041643,R2103,Electricity,1702.70,30/06/2016,Schools,,,,
INSERTED DETAIL,205675,Southern Electric (****1757),51042715,R2103,Electricity,1176.51,30/06/2016,Schools,,,,
INSERTED DETAIL,100091,Southerndown Nursing Home,51037315,R5806,Residential Care (Adults),1680.64,13/06/2016,People Group,,,,
INSERTED DETAIL,100091,Southerndown Nursing Home,51037315,R5806,Residential Care (Adults),2176.00,13/06/2016,People Group,,,,
INSERTED DETAIL,227846,Southside Care Group (Karenza),51037219,R5806,Residential Care (Adults),3822.84,13/06/2016,People Group,,,,
INSERTED DETAIL,205681,Sovereign Design Play Systems Ltd,51044575,R4056,Learning Resources Curriculum,1722.82,28/06/2016,Schools,,,,
INSERTED DETAIL,205681,Sovereign Design Play Systems Ltd,51044576,R4056,Learning Resources Curriculum,4403.15,28/06/2016,Schools,,,,
INSERTED DETAIL,100143,Sovereign House,51037316,R5806,Residential Care (Adults),1959.12,13/06/2016,People Group,,,,
INSERTED DETAIL,205690,Spangap Ltd T/A A & M Group,51046082,R5204,Concessionary Fares,7040.00,28/06/2016,Communities,,,,
INSERTED DETAIL,215934,SpectraSoft Ltd,51024053,R4506,IT Support & Maintenance,519.84,10/06/2016,Resources,,,,
INSERTED DETAIL,227662,Spectrum Mobile Communications Ltd,51018628,R4009,Equipment - Audio/Visual,1815.00,03/06/2016,Fire and Rescue,,,,
INSERTED DETAIL,100422,Spectrum Res. Care,51037317,R5806,Residential Care (Adults),7295.80,13/06/2016,People Group,,,,
INSERTED DETAIL,229430,Spencers Countrywide Residential Lettings,51036047,R6104,Social Care - Section 17 Payments,595.00,15/06/2016,People Group,,,,
,,SPORTSDIRECT 777,P-Card,,,750.00,04/07/2016,,,,,
INSERTED DETAIL,205710,Spring Technology Staffing Services Ltd,51016273,R1101,Agency Staff Pay,2718.90,02/06/2016,Resources,,,,
INSERTED DETAIL,205710,Spring Technology Staffing Services Ltd,51016276,R1101,Agency Staff Pay,1750.00,02/06/2016,People Group,,,,
INSERTED DETAIL,205710,Spring Technology Staffing Services Ltd,51016270,R1101,Agency Staff Pay,2275.00,02/06/2016,People Group,,,,
INSERTED DETAIL,205710,Spring Technology Staffing Services Ltd,51016265,R1101,Agency Staff Pay,657.00,02/06/2016,Resources,,,,
INSERTED DETAIL,205710,Spring Technology Staffing Services Ltd,51016259,R1101,Agency Staff Pay,629.00,02/06/2016,Resources,,,,
INSERTED DETAIL,205710,Spring Technology Staffing Services Ltd,51017846,R1101,Agency Staff Pay,646.00,03/06/2016,Resources,,,,
INSERTED DETAIL,205710,Spring Technology Staffing Services Ltd,51017848,R1101,Agency Staff Pay,1750.00,03/06/2016,People Group,,,,
INSERTED DETAIL,205710,Spring Technology Staffing Services Ltd,51017850,R1101,Agency Staff Pay,646.00,03/06/2016,Resources,,,,
INSERTED DETAIL,205710,Spring Technology Staffing Services Ltd,51017856,R1101,Agency Staff Pay,646.00,03/06/2016,Resources,,,,
INSERTED DETAIL,205710,Spring Technology Staffing Services Ltd,51017857,R1101,Agency Staff Pay,646.00,03/06/2016,Resources,,,,
INSERTED DETAIL,205710,Spring Technology Staffing Services Ltd,51017853,R1101,Agency Staff Pay,1825.00,03/06/2016,People Group,,,,
INSERTED DETAIL,205710,Spring Technology Staffing Services Ltd,51017851,R1101,Agency Staff Pay,2150.00,03/06/2016,People Group,,,,
INSERTED DETAIL,205710,Spring Technology Staffing Services Ltd,51021206,R1101,Agency Staff Pay,1820.00,09/06/2016,People Group,,,,
INSERTED DETAIL,205710,Spring Technology Staffing Services Ltd,51021203,R1101,Agency Staff Pay,1400.00,09/06/2016,People Group,,,,
INSERTED DETAIL,205710,Spring Technology Staffing Services Ltd,51021205,R1101,Agency Staff Pay,1225.00,09/06/2016,People Group,,,,
INSERTED DETAIL,205710,Spring Technology Staffing Services Ltd,51021204,R1101,Agency Staff Pay,1460.00,09/06/2016,People Group,,,,
INSERTED DETAIL,205710,Spring Technology Staffing Services Ltd,51021201,R1101,Agency Staff Pay,2120.00,09/06/2016,Resources,,,,
INSERTED DETAIL,205710,Spring Technology Staffing Services Ltd,51021197,R1101,Agency Staff Pay,501.50,09/06/2016,Resources,,,,
INSERTED DETAIL,205710,Spring Technology Staffing Services Ltd,51021195,R1101,Agency Staff Pay,1720.00,09/06/2016,People Group,,,,
INSERTED DETAIL,205710,Spring Technology Staffing Services Ltd,51021191,R1101,Agency Staff Pay,657.00,09/06/2016,Resources,,,,
INSERTED DETAIL,205710,Spring Technology Staffing Services Ltd,51022866,R4409,Consultancy,2155.00,10/06/2016,Fire and Rescue,,,,
INSERTED DETAIL,205710,Spring Technology Staffing Services Ltd,51021894,R1101,Agency Staff Pay,527.00,10/06/2016,Resources,,,,
INSERTED DETAIL,205710,Spring Technology Staffing Services Ltd,51022851,R4409,Consultancy,1293.00,10/06/2016,Fire and Rescue,,,,
INSERTED DETAIL,205710,Spring Technology Staffing Services Ltd,51022861,R4409,Consultancy,1724.00,10/06/2016,Fire and Rescue,,,,
INSERTED DETAIL,205710,Spring Technology Staffing Services Ltd,51022862,R4409,Consultancy,2155.00,10/06/2016,Fire and Rescue,,,,
INSERTED DETAIL,205710,Spring Technology Staffing Services Ltd,51022864,R4409,Consultancy,2586.00,10/06/2016,Fire and Rescue,,,,
INSERTED DETAIL,205710,Spring Technology Staffing Services Ltd,51022863,R4409,Consultancy,2155.00,10/06/2016,Fire and Rescue,,,,
INSERTED DETAIL,205710,Spring Technology Staffing Services Ltd,51024034,R1101,Agency Staff Pay,2650.00,15/06/2016,Resources,,,,
INSERTED DETAIL,205710,Spring Technology Staffing Services Ltd,51025162,R1101,Agency Staff Pay,657.00,16/06/2016,Resources,,,,
INSERTED DETAIL,205710,Spring Technology Staffing Services Ltd,51025176,R1101,Agency Staff Pay,2150.00,16/06/2016,People Group,,,,
INSERTED DETAIL,205710,Spring Technology Staffing Services Ltd,51025167,R4409,Consultancy,2155.00,16/06/2016,Fire and Rescue,,,,
INSERTED DETAIL,205710,Spring Technology Staffing Services Ltd,51025177,R1101,Agency Staff Pay,629.00,16/06/2016,Resources,,,,
INSERTED DETAIL,205710,Spring Technology Staffing Services Ltd,51025180,R1101,Agency Staff Pay,629.00,16/06/2016,Resources,,,,
INSERTED DETAIL,205710,Spring Technology Staffing Services Ltd,51025158,R1101,Agency Staff Pay,1825.00,16/06/2016,People Group,,,,
INSERTED DETAIL,205710,Spring Technology Staffing Services Ltd,51025154,R1101,Agency Staff Pay,2275.00,16/06/2016,People Group,,,,
INSERTED DETAIL,205710,Spring Technology Staffing Services Ltd,51027123,R1101,Agency Staff Pay,1050.00,21/06/2016,People Group,,,,
INSERTED DETAIL,205710,Spring Technology Staffing Services Ltd,51027119,R1101,Agency Staff Pay,2100.00,21/06/2016,People Group,,,,
INSERTED DETAIL,205710,Spring Technology Staffing Services Ltd,51027121,R1101,Agency Staff Pay,2650.00,21/06/2016,Resources,,,,
INSERTED DETAIL,205710,Spring Technology Staffing Services Ltd,51027838,R1101,Agency Staff Pay,646.00,23/06/2016,Resources,,,,
INSERTED DETAIL,205710,Spring Technology Staffing Services Ltd,51027857,R1101,Agency Staff Pay,657.00,23/06/2016,Resources,,,,
INSERTED DETAIL,205710,Spring Technology Staffing Services Ltd,51027861,R1101,Agency Staff Pay,950.00,23/06/2016,People Group,,,,
INSERTED DETAIL,205710,Spring Technology Staffing Services Ltd,51027840,R1101,Agency Staff Pay,1750.00,23/06/2016,People Group,,,,
INSERTED DETAIL,205710,Spring Technology Staffing Services Ltd,51027849,R1101,Agency Staff Pay,2150.00,23/06/2016,People Group,,,,
INSERTED DETAIL,205710,Spring Technology Staffing Services Ltd,51027851,R1101,Agency Staff Pay,2275.00,23/06/2016,People Group,,,,
INSERTED DETAIL,205710,Spring Technology Staffing Services Ltd,51027856,R1101,Agency Staff Pay,629.00,23/06/2016,Resources,,,,
INSERTED DETAIL,205710,Spring Technology Staffing Services Ltd,51029542,R1101,Agency Staff Pay,1825.00,24/06/2016,People Group,,,,
INSERTED DETAIL,205710,Spring Technology Staffing Services Ltd,51031137,R4409,Consultancy,1939.50,24/06/2016,Fire and Rescue,,,,
INSERTED DETAIL,224298,Spring Tree Care Home,51037318,R5806,Residential Care (Adults),3640.00,13/06/2016,People Group,,,,
INSERTED DETAIL,205712,Springfield Mind Ltd,51029432,R5702,Payments to External Contractors,9400.00,03/06/2016,Communities,,,,
INSERTED DETAIL,216134,SPS Sports Coaching Ltd t/a Sports Plus Scheme,51032084,R4433,Sport Instruction,960.00,30/06/2016,Schools,,,,
INSERTED DETAIL,216134,SPS Sports Coaching Ltd t/a Sports Plus Scheme,51032069,R4433,Sport Instruction,640.00,30/06/2016,Schools,,,,
INSERTED DETAIL,224665,Spurcroft Civic,51017750,R4453,Events,726.75,02/06/2016,Fire and Rescue,,,,
INSERTED DETAIL,229931,Square one Resources Ltd,51023923,R1101,Agency Staff Pay,8190.00,15/06/2016,People Group,,,,
INSERTED DETAIL,205719,Squirrels Pre-School Rugby Ltd,51038461,R6106,Private Providers - Early Years Funding,16503.47,20/06/2016,Communities,,,,
INSERTED DETAIL,220945,SRCL LTD,51040471,R2754,Waste Management,1429.03,22/06/2016,Communities,,,,
INSERTED DETAIL,205723,St Andrews Day Nursery,51039058,R6106,Private Providers - Early Years Funding,7669.04,20/06/2016,Communities,,,,
INSERTED DETAIL,214650,St Andrews House,51037319,R5806,Residential Care (Adults),2547.24,13/06/2016,People Group,,,,
INSERTED DETAIL,100357,St Bernards Residential Care Home,51037320,R5806,Residential Care (Adults),3264.29,13/06/2016,People Group,,,,
INSERTED DETAIL,100332,St Brigas Residential Home & Training Centre,51037322,R5806,Residential Care (Adults),4786.48,13/06/2016,People Group,,,,
INSERTED DETAIL,205731,St Edwards Wraparound Club,51039081,R6106,Private Providers - Early Years Funding,16243.73,20/06/2016,Communities,,,,
INSERTED DETAIL,205734,St Georges Pre-School,51039106,R6106,Private Providers - Early Years Funding,7055.10,20/06/2016,Communities,,,,
INSERTED DETAIL,227989,St Joseph's Catholic Junior School - Academy,51039299,R6107,SEN Statements Funding - Non-Maintained Schools,2310.00,15/06/2016,Communities,,,,
INSERTED DETAIL,205753,St Maries Day Nursery,51039051,R6106,Private Providers - Early Years Funding,15121.66,20/06/2016,Communities,,,,
INSERTED DETAIL,227602,St Martin's Nursing Home Ltd,51037324,R5806,Residential Care (Adults),2604.00,13/06/2016,People Group,,,,
INSERTED DETAIL,100040,St Marys Nursing Home,51019295,R1601,Training - External,1845.00,06/06/2016,People Group,,,,
INSERTED DETAIL,100040,St Marys Nursing Home,51037325,R5806,Residential Care (Adults),19158.56,13/06/2016,People Group,,,,
INSERTED DETAIL,100040,St Marys Nursing Home,51037325,R5806,Residential Care (Adults),3142.90,13/06/2016,People Group,,,,
INSERTED DETAIL,100040,St Marys Nursing Home,51037325,R5806,Residential Care (Adults),1856.44,13/06/2016,People Group,,,,
INSERTED DETAIL,100040,St Marys Nursing Home,51037325,R5806,Residential Care (Adults),2832.00,13/06/2016,People Group,,,,
INSERTED DETAIL,100040,St Marys Nursing Home,51037325,R5806,Residential Care (Adults),7573.12,13/06/2016,People Group,,,,
INSERTED DETAIL,228200,St Matthews (Dunsmore) Ltd,51037239,R5806,Residential Care (Adults),1968.76,13/06/2016,People Group,,,,
INSERTED DETAIL,231128,St Matthews Ltd t/a The Avenue,51035301,R5806,Residential Care (Adults),2957.14,08/06/2016,People Group,,,,
INSERTED DETAIL,231128,St Matthews Ltd t/a The Avenue,51037334,R5806,Residential Care (Adults),1800.00,13/06/2016,People Group,,,,
INSERTED DETAIL,229850,St Matthews Nursing Home,51037326,R5806,Residential Care (Adults),1128.00,13/06/2016,People Group,,,,
INSERTED DETAIL,228965,St Michael C of E - Academy,51039289,R6107,SEN Statements Funding - Non-Maintained Schools,1929.00,15/06/2016,Communities,,,,
INSERTED DETAIL,228965,St Michael C of E - Academy,51040223,R4905,Contingency,15984.00,22/06/2016,Schools,,,,
INSERTED DETAIL,228965,St Michael C of E - Academy,51043359,R4926,Other Insurance Claims,3671.56,23/06/2016,Schools,,,,
INSERTED DETAIL,228965,St Michael C of E - Academy,51041948,R4458,Pupil Premium Payment,1033.50,23/06/2016,Schools,,,,
INSERTED DETAIL,999982,St Michael's C 0f E Academy,51033993,R5501,Grants to Organisations & Voluntary Bodies,647.27,07/06/2016,Resources,,,,
INSERTED DETAIL,221059,St Nicholas C of E Primary School (Alcester) Academy,51039275,R6107,SEN Statements Funding - Non-Maintained Schools,1341.00,15/06/2016,Communities,,,,
INSERTED DETAIL,221059,St Nicholas C of E Primary School (Alcester) Academy,51040656,R4926,Other Insurance Claims,9900.00,21/06/2016,Schools,,,,
INSERTED DETAIL,225527,St Nicolas C of E Academy,51039276,R6107,SEN Statements Funding - Non-Maintained Schools,2297.00,15/06/2016,Communities,,,,
INSERTED DETAIL,228967,St Oswalds Primary School - Academy,51039287,R6107,SEN Statements Funding - Non-Maintained Schools,8539.00,15/06/2016,Communities,,,,
INSERTED DETAIL,228967,St Oswalds Primary School - Academy,51040216,R4905,Contingency,2777.00,22/06/2016,Schools,,,,
INSERTED DETAIL,227982,St Thomas More Catholic School - Academy,51024131,R5604,Commissioned Works,15000.00,10/06/2016,Communities,,,,
INSERTED DETAIL,227982,St Thomas More Catholic School - Academy,51039310,R6107,SEN Statements Funding - Non-Maintained Schools,512.00,15/06/2016,Communities,,,,
INSERTED DETAIL,221161,St Wulfstan Surgery,51042328,R5702,Payments to External Contractors,1049.16,30/06/2016,Communities,,,,
INSERTED DETAIL,225051,Staffordshire and Stoke on Trent Partnership NHS Trust,51027929,R5702,Payments to External Contractors,910.24,15/06/2016,Communities,,,,
INSERTED DETAIL,225051,Staffordshire and Stoke on Trent Partnership NHS Trust,51041570,R5702,Payments to External Contractors,1396.78,21/06/2016,Communities,,,,
INSERTED DETAIL,225051,Staffordshire and Stoke on Trent Partnership NHS Trust,51035975,R5702,Payments to External Contractors,747.55,24/06/2016,Communities,,,,
INSERTED DETAIL,225051,Staffordshire and Stoke on Trent Partnership NHS Trust,51035933,R5702,Payments to External Contractors,6657.89,24/06/2016,Communities,,,,
INSERTED DETAIL,225051,Staffordshire and Stoke on Trent Partnership NHS Trust,51045490,R5702,Payments to External Contractors,550.02,28/06/2016,Communities,,,,
INSERTED DETAIL,225051,Staffordshire and Stoke on Trent Partnership NHS Trust,51045471,R5702,Payments to External Contractors,6657.89,28/06/2016,Communities,,,,
INSERTED DETAIL,205780,Staffordshire County Council (****3360),51020490,R6107,SEN Statements Funding - Non-Maintained Schools,5251.81,03/06/2016,Communities,,,,
INSERTED DETAIL,205780,Staffordshire County Council (****3360),51019445,R5702,Payments to External Contractors,224629.53,03/06/2016,Communities,,,,
INSERTED DETAIL,205780,Staffordshire County Council (****3360),51020496,R6107,SEN Statements Funding - Non-Maintained Schools,13536.86,03/06/2016,Communities,,,,
INSERTED DETAIL,205780,Staffordshire County Council (****3360),51022870,R5203,Inter Authority Payments,680.00,10/06/2016,Communities,,,,
INSERTED DETAIL,205780,Staffordshire County Council (****3360),51027847,R5202,Childrens Payments to Other Local Authorities,1595.00,23/06/2016,Communities,,,,
INSERTED DETAIL,205785,Stagecoach Services Ltd (****3050),51025269,R3204,Home To School / College Transport,1152.00,16/06/2016,Communities,,,,
INSERTED DETAIL,205785,Stagecoach Services Ltd (****3050),51046150,R5204,Concessionary Fares,310250.00,28/06/2016,Communities,,,,
INSERTED DETAIL,205807,Steaming Ltd,51040344,R4612,Projects,779.99,17/06/2016,Communities,,,,
INSERTED DETAIL,205825,Stepping Stones Pre-School,51039113,R6106,Private Providers - Early Years Funding,7363.69,20/06/2016,Communities,,,,
INSERTED DETAIL,207755,Stepping Stones Pre-School & Kids Club,51039111,R6106,Private Providers - Early Years Funding,27890.03,20/06/2016,Communities,,,,
INSERTED DETAIL,100038,Stepping Stones Resettlement Unit Ltd,51037327,R5806,Residential Care (Adults),5422.20,13/06/2016,People Group,,,,
INSERTED DETAIL,100038,Stepping Stones Resettlement Unit Ltd,51037327,R5806,Residential Care (Adults),10921.88,13/06/2016,People Group,,,,
INSERTED DETAIL,220259,Steven Fox t/a Fox & Son Locksmiths,51027247,R2003,Devolved Maintenance (Via Local),867.89,15/06/2016,Schools,,,,
INSERTED DETAIL,205838,Sticky Media Signs and Graphics (StickyM Ltd),51025179,R4007,Equipment,3913.06,16/06/2016,Resources,,,,
INSERTED DETAIL,205846,Stockton Stepping Stones,51039048,R6106,Private Providers - Early Years Funding,2182.33,20/06/2016,Communities,,,,
INSERTED DETAIL,205848,Stone Computers Ltd,51019603,R4503,Hardware,1469.00,03/06/2016,Resources,,,,
INSERTED DETAIL,205848,Stone Computers Ltd,51018896,R4503,Hardware,999.00,03/06/2016,Resources,,,,
INSERTED DETAIL,205848,Stone Computers Ltd,51018905,R4503,Hardware,764.00,03/06/2016,Resources,,,,
INSERTED DETAIL,205848,Stone Computers Ltd,51018903,R4503,Hardware,897.00,03/06/2016,Resources,,,,
INSERTED DETAIL,205848,Stone Computers Ltd,51019768,R4503,Hardware,5594.72,08/06/2016,Resources,,,,
INSERTED DETAIL,205848,Stone Computers Ltd,51020519,R4503,Hardware,16150.00,09/06/2016,Resources,,,,
INSERTED DETAIL,205848,Stone Computers Ltd,51022658,R4503,Hardware,1217.00,10/06/2016,Resources,,,,
INSERTED DETAIL,205848,Stone Computers Ltd,51023177,R4503,Hardware,999.00,10/06/2016,Resources,,,,
INSERTED DETAIL,205848,Stone Computers Ltd,51021557,R4503,Hardware,6496.00,10/06/2016,Resources,,,,
INSERTED DETAIL,205848,Stone Computers Ltd,51025537,R4503,Hardware,759.00,17/06/2016,Resources,,,,
INSERTED DETAIL,205848,Stone Computers Ltd,51027184,R4503,Hardware,1324.00,22/06/2016,Resources,,,,
INSERTED DETAIL,205848,Stone Computers Ltd,51027802,R4503,Hardware,8800.00,23/06/2016,Resources,,,,
INSERTED DETAIL,205848,Stone Computers Ltd,51029567,R4503,Hardware,5425.38,24/06/2016,Resources,,,,
INSERTED DETAIL,205848,Stone Computers Ltd,51031689,R4503,Hardware,8800.00,27/06/2016,Resources,,,,
INSERTED DETAIL,205851,Stonewall Equality Ltd,51029998,R4702,Subscriptions To Organisations,2000.00,03/06/2016,Resources,,,,
INSERTED DETAIL,100034,Stratford Bentley Nursing Home,51037329,R5806,Residential Care (Adults),3034.80,13/06/2016,People Group,,,,
INSERTED DETAIL,100034,Stratford Bentley Nursing Home,51037329,R5806,Residential Care (Adults),1110.00,13/06/2016,People Group,,,,
INSERTED DETAIL,100034,Stratford Bentley Nursing Home,51037329,R5806,Residential Care (Adults),3689.61,13/06/2016,People Group,,,,
INSERTED DETAIL,205868,Stratford On Avon District Council (****3696),51037628,R2301,Rates,8782.50,14/06/2016,Communities,,,,
INSERTED DETAIL,205868,Stratford On Avon District Council (****3696),51040192,R2201,Rent,27423.11,16/06/2016,Resources,,,,
INSERTED DETAIL,205868,Stratford On Avon District Council (****3696),51040996,R5702,Payments to External Contractors,2032.80,17/06/2016,Communities,,,,
INSERTED DETAIL,205868,Stratford On Avon District Council (****3696),51047573,R2201,Rent,962.50,30/06/2016,Resources,,,,
INSERTED DETAIL,205868,Stratford On Avon District Council (****3696),51047580,R2301,Rates,3640.00,30/06/2016,Resources,,,,
INSERTED DETAIL,205872,Stratford Preparatory School,51039102,R6106,Private Providers - Early Years Funding,5633.00,20/06/2016,Communities,,,,
INSERTED DETAIL,210613,Stratford upon Avon School,51039300,R6107,SEN Statements Funding - Non-Maintained Schools,8461.00,15/06/2016,Communities,,,,
INSERTED DETAIL,100333,Stroud Court Community Trust Ltd,51037330,R5806,Residential Care (Adults),5472.80,13/06/2016,People Group,,,,
INSERTED DETAIL,100425,Stubby Leas Nursing Home,51037331,R5806,Residential Care (Adults),1717.96,13/06/2016,People Group,,,,
INSERTED DETAIL,100425,Stubby Leas Nursing Home,51037331,R5806,Residential Care (Adults),1712.00,13/06/2016,People Group,,,,
INSERTED DETAIL,205891,Studley High School Academy,51039301,R6107,SEN Statements Funding - Non-Maintained Schools,1959.00,15/06/2016,Communities,,,,
INSERTED DETAIL,225935,Studley St Mary's C. E. Academy,51039295,R6107,SEN Statements Funding - Non-Maintained Schools,891.00,15/06/2016,Communities,,,,
INSERTED DETAIL,225935,Studley St Mary's C. E. Academy,51041140,R4457,LAC Pupil Premium,1300.00,21/06/2016,Communities,,,,
INSERTED DETAIL,225935,Studley St Mary's C. E. Academy,51040651,R4926,Other Insurance Claims,890.40,21/06/2016,Schools,,,,
INSERTED DETAIL,207708,SUEZ Recycling and Recovery UK Ltd (SITA ****1388),51035983,R2754,Waste Management,3363.10,09/06/2016,Communities,,,,
INSERTED DETAIL,207708,SUEZ Recycling and Recovery UK Ltd (SITA ****1388),51035984,R2754,Waste Management,4499.45,09/06/2016,Communities,,,,
INSERTED DETAIL,207708,SUEZ Recycling and Recovery UK Ltd (SITA ****1388),51036159,R2754,Waste Management,11675.19,21/06/2016,Communities,,,,
INSERTED DETAIL,205905,Sunbeams Pre-School,51039086,R6106,Private Providers - Early Years Funding,8382.11,20/06/2016,Communities,,,,
INSERTED DETAIL,205906,Sunflowers Pre School & Out of School Club,51039064,R6106,Private Providers - Early Years Funding,2058.42,20/06/2016,Communities,,,,
,,SUPPLY 2 LOCATION,P-Card,,,1902.17,27/06/2016,,,,,
