,Supplier id,Supplier Name,Transno,Account,Description,Amount,Pay Date,Group,,,
INSERTED DETAIL,205675,Southern Electric (****1757),50848603,R2103,Electricity,867.89,03/07/2015,Resources,,,
INSERTED DETAIL,205675,Southern Electric (****1757),50847807,R2103,Electricity,507.52,03/07/2015,Communities,,,
INSERTED DETAIL,205675,Southern Electric (****1757),50848793,R2103,Electricity,581.55,06/07/2015,Schools,,,
INSERTED DETAIL,205675,Southern Electric (****1757),50851177,R2103,Electricity,1681.05,07/07/2015,Schools,,,
INSERTED DETAIL,205675,Southern Electric (****1757),50850751,R2402,Water Supply Rv,1048.27,07/07/2015,Schools,,,
INSERTED DETAIL,205675,Southern Electric (****1757),50851203,R2103,Electricity,1818.85,07/07/2015,Schools,,,
INSERTED DETAIL,205675,Southern Electric (****1757),50851536,R2103,Electricity,1516.25,07/07/2015,Communities,,,
INSERTED DETAIL,205675,Southern Electric (****1757),50848386,R2103,Electricity,1867.28,08/07/2015,Schools,,,
INSERTED DETAIL,205675,Southern Electric (****1757),50852994,R2103,Electricity,575.67,08/07/2015,Communities,,,
INSERTED DETAIL,205675,Southern Electric (****1757),50851074,R2103,Electricity,1837.29,08/07/2015,Schools,,,
INSERTED DETAIL,205675,Southern Electric (****1757),50857416,R2103,Electricity,1382.28,09/07/2015,Schools,,,
INSERTED DETAIL,205675,Southern Electric (****1757),50852253,R2103,Electricity,2038.45,09/07/2015,Schools,,,
INSERTED DETAIL,205675,Southern Electric (****1757),50846811,R2103,Electricity,910.03,09/07/2015,Schools,,,
INSERTED DETAIL,205675,Southern Electric (****1757),50852254,R2103,Electricity,666.85,09/07/2015,Schools,,,
INSERTED DETAIL,205675,Southern Electric (****1757),50853758,R2103,Electricity,604.56,10/07/2015,Resources,,,
INSERTED DETAIL,205675,Southern Electric (****1757),50853685,R2103,Electricity,1041.15,10/07/2015,Schools,,,
INSERTED DETAIL,205675,Southern Electric (****1757),50853755,R2103,Electricity,2763.30,10/07/2015,Resources,,,
INSERTED DETAIL,205675,Southern Electric (****1757),50853754,R2103,Electricity,632.47,10/07/2015,Resources,,,
INSERTED DETAIL,205675,Southern Electric (****1757),50853751,R2103,Electricity,500.41,10/07/2015,Resources,,,
INSERTED DETAIL,205675,Southern Electric (****1757),50853743,R2103,Electricity,621.83,10/07/2015,Resources,,,
INSERTED DETAIL,205675,Southern Electric (****1757),50853763,R2103,Electricity,1699.74,10/07/2015,Schools,,,
INSERTED DETAIL,205675,Southern Electric (****1757),50851052,R2103,Electricity,52625.93,14/07/2015,Communities,,,
INSERTED DETAIL,205675,Southern Electric (****1757),50851053,R2103,Electricity,42004.94,14/07/2015,Communities,,,
INSERTED DETAIL,205675,Southern Electric (****1757),50851054,R2103,Electricity,12212.92,14/07/2015,Communities,,,
INSERTED DETAIL,205675,Southern Electric (****1757),50851055,R2103,Electricity,54685.00,14/07/2015,Communities,,,
INSERTED DETAIL,205675,Southern Electric (****1757),50784654,R2103,Electricity,-118456.82,14/07/2015,Communities,,,
INSERTED DETAIL,205675,Southern Electric (****1757),50817332,R2103,Electricity,76243.73,14/07/2015,Communities,,,
INSERTED DETAIL,205675,Southern Electric (****1757),50855789,R2103,Electricity,-621.83,15/07/2015,Resources,,,
INSERTED DETAIL,205675,Southern Electric (****1757),50855964,R2103,Electricity,1537.81,15/07/2015,Schools,,,
INSERTED DETAIL,205675,Southern Electric (****1757),50856693,R2103,Electricity,1395.93,15/07/2015,Schools,,,
INSERTED DETAIL,205675,Southern Electric (****1757),50852648,R2103,Electricity,4888.48,16/07/2015,Communities,,,
INSERTED DETAIL,205675,Southern Electric (****1757),50853808,R2103,Electricity,538.90,16/07/2015,Schools,,,
INSERTED DETAIL,205675,Southern Electric (****1757),50853784,R2103,Electricity,2337.16,16/07/2015,Schools,,,
INSERTED DETAIL,205675,Southern Electric (****1757),50853762,R2103,Electricity,2052.75,16/07/2015,Resources,,,
INSERTED DETAIL,205675,Southern Electric (****1757),50853761,R2103,Electricity,13042.76,16/07/2015,Resources,,,
INSERTED DETAIL,205675,Southern Electric (****1757),50853749,R2103,Electricity,895.39,16/07/2015,Resources,,,
INSERTED DETAIL,205675,Southern Electric (****1757),50853748,R2103,Electricity,647.44,16/07/2015,Resources,,,
INSERTED DETAIL,205675,Southern Electric (****1757),50857056,R2103,Electricity,1787.73,16/07/2015,People Group,,,
INSERTED DETAIL,205675,Southern Electric (****1757),50856692,R2103,Electricity,570.04,16/07/2015,Schools,,,
INSERTED DETAIL,205675,Southern Electric (****1757),50857990,R2103,Electricity,1283.27,17/07/2015,People Group,,,
INSERTED DETAIL,205675,Southern Electric (****1757),50856657,R2103,Electricity,1852.54,17/07/2015,Resources,,,
INSERTED DETAIL,205675,Southern Electric (****1757),50856675,R2103,Electricity,1373.09,17/07/2015,Schools,,,
INSERTED DETAIL,205675,Southern Electric (****1757),50856676,R2103,Electricity,1251.18,17/07/2015,Schools,,,
INSERTED DETAIL,205675,Southern Electric (****1757),50857155,R2103,Electricity,-1626.68,17/07/2015,Schools,,,
INSERTED DETAIL,205675,Southern Electric (****1757),50858149,R2103,Electricity,905.93,20/07/2015,Resources,,,
INSERTED DETAIL,205675,Southern Electric (****1757),50858161,R2103,Electricity,540.29,20/07/2015,Resources,,,
INSERTED DETAIL,205675,Southern Electric (****1757),50858160,R2103,Electricity,2768.57,20/07/2015,Resources,,,
INSERTED DETAIL,205675,Southern Electric (****1757),50858158,R2103,Electricity,562.10,20/07/2015,Resources,,,
INSERTED DETAIL,205675,Southern Electric (****1757),50858156,R2103,Electricity,1177.05,20/07/2015,Resources,,,
INSERTED DETAIL,205675,Southern Electric (****1757),50858154,R2103,Electricity,2325.76,20/07/2015,Resources,,,
INSERTED DETAIL,205675,Southern Electric (****1757),50858153,R2103,Electricity,2518.16,20/07/2015,Resources,,,
INSERTED DETAIL,205675,Southern Electric (****1757),50858151,R2103,Electricity,771.19,20/07/2015,Resources,,,
INSERTED DETAIL,205675,Southern Electric (****1757),50858150,R2103,Electricity,834.03,20/07/2015,Resources,,,
INSERTED DETAIL,205675,Southern Electric (****1757),50858148,R2103,Electricity,1617.67,20/07/2015,Resources,,,
INSERTED DETAIL,205675,Southern Electric (****1757),50858147,R2103,Electricity,1580.79,20/07/2015,Resources,,,
INSERTED DETAIL,205675,Southern Electric (****1757),50858146,R2103,Electricity,2213.76,20/07/2015,Resources,,,
INSERTED DETAIL,205675,Southern Electric (****1757),50858145,R2103,Electricity,881.59,20/07/2015,Resources,,,
INSERTED DETAIL,205675,Southern Electric (****1757),50858143,R2103,Electricity,1101.24,20/07/2015,Resources,,,
INSERTED DETAIL,205675,Southern Electric (****1757),50858142,R2103,Electricity,2138.36,20/07/2015,Resources,,,
INSERTED DETAIL,205675,Southern Electric (****1757),50858136,R2103,Electricity,2895.67,20/07/2015,Resources,,,
INSERTED DETAIL,205675,Southern Electric (****1757),50858468,R2103,Electricity,1382.28,21/07/2015,Schools,,,
INSERTED DETAIL,205675,Southern Electric (****1757),50857299,R2103,Electricity,888.93,21/07/2015,Communities,,,
INSERTED DETAIL,205675,Southern Electric (****1757),50851895,R2103,Electricity,2289.35,22/07/2015,Schools,,,
INSERTED DETAIL,205675,Southern Electric (****1757),50857298,R2103,Electricity,1242.56,23/07/2015,Communities,,,
INSERTED DETAIL,205675,Southern Electric (****1757),50859483,R2103,Electricity,1751.43,24/07/2015,Resources,,,
INSERTED DETAIL,205675,Southern Electric (****1757),50860428,R2103,Electricity,-1030.61,27/07/2015,Resources,,,
INSERTED DETAIL,205675,Southern Electric (****1757),50860561,R2103,Electricity,540.44,27/07/2015,Communities,,,
INSERTED DETAIL,205675,Southern Electric (****1757),50860578,R2103,Electricity,1426.24,27/07/2015,People Group,,,
INSERTED DETAIL,205675,Southern Electric (****1757),50861506,R2103,Electricity,981.59,28/07/2015,Schools,,,
INSERTED DETAIL,205675,Southern Electric (****1757),50860988,R2103,Electricity,1524.33,28/07/2015,Schools,,,
INSERTED DETAIL,205675,Southern Electric (****1757),50863877,R2103,Electricity,615.12,30/07/2015,Communities,,,
INSERTED DETAIL,205675,Southern Electric (****1757),50861857,R2103,Electricity,1749.02,30/07/2015,Schools,,,
INSERTED DETAIL,205675,Southern Electric (****1757),50863880,R2103,Electricity,46350.37,31/07/2015,Communities,,,
INSERTED DETAIL,205675,Southern Electric (****1757),50863879,R2103,Electricity,10383.28,31/07/2015,Communities,,,
INSERTED DETAIL,100091,Southerndown Nursing Home,50855273,R5806,Residential Care (Adults),1680.64,13/07/2015,People Group,,,
INSERTED DETAIL,227846,Southside Care Group (Karenza),50855167,R5806,Residential Care (Adults),3766.24,13/07/2015,People Group,,,
INSERTED DETAIL,213068,Spa Medical Centre,50861539,R5702,Payments to External Contractors,2232.01,28/07/2015,Communities,,,
INSERTED DETAIL,227462,Spacemaster Partitions Manufacturing Ltd,50845433,R5702,Payments to External Contractors,1725.00,23/07/2015,Communities,,,
INSERTED DETAIL,222003,Specsavers Corporate Eyecare,50854295,R1502,Staff Medical Fees,680.00,14/07/2015,Resources,,,
INSERTED DETAIL,100422,Spectrum Res. Care,50855274,R5806,Residential Care (Adults),7232.76,13/07/2015,People Group,,,
INSERTED DETAIL,228885,Speech Empowered Computing,50853833,R1601,Training - External,500.00,23/07/2015,Resources,,,
INSERTED DETAIL,205701,Spg Transport Services,50858441,R4309,Postage & Carriage,706.68,21/07/2015,Resources,,,
INSERTED DETAIL,227205,Spilt Ink,50854297,R4443,Professional Fees Admin,565.00,23/07/2015,Schools,,,
INSERTED DETAIL,223443,Sports 4 All Academy Ltd,50841792,R4433,Sport Instruction,1020.00,03/07/2015,Schools,,,
INSERTED DETAIL,223443,Sports 4 All Academy Ltd,50841051,R4433,Sport Instruction,510.00,15/07/2015,Schools,,,
INSERTED DETAIL,224288,Sports Challenge Services Ltd,50847822,R4433,Sport Instruction,525.00,03/07/2015,Schools,,,
INSERTED DETAIL,205707,Sportsafe UK Ltd,50846420,R4056,Learning Resources Curriculum,584.15,10/07/2015,Schools,,,
INSERTED DETAIL,213474,Spring Hill Medical Centre,50861542,R5702,Payments to External Contractors,2083.95,28/07/2015,Communities,,,
INSERTED DETAIL,213474,Spring Hill Medical Centre,50859625,R5702,Payments to External Contractors,1049.16,30/07/2015,Communities,,,
INSERTED DETAIL,205710,Spring Technology Staffing Services Ltd,50843949,R1101,Agency Staff Pay,1575.00,01/07/2015,People Group,,,
INSERTED DETAIL,205710,Spring Technology Staffing Services Ltd,50844453,R1101,Agency Staff Pay,1900.00,02/07/2015,Resources,,,
INSERTED DETAIL,205710,Spring Technology Staffing Services Ltd,50844451,R1101,Agency Staff Pay,1675.00,02/07/2015,Fire and Rescue,,,
INSERTED DETAIL,205710,Spring Technology Staffing Services Ltd,50844450,R1101,Agency Staff Pay,629.00,02/07/2015,Resources,,,
INSERTED DETAIL,205710,Spring Technology Staffing Services Ltd,50844449,R1101,Agency Staff Pay,2542.50,02/07/2015,Resources,,,
INSERTED DETAIL,205710,Spring Technology Staffing Services Ltd,50844454,R1101,Agency Staff Pay,1416.00,02/07/2015,People Group,,,
INSERTED DETAIL,205710,Spring Technology Staffing Services Ltd,50844457,R1101,Agency Staff Pay,570.00,02/07/2015,Fire and Rescue,,,
INSERTED DETAIL,205710,Spring Technology Staffing Services Ltd,50844452,R1101,Agency Staff Pay,2250.00,02/07/2015,People Group,,,
INSERTED DETAIL,205710,Spring Technology Staffing Services Ltd,50847208,R1101,Agency Staff Pay,629.00,06/07/2015,Resources,,,
INSERTED DETAIL,205710,Spring Technology Staffing Services Ltd,50849917,R1101,Agency Staff Pay,657.00,06/07/2015,Resources,,,
INSERTED DETAIL,205710,Spring Technology Staffing Services Ltd,50847209,R1101,Agency Staff Pay,1750.00,09/07/2015,People Group,,,
INSERTED DETAIL,205710,Spring Technology Staffing Services Ltd,50847210,R1101,Agency Staff Pay,629.00,09/07/2015,Resources,,,
INSERTED DETAIL,205710,Spring Technology Staffing Services Ltd,50847211,R1101,Agency Staff Pay,657.00,09/07/2015,Resources,,,
INSERTED DETAIL,205710,Spring Technology Staffing Services Ltd,50851802,R1101,Agency Staff Pay,760.00,10/07/2015,Fire and Rescue,,,
INSERTED DETAIL,205710,Spring Technology Staffing Services Ltd,50848346,R1101,Agency Staff Pay,2542.50,10/07/2015,Resources,,,
INSERTED DETAIL,205710,Spring Technology Staffing Services Ltd,50848345,R1101,Agency Staff Pay,2274.00,10/07/2015,People Group,,,
INSERTED DETAIL,205710,Spring Technology Staffing Services Ltd,50848348,R1101,Agency Staff Pay,1770.00,10/07/2015,People Group,,,
INSERTED DETAIL,205710,Spring Technology Staffing Services Ltd,50848347,R1101,Agency Staff Pay,1900.00,10/07/2015,Resources,,,
INSERTED DETAIL,205710,Spring Technology Staffing Services Ltd,50848349,R4409,Consultancy,1600.00,10/07/2015,Fire and Rescue,,,
INSERTED DETAIL,205710,Spring Technology Staffing Services Ltd,50844455,R4409,Consultancy,2155.00,14/07/2015,Fire and Rescue,,,
INSERTED DETAIL,205710,Spring Technology Staffing Services Ltd,50851900,R1101,Agency Staff Pay,1900.00,16/07/2015,Resources,,,
INSERTED DETAIL,205710,Spring Technology Staffing Services Ltd,50851901,R1101,Agency Staff Pay,1770.00,16/07/2015,People Group,,,
INSERTED DETAIL,205710,Spring Technology Staffing Services Ltd,50851870,R1101,Agency Staff Pay,1895.00,16/07/2015,Resources,,,
INSERTED DETAIL,205710,Spring Technology Staffing Services Ltd,50851897,R1101,Agency Staff Pay,2542.50,16/07/2015,Resources,,,
INSERTED DETAIL,205710,Spring Technology Staffing Services Ltd,50851871,R1101,Agency Staff Pay,1895.00,16/07/2015,Resources,,,
INSERTED DETAIL,205710,Spring Technology Staffing Services Ltd,50851898,R1101,Agency Staff Pay,657.00,16/07/2015,Resources,,,
INSERTED DETAIL,205710,Spring Technology Staffing Services Ltd,50851899,R1101,Agency Staff Pay,629.00,16/07/2015,Resources,,,
INSERTED DETAIL,205710,Spring Technology Staffing Services Ltd,50851896,R1101,Agency Staff Pay,2250.00,16/07/2015,People Group,,,
INSERTED DETAIL,205710,Spring Technology Staffing Services Ltd,50851869,R1101,Agency Staff Pay,1400.00,17/07/2015,People Group,,,
INSERTED DETAIL,205710,Spring Technology Staffing Services Ltd,50845449,R4409,Consultancy,2000.00,20/07/2015,Fire and Rescue,,,
INSERTED DETAIL,205710,Spring Technology Staffing Services Ltd,50846106,R4409,Consultancy,2000.00,20/07/2015,Fire and Rescue,,,
INSERTED DETAIL,205710,Spring Technology Staffing Services Ltd,50856155,R1101,Agency Staff Pay,1750.00,20/07/2015,People Group,,,
INSERTED DETAIL,205710,Spring Technology Staffing Services Ltd,50856156,R1101,Agency Staff Pay,991.75,21/07/2015,People Group,,,
INSERTED DETAIL,205710,Spring Technology Staffing Services Ltd,50856157,R1101,Agency Staff Pay,991.75,21/07/2015,People Group,,,
INSERTED DETAIL,205710,Spring Technology Staffing Services Ltd,50847207,R1101,Agency Staff Pay,991.75,21/07/2015,People Group,,,
INSERTED DETAIL,205710,Spring Technology Staffing Services Ltd,50856457,R1101,Agency Staff Pay,1895.00,21/07/2015,Resources,,,
INSERTED DETAIL,205710,Spring Technology Staffing Services Ltd,50856264,R1101,Agency Staff Pay,2542.50,23/07/2015,Resources,,,
INSERTED DETAIL,205710,Spring Technology Staffing Services Ltd,50856267,R1101,Agency Staff Pay,1770.00,23/07/2015,People Group,,,
INSERTED DETAIL,205710,Spring Technology Staffing Services Ltd,50856266,R1101,Agency Staff Pay,629.00,23/07/2015,Resources,,,
INSERTED DETAIL,205710,Spring Technology Staffing Services Ltd,50856265,R1101,Agency Staff Pay,2250.00,23/07/2015,People Group,,,
INSERTED DETAIL,205710,Spring Technology Staffing Services Ltd,50857721,R1101,Agency Staff Pay,657.00,24/07/2015,Resources,,,
INSERTED DETAIL,205710,Spring Technology Staffing Services Ltd,50856648,R1101,Agency Staff Pay,1895.00,24/07/2015,Resources,,,
INSERTED DETAIL,205710,Spring Technology Staffing Services Ltd,50856647,R1101,Agency Staff Pay,1900.00,24/07/2015,Resources,,,
INSERTED DETAIL,205710,Spring Technology Staffing Services Ltd,50858362,R1101,Agency Staff Pay,991.75,28/07/2015,People Group,,,
INSERTED DETAIL,205710,Spring Technology Staffing Services Ltd,50863037,R1101,Agency Staff Pay,629.00,30/07/2015,Resources,,,
INSERTED DETAIL,205710,Spring Technology Staffing Services Ltd,50863036,R1101,Agency Staff Pay,672.60,31/07/2015,Resources,,,
INSERTED DETAIL,205710,Spring Technology Staffing Services Ltd,50863157,R1101,Agency Staff Pay,1770.00,31/07/2015,People Group,,,
INSERTED DETAIL,205710,Spring Technology Staffing Services Ltd,50863038,R1101,Agency Staff Pay,1900.00,31/07/2015,Resources,,,
INSERTED DETAIL,205710,Spring Technology Staffing Services Ltd,50863156,R1101,Agency Staff Pay,2034.00,31/07/2015,Resources,,,
INSERTED DETAIL,224298,Spring Tree Care Home,50855275,R5806,Residential Care (Adults),3640.00,13/07/2015,People Group,,,
INSERTED DETAIL,216134,SPS Sports Coaching Ltd t/a Sports Plus Scheme,50851939,R4433,Sport Instruction,1760.00,08/07/2015,Schools,,,
INSERTED DETAIL,216134,SPS Sports Coaching Ltd t/a Sports Plus Scheme,50853821,R4433,Sport Instruction,750.00,31/07/2015,Schools,,,
INSERTED DETAIL,216134,SPS Sports Coaching Ltd t/a Sports Plus Scheme,50862997,R4433,Sport Instruction,1470.00,31/07/2015,Schools,,,
INSERTED DETAIL,216134,SPS Sports Coaching Ltd t/a Sports Plus Scheme,50856703,R4433,Sport Instruction,1855.00,31/07/2015,Schools,,,
INSERTED DETAIL,205723,St Andrews Day Nursery,50852526,R6106,Private Providers - Early Years Funding,965.25,13/07/2015,People Group,,,
INSERTED DETAIL,214650,St Andrews House,50855277,R5806,Residential Care (Adults),1450.36,13/07/2015,People Group,,,
INSERTED DETAIL,208122,St Augustines Primary Sb Fund,50853458,R8303,Capital Expenditure From Revenue,500.00,14/07/2015,Schools,,,
INSERTED DETAIL,100357,St Bernards Residential Care Home,50855278,R5806,Residential Care (Adults),2600.00,13/07/2015,People Group,,,
INSERTED DETAIL,100332,St Brigas Residential Home & Training Centre,50855280,R5806,Residential Care (Adults),4722.00,13/07/2015,People Group,,,
INSERTED DETAIL,100332,St Brigas Residential Home & Training Centre,50857429,R5810,Adult Day Care,720.00,16/07/2015,People Group,,,
INSERTED DETAIL,228393,St Christopher's Fellowship,50858941,R5822,Foster Care Payments - External,3321.43,24/07/2015,People Group,,,
INSERTED DETAIL,228393,St Christopher's Fellowship,50858901,R5822,Foster Care Payments - External,-1735.71,24/07/2015,People Group,,,
INSERTED DETAIL,205731,St Edwards Wraparound Club,50852527,R6106,Private Providers - Early Years Funding,2606.17,13/07/2015,People Group,,,
INSERTED DETAIL,205734,St Georges Pre-School,50852528,R6106,Private Providers - Early Years Funding,1737.45,13/07/2015,People Group,,,
INSERTED DETAIL,205740,St Johns Catholic School For The Deaf (****1720),50858833,R6107,SEN Statements Funding - Non-Maintained Schools,-43535.33,21/07/2015,People Group,,,
INSERTED DETAIL,225433,St John's School & College (****0536),50852256,R6107,SEN Statements Funding - Non-Maintained Schools,43535.33,09/07/2015,People Group,,,
INSERTED DETAIL,227989,St Joseph's Catholic Junior School - Academy,50860511,R6107,SEN Statements Funding - Non-Maintained Schools,1924.00,27/07/2015,People Group,,,
INSERTED DETAIL,205753,St Maries Day Nursery,50852529,R6106,Private Providers - Early Years Funding,5308.87,13/07/2015,People Group,,,
INSERTED DETAIL,227602,St Martin's Nursing Home Ltd,50855281,R5806,Residential Care (Adults),2604.00,13/07/2015,People Group,,,
INSERTED DETAIL,218925,St Mary's Immaculate SB Fund A/C,50857920,R8303,Capital Expenditure From Revenue,1000.00,20/07/2015,Schools,,,
INSERTED DETAIL,100040,St Marys Nursing Home,50855282,R5806,Residential Care (Adults),1820.04,13/07/2015,People Group,,,
INSERTED DETAIL,100040,St Marys Nursing Home,50855282,R5806,Residential Care (Adults),6943.91,13/07/2015,People Group,,,
INSERTED DETAIL,100040,St Marys Nursing Home,50855282,R5806,Residential Care (Adults),1820.04,13/07/2015,People Group,,,
INSERTED DETAIL,100040,St Marys Nursing Home,50855282,R5806,Residential Care (Adults),4405.71,13/07/2015,People Group,,,
INSERTED DETAIL,100040,St Marys Nursing Home,50855282,R5806,Residential Care (Adults),897.60,13/07/2015,People Group,,,
INSERTED DETAIL,100040,St Marys Nursing Home,50855282,R5806,Residential Care (Adults),1820.04,13/07/2015,People Group,,,
INSERTED DETAIL,228200,St Matthews (Dunsmore) Ltd,50855185,R5806,Residential Care (Adults),5600.00,13/07/2015,People Group,,,
INSERTED DETAIL,228965,St Michael C of E - Academy,50860515,R6107,SEN Statements Funding - Non-Maintained Schools,1978.00,27/07/2015,People Group,,,
INSERTED DETAIL,221059,St Nicholas C of E Primary School (Alcester) Academy,50860483,R6107,SEN Statements Funding - Non-Maintained Schools,1248.00,27/07/2015,People Group,,,
INSERTED DETAIL,225527,St Nicolas C of E Academy,50860498,R6107,SEN Statements Funding - Non-Maintained Schools,3375.00,27/07/2015,People Group,,,
INSERTED DETAIL,228967,St Oswalds Primary School - Academy,50860516,R6107,SEN Statements Funding - Non-Maintained Schools,3037.00,27/07/2015,People Group,,,
INSERTED DETAIL,205775,St Peters Tiddlers Pre - School,50852530,R6106,Private Providers - Early Years Funding,980.10,13/07/2015,People Group,,,
INSERTED DETAIL,227982,St Thomas More Catholic School - Academy,50860507,R6107,SEN Statements Funding - Non-Maintained Schools,2965.00,27/07/2015,People Group,,,
INSERTED DETAIL,221161,St Wulfstan Surgery,50861562,R5702,Payments to External Contractors,1458.72,28/07/2015,Communities,,,
INSERTED DETAIL,221161,St Wulfstan Surgery,50859669,R5702,Payments to External Contractors,524.58,30/07/2015,Communities,,,
INSERTED DETAIL,225051,Staffordshire and Stoke on Trent Partnership NHS Trust,50854763,R5702,Payments to External Contractors,5938.47,15/07/2015,Communities,,,
INSERTED DETAIL,225051,Staffordshire and Stoke on Trent Partnership NHS Trust,50854764,R5702,Payments to External Contractors,5457.14,20/07/2015,Communities,,,
INSERTED DETAIL,205780,Staffordshire County Council (****3360),50846667,R5702,Payments to External Contractors,234864.29,01/07/2015,Communities,,,
INSERTED DETAIL,205780,Staffordshire County Council (****3360),50846397,R5702,Payments to External Contractors,15956.34,24/07/2015,Communities,,,
INSERTED DETAIL,205780,Staffordshire County Council (****3360),50852039,R5702,Payments to External Contractors,234864.29,31/07/2015,Communities,,,
INSERTED DETAIL,221667,Star Training & Counselling Ltd,50836453,R4409,Consultancy,840.00,01/07/2015,Resources,,,
INSERTED DETAIL,221667,Star Training & Counselling Ltd,50855840,R4409,Consultancy,840.00,31/07/2015,Resources,,,
INSERTED DETAIL,221160,Station Street Surgery,50861561,R5702,Payments to External Contractors,610.03,28/07/2015,Communities,,,
INSERTED DETAIL,221160,Station Street Surgery,50859666,R5702,Payments to External Contractors,961.73,30/07/2015,Communities,,,
INSERTED DETAIL,100133,Staverton House,50855283,R5806,Residential Care (Adults),2678.52,13/07/2015,People Group,,,
INSERTED DETAIL,205807,Steaming Ltd,50857970,R4612,Projects,650.99,17/07/2015,People Group,,,
INSERTED DETAIL,100038,Stepping Stones Resettlement Unit Ltd,50855284,R5806,Residential Care (Adults),5356.84,13/07/2015,People Group,,,
INSERTED DETAIL,100038,Stepping Stones Resettlement Unit Ltd,50855284,R5806,Residential Care (Adults),10793.36,13/07/2015,People Group,,,
INSERTED DETAIL,205838,Sticky Media Signs and Graphics (StickyM Ltd),50853395,R4317,Print Operational Costs,775.00,13/07/2015,Resources,,,
INSERTED DETAIL,205838,Sticky Media Signs and Graphics (StickyM Ltd),50853396,R4317,Print Operational Costs,1314.65,14/07/2015,Communities,,,
,,STK SHUTTERSTOCK.COM,P-CARD,,, 701.11 ,12/07/2015,,,,
INSERTED DETAIL,205846,Stockton Stepping Stones,50852531,R6106,Private Providers - Early Years Funding,675.67,13/07/2015,People Group,,,
INSERTED DETAIL,205848,Stone Computers Ltd,50848928,R4503,Hardware,917.00,02/07/2015,Resources,,,
INSERTED DETAIL,205848,Stone Computers Ltd,50848907,R4503,Hardware,1136.00,02/07/2015,Resources,,,
INSERTED DETAIL,205848,Stone Computers Ltd,50848929,R4503,Hardware,999.00,02/07/2015,Resources,,,
INSERTED DETAIL,205848,Stone Computers Ltd,50848932,R4503,Hardware,1242.00,03/07/2015,Resources,,,
INSERTED DETAIL,205848,Stone Computers Ltd,50848883,R4503,Hardware,25575.00,08/07/2015,Resources,,,
INSERTED DETAIL,205848,Stone Computers Ltd,50859530,R4503,Hardware,1620.90,23/07/2015,Resources,,,
INSERTED DETAIL,205848,Stone Computers Ltd,50859517,R4503,Hardware,999.00,24/07/2015,Resources,,,
INSERTED DETAIL,219121,Stonham Home Group (****2873),50860278,R5702,Payments to External Contractors,5350.00,30/07/2015,Communities,,,
INSERTED DETAIL,100034,Stratford Bentley Nursing Home,50855286,R5806,Residential Care (Adults),5264.04,13/07/2015,People Group,,,
INSERTED DETAIL,100034,Stratford Bentley Nursing Home,50855286,R5806,Residential Care (Adults),2039.60,13/07/2015,People Group,,,
INSERTED DETAIL,100034,Stratford Bentley Nursing Home,50855286,R5806,Residential Care (Adults),2969.68,13/07/2015,People Group,,,
INSERTED DETAIL,205861,Stratford Business Forum,50843682,R4702,Subscriptions To Organisations,500.00,09/07/2015,Communities,,,
INSERTED DETAIL,210613,Stratford High School,50836351,R2204,Room Hire - External,989.73,03/07/2015,People Group,,,
INSERTED DETAIL,210613,Stratford High School,50860467,R6107,SEN Statements Funding - Non-Maintained Schools,5880.00,27/07/2015,People Group,,,
INSERTED DETAIL,205868,Stratford On Avon District Council (****3696),50849579,R2301,Rates,6041.00,07/07/2015,People Group,,,
INSERTED DETAIL,205868,Stratford On Avon District Council (****3696),50851578,R2706,Refuse Collection / Waste Disposal,905.59,09/07/2015,Communities,,,
INSERTED DETAIL,205868,Stratford On Avon District Council (****3696),50853759,R2301,Rates,4920.00,10/07/2015,Resources,,,
INSERTED DETAIL,205868,Stratford On Avon District Council (****3696),50855675,R2202,Rent - Service Charges,647.61,14/07/2015,Resources,,,
INSERTED DETAIL,205868,Stratford On Avon District Council (****3696),50855759,R3408,Car Parking Fees,1875.00,15/07/2015,Resources,,,
INSERTED DETAIL,205868,Stratford On Avon District Council (****3696),50856667,C1030,"New Construction, Conversion & Renovation",500.00,16/07/2015,Capital,,,
INSERTED DETAIL,205868,Stratford On Avon District Council (****3696),50855758,R2201,Rent,16250.00,16/07/2015,Resources,,,
INSERTED DETAIL,205868,Stratford On Avon District Council (****3696),50858710,R4309,Postage & Carriage,554.40,21/07/2015,People Group,,,
INSERTED DETAIL,205868,Stratford On Avon District Council (****3696),50858783,R2201,Rent,957.69,23/07/2015,Resources,,,
INSERTED DETAIL,100333,Stroud Court Community Trust Ltd,50855287,R5806,Residential Care (Adults),5406.56,13/07/2015,People Group,,,
INSERTED DETAIL,100425,Stubby Leas Nursing Home,50855288,R5806,Residential Care (Adults),1717.96,13/07/2015,People Group,,,
INSERTED DETAIL,100425,Stubby Leas Nursing Home,50855288,R5806,Residential Care (Adults),1712.00,13/07/2015,People Group,,,
INSERTED DETAIL,225935,Studley St Mary's C. E. Academy,50860499,R6107,SEN Statements Funding - Non-Maintained Schools,1272.00,27/07/2015,People Group,,,
INSERTED DETAIL,205896,Subec Wiping Solutions Ltd,50849085,R2709,Cleaning Materials,506.85,17/07/2015,Resources,,,
INSERTED DETAIL,205896,Subec Wiping Solutions Ltd,50849092,R2709,Cleaning Materials,653.00,17/07/2015,Resources,,,
