,Supplier id,Supplier Name,Transno,Account,Description,Amount,Pay Date,Group
INSERTED DETAIL,210889,Royal Mail Group Ltd (****3201),51229266,R4309,Postage & Carriage,856.97,13/06/2017,Communities
INSERTED DETAIL,205263,Royal Mail Retail (****1214),51217846,R4309,Postage & Carriage,787.00,14/06/2017,Fire and Rescue
INSERTED DETAIL,205271,RSC Enterprise Ltd,51235725,R6106,Early Years Funding (PVIs and LA),"5,199.32",26/06/2017,Communities
INSERTED DETAIL,227872,RTA Associates Ltd,51222316,R4409,Consultancy,"4,916.50",22/06/2017,Communities
INSERTED DETAIL,210205,Rugby Bareboards Trust,51219340,R5207,Re-useable Credits,754.74,05/06/2017,Communities
INSERTED DETAIL,205279,Rugby Borough Council (****0939),51229275,R2102,Energy Costs,614.97,27/06/2017,Communities
INSERTED DETAIL,230499,Rugby Free Primary School,51233698,R6107,SEN Statements Funding,589.00,20/06/2017,Communities
INSERTED DETAIL,232674,Rugby Free School Secondary Academy,51233681,R6107,SEN Statements Funding,989.00,20/06/2017,Communities
INSERTED DETAIL,219197,Runwood Homes Ltd,51227681,R5803,Daycare External,624.40,05/06/2017,People Group
INSERTED DETAIL,219197,Runwood Homes Ltd,51215825,R5803,Daycare External,624.40,07/06/2017,People Group
INSERTED DETAIL,219197,Runwood Homes Ltd,51230150,R5806,Residential Care,"22,569.25",09/06/2017,People Group
INSERTED DETAIL,219197,Runwood Homes Ltd,51230150,R5806,Residential Care,"1,628.40",09/06/2017,People Group
INSERTED DETAIL,219197,Runwood Homes Ltd,51230150,R5806,Residential Care,"1,773.05",09/06/2017,People Group
INSERTED DETAIL,219197,Runwood Homes Ltd,51230150,R5806,Residential Care,"4,011.46",09/06/2017,People Group
INSERTED DETAIL,219197,Runwood Homes Ltd,51230150,R5806,Residential Care,"16,855.84",09/06/2017,People Group
INSERTED DETAIL,219197,Runwood Homes Ltd,51230150,R5806,Residential Care,"1,936.52",09/06/2017,People Group
INSERTED DETAIL,219197,Runwood Homes Ltd,51230150,R5806,Residential Care,"3,259.63",09/06/2017,People Group
INSERTED DETAIL,219197,Runwood Homes Ltd,51235889,R5806,Residential Care,"8,142.00",22/06/2017,People Group
INSERTED DETAIL,219197,Runwood Homes Ltd,51230004,R5803,Daycare External,530.74,23/06/2017,People Group
INSERTED DETAIL,219197,Runwood Homes Ltd,51238444,R5806,Residential Care,"27,053.15",29/06/2017,People Group
INSERTED DETAIL,219197,Runwood Homes Ltd,51238508,R5806,Residential Care,"3,875.76",29/06/2017,People Group
INSERTED DETAIL,219197,Runwood Homes Ltd,51238508,R5806,Residential Care,"9,689.40",29/06/2017,People Group
INSERTED DETAIL,219197,Runwood Homes Ltd,51238508,R5806,Residential Care,"2,353.14",29/06/2017,People Group
INSERTED DETAIL,219197,Runwood Homes Ltd,51238508,R5806,Residential Care,"11,391.97",29/06/2017,People Group
INSERTED DETAIL,219197,Runwood Homes Ltd,51238508,R5806,Residential Care,"6,182.81",29/06/2017,People Group
INSERTED DETAIL,219197,Runwood Homes Ltd,51238508,R5806,Residential Care,"25,123.23",29/06/2017,People Group
INSERTED DETAIL,219197,Runwood Homes Ltd,51238508,R5806,Residential Care,"4,696.16",29/06/2017,People Group
INSERTED DETAIL,219197,Runwood Homes Ltd,51238508,R5806,Residential Care,"24,144.17",29/06/2017,People Group
INSERTED DETAIL,219197,Runwood Homes Ltd,51238508,R5806,Residential Care,"1,550.32",29/06/2017,People Group
INSERTED DETAIL,219197,Runwood Homes Ltd,51238508,R5806,Residential Care,"3,598.92",29/06/2017,People Group
INSERTED DETAIL,219197,Runwood Homes Ltd,51238508,R5806,Residential Care,"1,974.60",29/06/2017,People Group
INSERTED DETAIL,219197,Runwood Homes Ltd,51238235,R5806,Residential Care,"43,682.39",29/06/2017,People Group
INSERTED DETAIL,219197,Runwood Homes Ltd,51238235,R5806,Residential Care,"26,991.00",29/06/2017,People Group
INSERTED DETAIL,219197,Runwood Homes Ltd,51238235,R5806,Residential Care,"5,813.64",29/06/2017,People Group
INSERTED DETAIL,219197,Runwood Homes Ltd,51238279,R5806,Residential Care,"41,644.18",29/06/2017,People Group
INSERTED DETAIL,219197,Runwood Homes Ltd,51238279,R5806,Residential Care,"12,481.00",29/06/2017,People Group
INSERTED DETAIL,219197,Runwood Homes Ltd,51238279,R5806,Residential Care,"3,875.76",29/06/2017,People Group
INSERTED DETAIL,219197,Runwood Homes Ltd,51238279,R5806,Residential Care,"7,751.52",29/06/2017,People Group
INSERTED DETAIL,219197,Runwood Homes Ltd,51238333,R5806,Residential Care,"17,501.29",29/06/2017,People Group
INSERTED DETAIL,219197,Runwood Homes Ltd,51238333,R5806,Residential Care,"1,937.88",29/06/2017,People Group
INSERTED DETAIL,219197,Runwood Homes Ltd,51238333,R5806,Residential Care,"12,785.21",29/06/2017,People Group
INSERTED DETAIL,219197,Runwood Homes Ltd,51238333,R5806,Residential Care,"1,937.88",29/06/2017,People Group
INSERTED DETAIL,219197,Runwood Homes Ltd,51238333,R5806,Residential Care,"1,107.36",29/06/2017,People Group
INSERTED DETAIL,219197,Runwood Homes Ltd,51238333,R5806,Residential Care,"1,415.48",29/06/2017,People Group
INSERTED DETAIL,219197,Runwood Homes Ltd,51238396,R5806,Residential Care,"1,937.88",29/06/2017,People Group
INSERTED DETAIL,219197,Runwood Homes Ltd,51238396,R5806,Residential Care,"1,937.88",29/06/2017,People Group
INSERTED DETAIL,219197,Runwood Homes Ltd,51238396,R5806,Residential Care,"1,937.88",29/06/2017,People Group
INSERTED DETAIL,219197,Runwood Homes Ltd,51238396,R5806,Residential Care,"1,937.88",29/06/2017,People Group
INSERTED DETAIL,219197,Runwood Homes Ltd,51238397,R5806,Residential Care,"26,835.80",29/06/2017,People Group
INSERTED DETAIL,219197,Runwood Homes Ltd,51238397,R5806,Residential Care,"1,937.88",29/06/2017,People Group
INSERTED DETAIL,219197,Runwood Homes Ltd,51238397,R5806,Residential Care,"1,937.88",29/06/2017,People Group
INSERTED DETAIL,219197,Runwood Homes Ltd,51238397,R5806,Residential Care,"44,180.04",29/06/2017,People Group
INSERTED DETAIL,219197,Runwood Homes Ltd,51238397,R5806,Residential Care,"1,937.88",29/06/2017,People Group
INSERTED DETAIL,219197,Runwood Homes Ltd,51238397,R5806,Residential Care,"5,751.24",29/06/2017,People Group
INSERTED DETAIL,219197,Runwood Homes Ltd,51238397,R5806,Residential Care,830.52,29/06/2017,People Group
INSERTED DETAIL,219197,Runwood Homes Ltd,51238397,R5806,Residential Care,830.52,29/06/2017,People Group
INSERTED DETAIL,219197,Runwood Homes Ltd,51238435,R5806,Residential Care,"20,472.43",29/06/2017,People Group
INSERTED DETAIL,219197,Runwood Homes Ltd,51238435,R5806,Residential Care,"17,143.84",29/06/2017,People Group
INSERTED DETAIL,219197,Runwood Homes Ltd,51238435,R5806,Residential Care,"3,875.76",29/06/2017,People Group
INSERTED DETAIL,219197,Runwood Homes Ltd,51238435,R5806,Residential Care,"1,899.80",29/06/2017,People Group
INSERTED DETAIL,219197,Runwood Homes Ltd,51238444,R5806,Residential Care,"7,513.84",29/06/2017,People Group
INSERTED DETAIL,219197,Runwood Homes Ltd,51238444,R5806,Residential Care,"10,509.80",29/06/2017,People Group
INSERTED DETAIL,219197,Runwood Homes Ltd,51238444,R5806,Residential Care,"16,125.93",29/06/2017,People Group
INSERTED DETAIL,219197,Runwood Homes Ltd,51238444,R5806,Residential Care,"6,990.21",29/06/2017,People Group
INSERTED DETAIL,219197,Runwood Homes Ltd,51238444,R5806,Residential Care,"1,937.88",29/06/2017,People Group
INSERTED DETAIL,233626,Rushey Mead Manor Residential Care Home (Midland Heathcare Ltd),51238468,R5806,Residential Care,"1,900.00",29/06/2017,People Group
INSERTED DETAIL,100102,Ruskin Mill Trust,51227504,R5702,Payments to External Contractors,"4,509.68",30/06/2017,Communities
INSERTED DETAIL,100315,RVS Care Ltd T/A Orton Manor Nursing Home,51238436,R5806,Residential Care,"3,185.77",29/06/2017,People Group
INSERTED DETAIL,100315,RVS Care Ltd T/A Orton Manor Nursing Home,51238436,R5806,Residential Care,"1,926.12",29/06/2017,People Group
INSERTED DETAIL,100315,RVS Care Ltd T/A Orton Manor Nursing Home,51238436,R5806,Residential Care,"2,046.12",29/06/2017,People Group
INSERTED DETAIL,100191,S R Care Ltd,51238499,R5806,Residential Care,"1,879.92",29/06/2017,People Group
INSERTED DETAIL,226521,S Walker Transport Ltd,51222146,R5706,Payments to Third Parties - Recoverable Operating Expenditure,535.00,22/06/2017,Communities
INSERTED DETAIL,226521,S Walker Transport Ltd,51222134,R5706,Payments to Third Parties - Recoverable Operating Expenditure,855.00,22/06/2017,Communities
INSERTED DETAIL,205474,S.C.T. Electrics Ltd,51227067,R2002,Building Maintenance,"1,607.55",30/06/2017,Communities
INSERTED DETAIL,205397,Sable Leigh Consultancy Ltd,51235212,C1050,External Fees,"52,992.85",22/06/2017,Capital
INSERTED DETAIL,205397,Sable Leigh Consultancy Ltd,51235218,R4409,Consultancy,"11,025.23",22/06/2017,Communities
INSERTED DETAIL,205397,Sable Leigh Consultancy Ltd,51235220,C1050,External Fees,"1,096.45",22/06/2017,Capital
INSERTED DETAIL,205397,Sable Leigh Consultancy Ltd,51235303,R4409,Consultancy,"2,353.06",22/06/2017,Communities
INSERTED DETAIL,205397,Sable Leigh Consultancy Ltd,51235209,R4409,Consultancy,"3,286.59",22/06/2017,Communities
INSERTED DETAIL,205401,Safeline Warwick Ltd,51220407,R5807,Social Care Block Contracts,"12,500.00",16/06/2017,People Group
INSERTED DETAIL,100048,Salford House,51238469,R5806,Residential Care,"6,050.92",29/06/2017,People Group
INSERTED DETAIL,100048,Salford House,51238469,R5806,Residential Care,"1,950.76",29/06/2017,People Group
INSERTED DETAIL,100048,Salford House,51238469,R5806,Residential Care,"9,364.19",29/06/2017,People Group
INSERTED DETAIL,205415,Salvo Design and Print Ltd,51217837,R4310,"Printing, Photocopying and Reprographics",512.00,14/06/2017,Resources
INSERTED DETAIL,228194,Sanctuary Care Property (2) Ltd  (Castlecroft Residential Care Home),51238291,R5806,Residential Care,"1,897.28",29/06/2017,People Group
INSERTED DETAIL,205422,Sandwell Metropolitan Borough Council,51217928,R5203,Payments / Contributions to Public Sector Organisations,504.00,14/06/2017,Communities
INSERTED DETAIL,220279,Saw The Gap Ltd t/a Banana Moon Hatton Nursery (Hatton),51235685,R6106,Early Years Funding (PVIs and LA),"15,712.61",26/06/2017,Communities
INSERTED DETAIL,201810,ScotPath Ltd (Dr DSA Sanders),51227677,R4615,Coroner/Mortuary/Pathology Fees,871.20,30/06/2017,Other Services
INSERTED DETAIL,231949,Seedling Nursery Leamington Spa,51235776,R6106,Early Years Funding (PVIs and LA),"2,721.81",26/06/2017,Communities
INSERTED DETAIL,210710,Seedlings Day Nursery,51235527,R6106,Early Years Funding (PVIs and LA),"7,090.36",26/06/2017,Communities
INSERTED DETAIL,205483,Seesaw Nursery,51222179,R4606,Pre-School Teachers Flexible Payments,"1,080.00",05/06/2017,Communities
INSERTED DETAIL,205483,Seesaw Nursery,51235676,R6106,Early Years Funding (PVIs and LA),"8,290.12",26/06/2017,Communities
INSERTED DETAIL,221297,Selborne Care Ltd,51238472,R5806,Residential Care,"4,380.60",29/06/2017,People Group
INSERTED DETAIL,221297,Selborne Care Ltd,51238472,R5806,Residential Care,"8,766.52",29/06/2017,People Group
INSERTED DETAIL,205488,Sellick Partnership Group Ltd - Legal Divisio,51216534,R1101,Agency Staff Pay,"1,414.71",09/06/2017,Resources
INSERTED DETAIL,205488,Sellick Partnership Group Ltd - Legal Divisio,51216538,R1101,Agency Staff Pay,"1,562.51",09/06/2017,Resources
INSERTED DETAIL,205488,Sellick Partnership Group Ltd - Legal Divisio,51216539,R1101,Agency Staff Pay,"1,562.51",09/06/2017,Resources
INSERTED DETAIL,205488,Sellick Partnership Group Ltd - Legal Divisio,51216531,R1101,Agency Staff Pay,"1,351.36",09/06/2017,Resources
INSERTED DETAIL,228619,Senad Community Ltd,51225246,R5805,Homecare - External Domiciliary,"5,551.00",01/06/2017,People Group
INSERTED DETAIL,228619,Senad Community Ltd,51230176,R5851,Supported Living,"1,456.00",09/06/2017,People Group
INSERTED DETAIL,228619,Senad Community Ltd,51223996,R5805,Homecare - External Domiciliary,"1,114.96",16/06/2017,People Group
INSERTED DETAIL,228619,Senad Community Ltd,51230120,R5851,Supported Living,"1,050.00",23/06/2017,People Group
INSERTED DETAIL,228619,Senad Community Ltd,51229592,R5805,Homecare - External Domiciliary,"2,378.88",23/06/2017,People Group
INSERTED DETAIL,228619,Senad Community Ltd,51229589,R5851,Supported Living,"1,456.00",23/06/2017,People Group
INSERTED DETAIL,228619,Senad Community Ltd,51229062,R5851,Supported Living,601.75,23/06/2017,People Group
INSERTED DETAIL,228619,Senad Community Ltd,51229049,R5851,Supported Living,"1,218.00",23/06/2017,People Group
INSERTED DETAIL,228619,Senad Community Ltd,51229043,R5851,Supported Living,"3,656.68",23/06/2017,People Group
INSERTED DETAIL,228619,Senad Community Ltd,51229039,R5805,Homecare - External Domiciliary,645.00,23/06/2017,People Group
INSERTED DETAIL,228619,Senad Community Ltd,51229030,R5851,Supported Living,804.75,23/06/2017,People Group
INSERTED DETAIL,228619,Senad Community Ltd,51229018,R5805,Homecare - External Domiciliary,695.04,23/06/2017,People Group
INSERTED DETAIL,228619,Senad Community Ltd,51229013,R5805,Homecare - External Domiciliary,"1,390.08",23/06/2017,People Group
INSERTED DETAIL,228619,Senad Community Ltd,51236796,R5805,Homecare - External Domiciliary,967.50,23/06/2017,People Group
INSERTED DETAIL,228619,Senad Community Ltd,51230174,R5805,Homecare - External Domiciliary,"2,996.84",23/06/2017,People Group
INSERTED DETAIL,228619,Senad Community Ltd,51240099,R5805,Homecare - External Domiciliary,834.26,28/06/2017,People Group
INSERTED DETAIL,100376,Sense,51238494,R5806,Residential Care,"15,751.44",29/06/2017,People Group
INSERTED DETAIL,100376,Sense,51238494,R5806,Residential Care,"4,058.32",29/06/2017,People Group
INSERTED DETAIL,228584,Serene Care Ltd,51238467,R5806,Residential Care,"14,719.04",29/06/2017,People Group
INSERTED DETAIL,228584,Serene Care Ltd,51238467,R5806,Residential Care,"1,352.12",29/06/2017,People Group
INSERTED DETAIL,228584,Serene Care Ltd,51238467,R5806,Residential Care,"1,839.88",29/06/2017,People Group
INSERTED DETAIL,228584,Serene Care Ltd,51238467,R5806,Residential Care,"11,864.10",29/06/2017,People Group
INSERTED DETAIL,205494,Service Birmingham Ltd,51229561,R4409,Consultancy,"1,181.60",08/06/2017,Resources
INSERTED DETAIL,205494,Service Birmingham Ltd,51229555,R4409,Consultancy,"2,000.00",08/06/2017,Resources
INSERTED DETAIL,205494,Service Birmingham Ltd,51219419,R4409,Consultancy,"2,500.00",16/06/2017,Resources
INSERTED DETAIL,234167,Severn Trent Water Ltd (****2495),51235952,R4030,Materials,750.00,22/06/2017,Other Services
INSERTED DETAIL,225379,Seymour Hotels Ltd T/A Diglis House Hotel,51218452,R5702,Payments to External Contractors,"1,830.00",09/06/2017,Communities
INSERTED DETAIL,214134,Shaftesbury Homes and Arethusa Trading Company Ltd t/a Shaftesbury Young People,51229673,R5702,Payments to External Contractors,"2,866.76",09/06/2017,Communities
INSERTED DETAIL,214134,Shaftesbury Homes and Arethusa Trading Company Ltd t/a Shaftesbury Young People,51229567,R5702,Payments to External Contractors,"2,494.94",09/06/2017,Communities
INSERTED DETAIL,214134,Shaftesbury Homes and Arethusa Trading Company Ltd t/a Shaftesbury Young People,51229604,R5702,Payments to External Contractors,"2,866.76",12/06/2017,Communities
INSERTED DETAIL,214134,Shaftesbury Homes and Arethusa Trading Company Ltd t/a Shaftesbury Young People,51220448,R5702,Payments to External Contractors,555.00,12/06/2017,Communities
INSERTED DETAIL,214134,Shaftesbury Homes and Arethusa Trading Company Ltd t/a Shaftesbury Young People,51228997,R5702,Payments to External Contractors,"2,205.20",12/06/2017,Communities
INSERTED DETAIL,214134,Shaftesbury Homes and Arethusa Trading Company Ltd t/a Shaftesbury Young People,51219764,R5604,Commissioned Works,"5,953.00",12/06/2017,Communities
INSERTED DETAIL,214134,Shaftesbury Homes and Arethusa Trading Company Ltd t/a Shaftesbury Young People,51229666,R5702,Payments to External Contractors,"2,094.94",12/06/2017,Communities
INSERTED DETAIL,100394,Shakespeare House Rest Home,51238308,R5806,Residential Care,"2,080.12",29/06/2017,People Group
INSERTED DETAIL,218647,Shapes Day Nursery Ltd,51235532,R6106,Early Years Funding (PVIs and LA),"9,820.85",26/06/2017,Communities
INSERTED DETAIL,219865,Sharpe Pritchard LLP,51234342,R4443,SCHOOLS ONLY Professional Fees Admin,"1,683.00",21/06/2017,Resources
INSERTED DETAIL,211635,Shaw Healthcare (Group) Ltd (Red Hill Care Centre),51238460,R5806,Residential Care,"1,642.76",29/06/2017,People Group
INSERTED DETAIL,100071,Shaw Healthcare Group Ltd (Hawthorns Nursing Home),51238354,R5806,Residential Care,"1,436.81",29/06/2017,People Group
INSERTED DETAIL,233532,Sheepy Magna Primary School,51215111,R6107,SEN Statements Funding,518.00,07/06/2017,Communities
INSERTED DETAIL,233532,Sheepy Magna Primary School,51215109,R6107,SEN Statements Funding,"2,403.00",07/06/2017,Communities
INSERTED DETAIL,205523,Sherbourne Fields School,51223921,R6107,SEN Statements Funding,"3,868.00",23/06/2017,Communities
INSERTED DETAIL,208274,Sherbourne Medical Centre,51236472,R5702,Payments to External Contractors,555.20,30/06/2017,Communities
INSERTED DETAIL,208274,Sherbourne Medical Centre,51236387,R5702,Payments to External Contractors,524.58,30/06/2017,Communities
INSERTED DETAIL,208274,Sherbourne Medical Centre,51236407,R5702,Payments to External Contractors,616.00,30/06/2017,Communities
INSERTED DETAIL,205524,Sheridan Myers Management Services LLP,51217733,R5706,Payments to Third Parties - Recoverable Operating Expenditure,"5,561.82",02/06/2017,Resources
INSERTED DETAIL,231956,Shining Examples Pre-School,51235715,R6106,Early Years Funding (PVIs and LA),"5,512.26",26/06/2017,Communities
INSERTED DETAIL,217434,Shipston High School Academy,51230332,C1030,"New Construction, Conversion & Renovation","169,040.00",12/06/2017,Capital
INSERTED DETAIL,217434,Shipston High School Academy,51239042,R5501,Grants / Donations to External Organisations,"3,000.00",28/06/2017,Communities
INSERTED DETAIL,205528,Shipston Link Ltd,51237505,R5704,Public Transport,570.00,27/06/2017,Communities
INSERTED DETAIL,221166,Shipston Medical Centre,51236549,R5702,Payments to External Contractors,961.73,30/06/2017,Communities
INSERTED DETAIL,221166,Shipston Medical Centre,51236527,R5702,Payments to External Contractors,"1,904.00",30/06/2017,Communities
INSERTED DETAIL,205531,Shipston Pre-School,51232263,R6107,SEN Statements Funding,"2,437.00",15/06/2017,Communities
INSERTED DETAIL,205531,Shipston Pre-School,51235648,R6106,Early Years Funding (PVIs and LA),"13,890.64",26/06/2017,Communities
INSERTED DETAIL,205546,Shropshire Council (Direct Credit account ****6551),51219758,R6107,SEN Statements Funding,"1,600.05",05/06/2017,Communities
INSERTED DETAIL,205546,Shropshire Council (Direct Credit account ****6551),51215136,R5203,Payments / Contributions to Public Sector Organisations,"4,204.15",07/06/2017,Communities
INSERTED DETAIL,205546,Shropshire Council (Direct Credit account ****6551),51215132,R5203,Payments / Contributions to Public Sector Organisations,"15,979.00",07/06/2017,Communities
INSERTED DETAIL,205546,Shropshire Council (Direct Credit account ****6551),51218808,R5203,Payments / Contributions to Public Sector Organisations,"3,278.54",16/06/2017,Communities
INSERTED DETAIL,205546,Shropshire Council (Direct Credit account ****6551),51222902,R5203,Payments / Contributions to Public Sector Organisations,"1,667.00",23/06/2017,Communities
INSERTED DETAIL,205558,Siemens Financial Services Ltd (****7074),51222197,R4047,Vending Machines,725.35,20/06/2017,Communities
INSERTED DETAIL,205562,Siemens Plc  (Mobility Services****1941),51222790,R5702,Payments to External Contractors,"2,667.20",02/06/2017,Communities
INSERTED DETAIL,205562,Siemens Plc  (Mobility Services****1941),51222792,C1050,External Fees,"10,191.00",02/06/2017,Capital
INSERTED DETAIL,205562,Siemens Plc  (Mobility Services****1941),51222789,C1050,External Fees,"12,510.00",02/06/2017,Capital
INSERTED DETAIL,205562,Siemens Plc  (Mobility Services****1941),51222788,R5702,Payments to External Contractors,"3,688.74",02/06/2017,Communities
INSERTED DETAIL,205562,Siemens Plc  (Mobility Services****1941),51222787,R5702,Payments to External Contractors,"2,145.67",02/06/2017,Communities
INSERTED DETAIL,205562,Siemens Plc  (Mobility Services****1941),51215851,R5702,Payments to External Contractors,"5,589.76",08/06/2017,Communities
INSERTED DETAIL,205562,Siemens Plc  (Mobility Services****1941),51215852,R5702,Payments to External Contractors,"35,517.64",08/06/2017,Communities
INSERTED DETAIL,205562,Siemens Plc  (Mobility Services****1941),51240207,C1050,External Fees,"16,658.27",28/06/2017,Capital
INSERTED DETAIL,205562,Siemens Plc  (Mobility Services****1941),51240206,C1050,External Fees,"25,112.13",28/06/2017,Capital
INSERTED DETAIL,205562,Siemens Plc  (Mobility Services****1941),51233380,R5702,Payments to External Contractors,683.64,29/06/2017,Communities
INSERTED DETAIL,205562,Siemens Plc  (Mobility Services****1941),51233378,R5702,Payments to External Contractors,"1,415.50",29/06/2017,Communities
INSERTED DETAIL,227697,Sign Solutions (SLIA) Ltd,51224473,R4441,Professional Fees,625.80,05/06/2017,Resources
INSERTED DETAIL,230016,SIL2 Ltd,51217495,R5851,Supported Living,"1,900.00",09/06/2017,People Group
INSERTED DETAIL,230016,SIL2 Ltd,51217506,R5851,Supported Living,"1,520.00",14/06/2017,People Group
INSERTED DETAIL,230016,SIL2 Ltd,51217498,R5851,Supported Living,"1,260.00",14/06/2017,People Group
INSERTED DETAIL,223464,Simnir Ltd t/a Rocking Horse Kindergarten,51235688,R6106,Early Years Funding (PVIs and LA),"4,857.14",26/06/2017,Communities
INSERTED DETAIL,228962,Sirenna Learning Ltd,51216089,R1690,Internal Expenditure - Training,"49,130.00",09/06/2017,People Group
INSERTED DETAIL,229323,SJB Pathology Services Ltd,51215776,R4615,Coroner/Mortuary/Pathology Fees,871.20,08/06/2017,Other Services
INSERTED DETAIL,205590,Skamps Pre-School,51235575,R6106,Early Years Funding (PVIs and LA),"2,486.56",26/06/2017,Communities
INSERTED DETAIL,229496,Slimming World,51217907,R5702,Payments to External Contractors,"13,004.00",14/06/2017,Communities
INSERTED DETAIL,229496,Slimming World,51225753,R5702,Payments to External Contractors,"7,598.00",23/06/2017,Communities
INSERTED DETAIL,224625,SMI Int Group Unlimited,51237736,R4205,"Clothing, Uniforms & Laundry",974.36,30/06/2017,Communities
INSERTED DETAIL,215856,SMS Connection Ltd,51230500,C1030,"New Construction, Conversion & Renovation","7,685.68",14/06/2017,Capital
INSERTED DETAIL,215856,SMS Connection Ltd,51232627,C1030,"New Construction, Conversion & Renovation",553.65,16/06/2017,Capital
INSERTED DETAIL,205622,Sneakers Childcare Ltd,51235652,R6106,Early Years Funding (PVIs and LA),"10,790.98",26/06/2017,Communities
INSERTED DETAIL,205624,Snitterfield Nursery School,51235705,R6106,Early Years Funding (PVIs and LA),"5,724.37",26/06/2017,Communities
INSERTED DETAIL,216047,Society Of County Treasurers,51227775,R4702,Subscriptions To Organisations,"3,578.00",30/06/2017,Resources
INSERTED DETAIL,230842,Soft-Focus Productions Ltd,51225348,R4301,"Advertising, Publicity & Promotion","1,640.00",29/06/2017,Resources
INSERTED DETAIL,218375,Software Box Ltd,51216694,R4512,Software,"6,647.68",09/06/2017,Resources
INSERTED DETAIL,100329,Solden Hill House Ltd,51238474,R5806,Residential Care,"2,273.08",29/06/2017,People Group
INSERTED DETAIL,229318,Solid Global Ltd,51216552,R5851,Supported Living,"3,388.72",01/06/2017,People Group
INSERTED DETAIL,229318,Solid Global Ltd,51216566,R5851,Supported Living,"3,388.72",01/06/2017,People Group
INSERTED DETAIL,205637,Solihull Metropolitan Borough Council,51213757,R5203,Payments / Contributions to Public Sector Organisations,645.00,01/06/2017,Communities
INSERTED DETAIL,205637,Solihull Metropolitan Borough Council,51208704,R1408,Other Staffing Costs,"6,500.00",05/06/2017,Resources
INSERTED DETAIL,100051,Solor Care Group Ltd Part Of Voyage Ltd,51238535,R5806,Residential Care,"15,431.08",29/06/2017,People Group
INSERTED DETAIL,205644,Solus Travel Ltd T/A Solus Coaches,51225802,R4915,SCHOOLS ONLY Educational Visits Expenditure,900.00,01/06/2017,Schools
INSERTED DETAIL,205644,Solus Travel Ltd T/A Solus Coaches,51232846,R4915,SCHOOLS ONLY Educational Visits Expenditure,550.00,16/06/2017,Schools
INSERTED DETAIL,205644,Solus Travel Ltd T/A Solus Coaches,51232849,R4915,SCHOOLS ONLY Educational Visits Expenditure,850.00,16/06/2017,Schools
INSERTED DETAIL,214345,Sound Barrier Solutions Ltd,51216765,C1050,External Fees,"4,250.00",09/06/2017,Capital
INSERTED DETAIL,230856,South Warwickshire GP Federation (SWGP Ltd),51220870,R5702,Payments to External Contractors,"4,000.00",21/06/2017,Communities
INSERTED DETAIL,999982,South West Councils,51207926,R1601,Training,"1,035.00",07/06/2017,Resources
INSERTED DETAIL,205668,Southam Primary Pre School Ltd,51235640,R6106,Early Years Funding (PVIs and LA),"6,211.02",26/06/2017,Communities
INSERTED DETAIL,215114,Southam Surgery,51236488,R5702,Payments to External Contractors,588.00,30/06/2017,Communities
INSERTED DETAIL,205675,Southern Electric (****1757),51230142,R2101,SCHOOLS ONLY Gas,895.44,16/06/2017,Schools
INSERTED DETAIL,205675,Southern Electric (****1757),51229454,R2101,SCHOOLS ONLY Gas,"1,042.64",16/06/2017,Schools
INSERTED DETAIL,227846,Southside Care Group (Karenza),51238381,R5806,Residential Care,"3,822.84",29/06/2017,People Group
INSERTED DETAIL,100143,Sovereign House,51238475,R5806,Residential Care,"1,998.36",29/06/2017,People Group
INSERTED DETAIL,213068,Spa Medical Centre,51236547,R5702,Payments to External Contractors,756.00,30/06/2017,Communities
INSERTED DETAIL,205690,Spangap Ltd T/A A & M Group,51237510,R5704,Public Transport,"7,280.00",27/06/2017,Communities
INSERTED DETAIL,234141,Specmat Ltd,51235919,R4607,Client Expenses,595.00,22/06/2017,People Group
INSERTED DETAIL,222003,Specsavers Corporate Eyecare,51220647,R1502,Staff Medical Fees,680.00,21/06/2017,Resources
INSERTED DETAIL,227662,Spectrum Mobile Communications Ltd,51213868,R4008,Equipment,960.00,02/06/2017,Fire and Rescue
INSERTED DETAIL,227662,Spectrum Mobile Communications Ltd,51227764,R4008,Equipment,"1,148.85",30/06/2017,Fire and Rescue
INSERTED DETAIL,100422,Spectrum Res. Care,51238476,R5806,Residential Care,"7,294.40",29/06/2017,People Group
INSERTED DETAIL,224298,Spring Tree Care Home,51238477,R5806,Residential Care,"1,980.00",29/06/2017,People Group
INSERTED DETAIL,224298,Spring Tree Care Home,51238477,R5806,Residential Care,"5,742.60",29/06/2017,People Group
INSERTED DETAIL,215937,Squire Management & Training Ltd,51214681,R1601,Training,"1,288.75",07/06/2017,Communities
INSERTED DETAIL,205719,Squirrels Pre-School Rugby Ltd,51235528,R6106,Early Years Funding (PVIs and LA),"12,944.88",26/06/2017,Communities
INSERTED DETAIL,205723,St Andrews Day Nursery,51235777,R6106,Early Years Funding (PVIs and LA),"12,150.09",26/06/2017,Communities
INSERTED DETAIL,230724,St Andrews Healthcare,51228909,R5702,Payments to External Contractors,"9,024.47",26/06/2017,Communities
INSERTED DETAIL,214650,St Andrews House,51238478,R5806,Residential Care,"1,671.32",29/06/2017,People Group
INSERTED DETAIL,231413,St Basils,51212702,R5807,Social Care Block Contracts,"28,000.00",02/06/2017,People Group
INSERTED DETAIL,231413,St Basils,51227068,R5807,Social Care Block Contracts,"28,000.00",30/06/2017,People Group
