Supplier ID,Supplier Name,Transno,Account,Description,Amount,Pay Date,Directorate,
221166,Shipston Medical Centre,51451881,R5702,Payments to External Contractors,874.30,30/10/2018,Communities,
235831,Shortlist Marketing,51433394,R4301,"Advertising, Publicity & Promotion","5,000.00",10/10/2018,Communities,
205558,Siemens Financial Services Ltd (****7074),51451989,C1050,External Fees,"8,896.00",26/10/2018,Capital,
205562,Siemens Mobility Ltd TRAFFIC (****8739) - CIS,51433918,R5702,Payments to External Contractors,"1,917.80",01/10/2018,Communities,
205562,Siemens Mobility Ltd TRAFFIC (****8739) - CIS,51436823,C1050,External Fees,"10,130.00",01/10/2018,Capital,
205562,Siemens Mobility Ltd TRAFFIC (****8739) - CIS,51447166,R5702,Payments to External Contractors,"1,240.44",17/10/2018,Communities,
205562,Siemens Mobility Ltd TRAFFIC (****8739) - CIS,51447167,R5702,Payments to External Contractors,"17,647.00",17/10/2018,Communities,
201861,Signature Hotel Group Ltd t/a Dunchurch Park Hotel and Conference Centre,51449413,R5702,Payments to External Contractors,"3,788.33",26/10/2018,Communities,
205571,Silverline International Ltd t/a Silverline Wheels & Tyres,51439172,R4030,Materials,556.00,19/10/2018,Communities,
227520,Simpson Sound & Vision Ltd,51437606,R4409,Consultancy,655.00,12/10/2018,Communities,
229496,Slimming World,51435743,R5702,Payments to External Contractors,"4,211.00",05/10/2018,Communities,
210726,Smart Innovations Grid Ltd,51415228,R4513,Telephones & Broadband,"1,500.00",09/10/2018,Communities,
231053,Smart Payments Ltd,51438950,R4441,Professional Fees,822.00,18/10/2018,Schools,
219226,Sodexo Motivation Solutions UK Ltd ***9737,51439460,R1601,Training,"7,720.00",19/10/2018,Resources,
218375,Software Box Ltd,51440271,R4512,Software,"13,973.20",19/10/2018,Resources,
218375,Software Box Ltd,51440585,R4512,Software,698.56,19/10/2018,Resources,
218375,Software Box Ltd,51443340,R4512,Software,"62,244.00",26/10/2018,Resources,
226499,Software for Data Analysis (Finance) Ltd,51439645,R4512,Software,"6,125.00",19/10/2018,Communities,
221609,Solihull MBC Income Account,51447206,R1102,Staffing / Secondment recharges,"7,000.00",11/10/2018,Communities,
230701,South Bromsgrove High Academy Trust,51442876,R6109,Funding payment to Academies and Non WCC Schools,600.00,01/10/2018,Communities,
230856,South Warwickshire GP Federation (SWGP Ltd),51450414,R5702,Payments to External Contractors,"4,000.00",25/10/2018,Communities,
210404,South Warwickshire NHS Foundation Trust****6493,51445307,R5702,Payments to External Contractors,"529,667.00",19/10/2018,Communities,
210404,South Warwickshire NHS Foundation Trust****6493,51441654,R5807,Social Care Block Contracts,"62,502.00",25/10/2018,People Directorate,
210404,South Warwickshire NHS Foundation Trust****6493,51445297,R5702,Payments to External Contractors,"529,667.00",26/10/2018,Communities,
233796,Southam College - Stowe Valley M.A.T.,51442870,R6109,Funding payment to Academies and Non WCC Schools,"1,800.00",01/10/2018,Communities,
233796,Southam College - Stowe Valley M.A.T.,51448100,R5501,Grants / Donations to External Organisations,"3,000.00",15/10/2018,Communities,
233796,Southam College - Stowe Valley M.A.T.,51449624,R6107,SEN Statements Funding,"5,929.00",19/10/2018,Communities,
235843,Southam Primary - Stowe Valley M.A.T.,51449635,R6107,SEN Statements Funding,"1,407.00",19/10/2018,Communities,
205675,Southern Electric (****1757),51444360,R2102,Energy Costs,606.26,04/10/2018,Resources,
205685,Spa Trophies,51433928,R5702,Payments to External Contractors,728.09,03/10/2018,Communities,
205690,Spangap Ltd T/A A & M Group,51451743,R5704,Public Transport,"7,110.00",25/10/2018,Communities,
222003,Specsavers Corporate Eyecare,51442127,R1408,Other Staffing Costs,680.00,26/10/2018,Resources,
204047,SPIE Facilities Ltd,51449900,C1030,"New Construction, Conversion & Renovation",691.29,22/10/2018,Capital,
204047,SPIE Facilities Ltd,51449898,C1030,"New Construction, Conversion & Renovation","3,056.46",22/10/2018,Capital,
205705,Sports Coaching Ltd,51441794,R4441,Professional Fees,"2,970.00",05/10/2018,Schools,
213474,Spring Hill Medical Centre,51451878,R5702,Payments to External Contractors,524.58,30/10/2018,Communities,
231114,St Aidan's Catholic Academy,51442879,R6109,Funding payment to Academies and Non WCC Schools,600.00,01/10/2018,Communities,
232903,St Augustine's Catholic High School (Academy),51442821,R6109,Funding payment to Academies and Non WCC Schools,600.00,01/10/2018,Communities,
231413,St Basils,51439446,R5807,Social Care Block Contracts,"28,000.00",19/10/2018,People Directorate,
227350,St Bedes Catholic Middle School (Academy),51442840,R6109,Funding payment to Academies and Non WCC Schools,600.00,01/10/2018,Communities,
205730,St Davids College,51444989,R6107,SEN Statements Funding,"13,370.37",10/10/2018,Communities,
224958,St James C of E Academy,51442885,R6109,Funding payment to Academies and Non WCC Schools,"1,200.00",01/10/2018,Communities,
224958,St James C of E Academy,51449628,R6107,SEN Statements Funding,"1,227.00",19/10/2018,Communities,
224958,St James C of E Academy,51439210,R4441,Professional Fees,900.00,19/10/2018,Communities,
228965,St Michael C of E - Academy,51442871,R6109,Funding payment to Academies and Non WCC Schools,"1,800.00",01/10/2018,Communities,
228965,St Michael C of E - Academy,51444402,R6106,Early Years Funding (PVIs and LA),800.00,08/10/2018,Communities,
228965,St Michael C of E - Academy,51444404,R6106,Early Years Funding (PVIs and LA),800.00,08/10/2018,Communities,
221059,St Nicholas C of E Primary School (Alcester) Academy,51442805,R6109,Funding payment to Academies and Non WCC Schools,"1,200.00",01/10/2018,Communities,
221059,St Nicholas C of E Primary School (Alcester) Academy,51435373,R4441,Professional Fees,700.00,05/10/2018,Communities,
221059,St Nicholas C of E Primary School (Alcester) Academy,51438955,R4441,Professional Fees,700.00,19/10/2018,Communities,
221059,St Nicholas C of E Primary School (Alcester) Academy,51449612,R5702,Payments to External Contractors,"5,831.00",19/10/2018,Communities,
221059,St Nicholas C of E Primary School (Alcester) Academy,51449639,R6107,SEN Statements Funding,"3,984.00",19/10/2018,Communities,
225527,St Nicolas C of E Academy,51442883,R6109,Funding payment to Academies and Non WCC Schools,"2,400.00",01/10/2018,Communities,
225527,St Nicolas C of E Academy,51449636,R6107,SEN Statements Funding,"6,860.00",19/10/2018,Communities,
228967,St Oswalds Primary School - Academy,51442834,R6109,Funding payment to Academies and Non WCC Schools,600.00,01/10/2018,Communities,
228967,St Oswalds Primary School - Academy,51449680,R6107,SEN Statements Funding,"2,868.00",19/10/2018,Communities,
227982,St Thomas More Catholic School - Academy,51442808,R6109,Funding payment to Academies and Non WCC Schools,"3,000.00",01/10/2018,Communities,
227982,St Thomas More Catholic School - Academy,51449682,R6107,SEN Statements Funding,"4,810.00",19/10/2018,Communities,
221161,St Wulfstan Surgery,51451919,R5702,Payments to External Contractors,500.10,30/10/2018,Communities,
205780,Staffordshire County Council (****3360),51442818,R6109,Funding payment to Academies and Non WCC Schools,"1,800.00",01/10/2018,Communities,
205780,Staffordshire County Council (****3360),51435608,R5702,Payments to External Contractors,"239,637.42",05/10/2018,Communities,
205780,Staffordshire County Council (****3360),51441240,R6107,SEN Statements Funding,928.38,25/10/2018,Communities,
205780,Staffordshire County Council (****3360),51441241,R6107,SEN Statements Funding,"11,243.88",25/10/2018,Communities,
205780,Staffordshire County Council (****3360),51441244,R6107,SEN Statements Funding,"26,197.58",25/10/2018,Communities,
205785,Stagecoach Services Ltd (****3050),51445508,R5704,Public Transport,"272,508.25",09/10/2018,Communities,
205785,Stagecoach Services Ltd (****3050),51441112,R3204,Home To School / College Transport,"12,381.00",25/10/2018,Communities,
205785,Stagecoach Services Ltd (****3050),51451781,R5704,Public Transport,"303,700.00",25/10/2018,Communities,
236906,Steady Hawk Ltd,51440202,R5702,Payments to External Contractors,"3,995.50",19/10/2018,Communities,
,Stk*shutterstock,69936,,,"3,540.00",04/10/2018,Resources,
205848,Stone Computers Ltd,51444448,R4503,Hardware,"3,340.88",05/10/2018,Resources,
205848,Stone Computers Ltd,51443794,R4503,Hardware,"14,784.00",05/10/2018,Resources,
205848,Stone Computers Ltd,51445795,R4503,Hardware,971.16,09/10/2018,Resources,
205848,Stone Computers Ltd,51436800,R4512,Software,"1,309.50",10/10/2018,Resources,
205848,Stone Computers Ltd,51447974,R4503,Hardware,"2,109.14",15/10/2018,Resources,
205848,Stone Computers Ltd,51448074,R4503,Hardware,"1,919.36",15/10/2018,Resources,
205848,Stone Computers Ltd,51448065,R4503,Hardware,"27,720.00",15/10/2018,Resources,
205848,Stone Computers Ltd,51448071,R4503,Hardware,"5,050.00",15/10/2018,Resources,
205848,Stone Computers Ltd,51449580,R4503,Hardware,990.00,22/10/2018,Resources,
205848,Stone Computers Ltd,51449429,R4503,Hardware,"24,058.20",22/10/2018,Resources,
205848,Stone Computers Ltd,51452257,R4503,Hardware,"1,285.00",26/10/2018,Resources,
205848,Stone Computers Ltd,51441231,R4503,Hardware,-599.89,26/10/2018,Resources,
209256,Stonewall Security Ltd (****2793),51436716,R2002,Building Maintenance,672.00,11/10/2018,Communities,
209256,Stonewall Security Ltd (****2793),51436697,R2002,Building Maintenance,672.00,11/10/2018,Communities,
209256,Stonewall Security Ltd (****2793),51436698,R2002,Building Maintenance,672.00,11/10/2018,Communities,
209256,Stonewall Security Ltd (****2793),51436689,R2002,Building Maintenance,672.00,11/10/2018,Communities,
219121,Stonham Home Group (****2873),51441656,R5807,Social Care Block Contracts,"60,579.46",25/10/2018,People Directorate,
213422,Stowe Valley Multi Academy Trust t/a Bilton School,51442903,R6109,Funding payment to Academies and Non WCC Schools,"2,400.00",01/10/2018,Communities,
213422,Stowe Valley Multi Academy Trust t/a Bilton School,51449685,R6107,SEN Statements Funding,"4,782.00",19/10/2018,Communities,
205865,Stratford Girls Grammar School (Acad) Stratford Upon Avon,51442837,R6109,Funding payment to Academies and Non WCC Schools,600.00,01/10/2018,Communities,
205868,Stratford On Avon District Council,51445225,R5208,Recycling/re-use Credits,"58,052.13",09/10/2018,Communities,
205868,Stratford On Avon District Council,51445221,R5208,Recycling/re-use Credits,"54,505.79",09/10/2018,Communities,
205868,Stratford On Avon District Council,51447165,R2301,Rates,"6,240.00",11/10/2018,Resources,
205868,Stratford On Avon District Council,51445948,R2301,Rates,"9,180.20",15/10/2018,Resources,
205868,Stratford On Avon District Council,51449257,R2002,Building Maintenance,"49,543.00",18/10/2018,Resources,
205868,Stratford On Avon District Council,51451749,R5206,Excess / Bulk haulage,"10,313.73",26/10/2018,Communities,
205868,Stratford On Avon District Council,51451751,R5206,Excess / Bulk haulage,"11,449.49",26/10/2018,Communities,
205868,Stratford On Avon District Council,51451754,R5206,Excess / Bulk haulage,"10,686.87",26/10/2018,Communities,
210613,Stratford upon Avon School,51442880,R6109,Funding payment to Academies and Non WCC Schools,600.00,01/10/2018,Communities,
230707,Stratford-upon-Avon Primary School (Academy),51445911,R4441,Professional Fees,"1,000.00",12/10/2018,Communities,
219822,Streetcene Addiction Recovery,51435422,R5702,Payments to External Contractors,"1,560.00",05/10/2018,Communities,
205891,Studley High School Academy,51442884,R6109,Funding payment to Academies and Non WCC Schools,"1,800.00",01/10/2018,Communities,
205891,Studley High School Academy,51449629,R6107,SEN Statements Funding,"2,249.00",19/10/2018,Communities,
225935,Studley St Mary's C. E. Academy,51449686,R6107,SEN Statements Funding,"2,249.00",19/10/2018,Communities,
207708,SUEZ Recycling and Recovery UK Ltd (SITA ****1388),51441900,R5702,Payments to External Contractors,"1,066.34",03/10/2018,Communities,
207708,SUEZ Recycling and Recovery UK Ltd (SITA ****1388),51435610,R2754,Waste Management,"8,468.94",05/10/2018,Communities,
207708,SUEZ Recycling and Recovery UK Ltd (SITA ****1388),51435786,R2754,Waste Management,"1,204.27",05/10/2018,Communities,
207708,SUEZ Recycling and Recovery UK Ltd (SITA ****1388),51442180,R2754,Waste Management,"5,183.57",05/10/2018,Communities,
207708,SUEZ Recycling and Recovery UK Ltd (SITA ****1388),51435607,R2754,Waste Management,"2,165.88",05/10/2018,Communities,
207708,SUEZ Recycling and Recovery UK Ltd (SITA ****1388),51437775,R5702,Payments to External Contractors,"5,798.06",05/10/2018,Communities,
207708,SUEZ Recycling and Recovery UK Ltd (SITA ****1388),51434537,R2601,Other Building Services,540.09,05/10/2018,Communities,
207708,SUEZ Recycling and Recovery UK Ltd (SITA ****1388),51434682,R2601,Other Building Services,580.07,05/10/2018,Communities,
207708,SUEZ Recycling and Recovery UK Ltd (SITA ****1388),51435931,R2601,Other Building Services,599.91,10/10/2018,Communities,
235902,Sunflowers Care Ltd,51439995,R5806,Residential Care,"26,850.00",19/10/2018,People Directorate,
205937,Sustrans Ltd,51442636,R4409,Consultancy,"8,760.00",26/10/2018,Communities,
215647,Symbols Worldwide Ltd t/a Widgit Software,51442562,R4512,Software,"9,999.00",26/10/2018,Communities,
207702,Tailby Brack Ltd T/A Cwikskip-,51444255,R2754,Waste Management,571.88,05/10/2018,Communities,
207702,Tailby Brack Ltd T/A Cwikskip-,51444250,R2754,Waste Management,"1,039.36",05/10/2018,Communities,
207702,Tailby Brack Ltd T/A Cwikskip-,51444252,R2754,Waste Management,"1,187.84",05/10/2018,Communities,
207702,Tailby Brack Ltd T/A Cwikskip-,51449023,R2754,Waste Management,"1,389.68",24/10/2018,Communities,
205995,Take A Break Warwickshire Ltd,51434005,R5702,Payments to External Contractors,983.40,04/10/2018,Communities,
205995,Take A Break Warwickshire Ltd,51435461,R5702,Payments to External Contractors,"16,982.28",05/10/2018,People Directorate,
205995,Take A Break Warwickshire Ltd,51443930,R5702,Payments to External Contractors,"2,246.18",10/10/2018,People Directorate,
205995,Take A Break Warwickshire Ltd,51443935,R5702,Payments to External Contractors,871.65,10/10/2018,People Directorate,
205995,Take A Break Warwickshire Ltd,51445405,R5853,Community Short Breaks,845.33,10/10/2018,People Directorate,
205995,Take A Break Warwickshire Ltd,51449240,R5702,Payments to External Contractors,"1,231.86",19/10/2018,People Directorate,
205995,Take A Break Warwickshire Ltd,51449213,R5702,Payments to External Contractors,"1,130.73",19/10/2018,People Directorate,
205995,Take A Break Warwickshire Ltd,51449225,R5702,Payments to External Contractors,964.54,19/10/2018,People Directorate,
205995,Take A Break Warwickshire Ltd,51449190,R5702,Payments to External Contractors,558.75,22/10/2018,People Directorate,
218074,Tanworth-In-Arden Academy Trust,51449652,R6107,SEN Statements Funding,"1,079.00",19/10/2018,Communities,
210092,TASC Software Solutions Ltd,51439502,R4512,Software,"1,234.30",19/10/2018,Resources,
210092,TASC Software Solutions Ltd,51439394,R4512,Software,"1,807.30",19/10/2018,Resources,
205968,TC Cars Ltd,51443411,R3204,Home To School / College Transport,950.00,29/10/2018,Communities,
206017,Teaching Personnel Ltd,51440469,R1101,Agency Staff Pay,"4,583.00",19/10/2018,Schools,
236036,Temple Grafton Academy - Arden Forest MAT,51439202,R4441,Professional Fees,500.00,19/10/2018,Communities,
231115,Tenbury Primary School,51442904,R6109,Funding payment to Academies and Non WCC Schools,600.00,01/10/2018,Communities,
206045,Terrys Coach Hire,51450663,R3204,Home To School / College Transport,"1,491.80",23/10/2018,Communities,
234094,Tevo Ltd,51447623,R3004,Repair & Maintenance Of Vehicles,"4,566.00",26/10/2018,Fire and Rescue,
206089,The Arthur Terry Learning Partnership,51442849,R6109,Funding payment to Academies and Non WCC Schools,600.00,01/10/2018,Communities,
206089,The Arthur Terry Learning Partnership,51448101,R5501,Grants / Donations to External Organisations,"3,000.00",15/10/2018,Communities,
206089,The Arthur Terry Learning Partnership,51449683,R6107,SEN Statements Funding,"1,328.00",19/10/2018,Communities,
235429,The Bewdley School,51442829,R6109,Funding payment to Academies and Non WCC Schools,600.00,01/10/2018,Communities,
211538,The Blue Coat Church of England Academy,51442823,R6109,Funding payment to Academies and Non WCC Schools,600.00,01/10/2018,Communities,
206067,The Blue Strawberry Kids Daycare Ltd,51444400,R6106,Early Years Funding (PVIs and LA),800.00,08/10/2018,Communities,
206067,The Blue Strawberry Kids Daycare Ltd,51448887,R5702,Payments to External Contractors,"1,176.00",17/10/2018,Communities,
228974,The Brandon Trust,51440065,R5807,Social Care Block Contracts,"36,592.58",19/10/2018,People Directorate,
228974,The Brandon Trust,51440059,R5807,Social Care Block Contracts,"26,928.58",19/10/2018,People Directorate,
228974,The Brandon Trust,51440061,R5807,Social Care Block Contracts,"21,199.51",19/10/2018,People Directorate,
228974,The Brandon Trust,51440062,R5807,Social Care Block Contracts,"21,199.51",19/10/2018,People Directorate,
233727,The Brookfield School,51442861,R6109,Funding payment to Academies and Non WCC Schools,600.00,01/10/2018,Communities,
201481,The Coventry And Solihull Waste Disposal Company Ltd,51442182,R5702,Payments to External Contractors,"128,279.10",03/10/2018,Communities,
201481,The Coventry And Solihull Waste Disposal Company Ltd,51442191,R5702,Payments to External Contractors,"53,011.45",03/10/2018,Communities,
201481,The Coventry And Solihull Waste Disposal Company Ltd,51444621,R5702,Payments to External Contractors,"115,642.11",05/10/2018,Communities,
226152,The Coventry Refugee and Migrant Centre (****5764),51440501,R5702,Payments to External Contractors,"1,251.35",19/10/2018,Communities,
226152,The Coventry Refugee and Migrant Centre (****5764),51445306,R5702,Payments to External Contractors,"1,114.38",19/10/2018,Communities,
225413,The Dare2Dream Foundation CIC,51441661,R5702,Payments to External Contractors,"1,100.00",02/10/2018,Communities,
225413,The Dare2Dream Foundation CIC,51441658,R5702,Payments to External Contractors,"2,600.00",02/10/2018,Communities,
225413,The Dare2Dream Foundation CIC,51447262,R5702,Payments to External Contractors,"15,000.00",18/10/2018,Communities,
225413,The Dare2Dream Foundation CIC,51448307,R5702,Payments to External Contractors,"4,050.00",19/10/2018,Communities,
225413,The Dare2Dream Foundation CIC,51452070,R5702,Payments to External Contractors,"8,250.00",26/10/2018,Communities,
225413,The Dare2Dream Foundation CIC,51452062,R5702,Payments to External Contractors,"7,500.00",26/10/2018,Communities,
234921,The Design Concept Company Ltd,51444752,C1010,Acquisition Of New Assets,"89,261.00",10/10/2018,Capital,
234921,The Design Concept Company Ltd,51444749,C1010,Acquisition Of New Assets,"90,105.49",31/10/2018,Capital,
214290,The Futures Trust - President Kennedy School,51442811,R6109,Funding payment to Academies and Non WCC Schools,600.00,01/10/2018,Communities,
214290,The Futures Trust - President Kennedy School,51442844,R6109,Funding payment to Academies and Non WCC Schools,600.00,01/10/2018,Communities,
213453,The George Eliot School Academy,51442812,R6109,Funding payment to Academies and Non WCC Schools,"4,800.00",01/10/2018,Communities,
213453,The George Eliot School Academy,51449658,R6107,SEN Statements Funding,"5,367.00",19/10/2018,Communities,
206115,The Glebe Hotel,51442667,R2201,Rents & Lettings,"1,013.32",05/10/2018,Communities,
216181,The Grange Medical Centre,51451918,R5702,Payments to External Contractors,612.01,30/10/2018,Communities,
216181,The Grange Medical Centre,51451912,R5702,Payments to External Contractors,500.10,30/10/2018,Communities,
228547,The Griffin Group,51440378,R4441,Professional Fees,960.00,05/10/2018,Schools,
,The Grosvenor Hotel Ru,14844,,,875.00,11/10/2018,People Directorate,
,The Grosvenor Hotel Ru,6817,,,875.00,01/10/2018,People Directorate,
233599,The Holy Family Catholic Multi Academy Company,51445872,R1408,Other Staffing Costs,"12,906.00",10/10/2018,Schools,
233599,The Holy Family Catholic Multi Academy Company,51449864,R6107,SEN Statements Funding,"1,978.00",19/10/2018,Communities,
233599,The Holy Family Catholic Multi Academy Company,51449863,R6107,SEN Statements Funding,"10,592.00",19/10/2018,Communities,
233599,The Holy Family Catholic Multi Academy Company,51449883,R6107,SEN Statements Funding,614.00,19/10/2018,Communities,
233599,The Holy Family Catholic Multi Academy Company,51450917,R4030,Materials,997.23,23/10/2018,Other Services,
233599,The Holy Family Catholic Multi Academy Company,51450836,R4030,Materials,"2,370.00",23/10/2018,Other Services,
227986,The Holy SPIRIT Catholic Multi Academy  T/A St Francis Catholic Primary School,51445870,R1408,Other Staffing Costs,"1,060.00",10/10/2018,Schools,
227986,The Holy SPIRIT Catholic Multi Academy  T/A St Francis Catholic Primary School,51452996,R4441,Professional Fees,"1,000.00",29/10/2018,Communities,
227988,The Holy SPIRIT Catholic Multi Academy t/a St Benedict's Catholic Primary,51442845,R6109,Funding payment to Academies and Non WCC Schools,600.00,01/10/2018,Communities,
227988,The Holy SPIRIT Catholic Multi Academy t/a St Benedict's Catholic Primary,51449676,R6107,SEN Statements Funding,"1,221.00",19/10/2018,Communities,
200289,The Kenelm Youth Trust Ltd,51441916,R4915,Schools Specific - Other Expenditure,500.00,26/10/2018,Schools,
222542,The Knowledge Academy,51441680,R1601,Training,"1,195.00",26/10/2018,People Directorate,
206141,The Lemon Press Ltd,51439105,R4310,"Printing, Photocopying and Reprographics","1,487.00",19/10/2018,Resources,
206141,The Lemon Press Ltd,51439097,R4310,"Printing, Photocopying and Reprographics",569.00,19/10/2018,Resources,
206141,The Lemon Press Ltd,51439096,R4310,"Printing, Photocopying and Reprographics",699.00,19/10/2018,Resources,
206145,The Links Daycare Centre Ltd,51444443,R6106,Early Years Funding (PVIs and LA),800.00,08/10/2018,Communities,
206145,The Links Daycare Centre Ltd,51444439,R6106,Early Years Funding (PVIs and LA),800.00,08/10/2018,Communities,
206155,The Mary Hare Grammar School,51442536,R1601,Training,"3,900.00",12/10/2018,Communities,
234096,The Mulberry Bush Organisation Ltd,51438116,R5806,Residential Care,"64,277.00",01/10/2018,People Directorate,
234096,The Mulberry Bush Organisation Ltd,51438122,R5806,Residential Care,"64,277.00",01/10/2018,People Directorate,
234096,The Mulberry Bush Organisation Ltd,51438296,R5806,Residential Care,"64,277.00",12/10/2018,People Directorate,
210363,The National Fostering Agency Ltd,51453667,R6104,Social Care - Section 17 Payments,705.00,31/10/2018,People Directorate,
218075,The Nethersole CE Primary (Academy),51444441,R6106,Early Years Funding (PVIs and LA),800.00,08/10/2018,Communities,
206164,The Nuneaton Academy,51442841,R6109,Funding payment to Academies and Non WCC Schools,"1,200.00",01/10/2018,Communities,
206164,The Nuneaton Academy,51449654,R6107,SEN Statements Funding,"2,249.00",19/10/2018,Communities,
,The Outdoors Company,15507,,,"1,199.95",08/10/2018,Communities,
223219,The Parker E-ACT Academy,51442894,R6109,Funding payment to Academies and Non WCC Schools,"1,200.00",01/10/2018,Communities,
225509,The Penderels Trust Ltd,51434421,R5807,Social Care Block Contracts,"4,231.99",05/10/2018,People Directorate,
225509,The Penderels Trust Ltd,51434426,R5807,Social Care Block Contracts,"16,118.98",05/10/2018,People Directorate,
225509,The Penderels Trust Ltd,51434423,R5702,Payments to External Contractors,"3,922.02",05/10/2018,People Directorate,
225509,The Penderels Trust Ltd,51434444,R5702,Payments to External Contractors,"1,668.01",05/10/2018,People Directorate,
204890,The Polesworth School (Academy),51442825,R6109,Funding payment to Academies and Non WCC Schools,"1,200.00",01/10/2018,Communities,
204890,The Polesworth School (Academy),51449659,R6107,SEN Statements Funding,"2,249.00",19/10/2018,Communities,
204890,The Polesworth School (Academy),51442622,R1102,Staffing / Secondment recharges,"1,750.00",26/10/2018,Communities,
218580,The Priors School - Free School,51449655,R6107,SEN Statements Funding,"1,723.00",19/10/2018,Communities,
206180,The Professional Promotion Company Ltd,51440204,R4301,"Advertising, Publicity & Promotion",600.00,19/10/2018,Resources,
206180,The Professional Promotion Company Ltd,51440200,R4301,"Advertising, Publicity & Promotion",590.00,19/10/2018,Resources,
206180,The Professional Promotion Company Ltd,51443024,R4301,"Advertising, Publicity & Promotion",812.50,26/10/2018,Resources,
232098,The Publishing Foundry T/A Educater,51438325,R4512,Software,"2,097.00",17/10/2018,Schools,
226251,The Queen Elizabeth School - Academy,51442826,R6109,Funding payment to Academies and Non WCC Schools,600.00,01/10/2018,Communities,
226251,The Queen Elizabeth School - Academy,51449634,R6107,SEN Statements Funding,"2,791.00",19/10/2018,Communities,
206191,The Rowan Organisation,51433765,R5807,Social Care Block Contracts,"4,634.17",03/10/2018,People Directorate,
206191,The Rowan Organisation,51428363,R5807,Social Care Block Contracts,"5,884.12",04/10/2018,People Directorate,
206191,The Rowan Organisation,51429983,R5807,Social Care Block Contracts,"4,511.33",04/10/2018,People Directorate,
206191,The Rowan Organisation,51433986,R5807,Social Care Block Contracts,"6,717.60",04/10/2018,People Directorate,
206191,The Rowan Organisation,51443654,R5702,Payments to External Contractors,597.12,31/10/2018,People Directorate,
233222,The Secret Garden Project,51435351,R6107,SEN Statements Funding,"6,825.00",05/10/2018,Communities,
226256,The Stour Federation (Stour Primary) - Academy,51449673,R6107,SEN Statements Funding,"6,930.00",19/10/2018,Communities,
206215,The Teacher Supply Agency,51438324,R1101,Agency Staff Pay,975.00,17/10/2018,Schools,
206215,The Teacher Supply Agency,51440890,R1101,Agency Staff Pay,975.00,24/10/2018,Schools,
231730,The UK Interactive Entertainment Association Ltd,51437587,R5702,Payments to External Contractors,"25,000.00",31/10/2018,Communities,
206227,The Warwickshire Golf & Country Club,51438651,R2201,Rents & Lettings,"1,146.67",18/10/2018,People Directorate,
235859,Thomas Telford Multi Academy Trust t/a Walsall Academy,51442881,R6109,Funding payment to Academies and Non WCC Schools,600.00,01/10/2018,Communities,
231409,Timothy Lea & Griffiths,51438358,R2201,Rents & Lettings,"4,420.15",12/10/2018,Resources,
236078,TLC Youth Care Ltd,51443402,R5806,Residential Care,"13,928.40",31/10/2018,People Directorate,
216118,TLET t/a Henry Hinde Infant School,51435359,R4441,Professional Fees,700.00,05/10/2018,Communities,
216118,TLET t/a Henry Hinde Infant School,51438956,R4441,Professional Fees,600.00,19/10/2018,Communities,
216118,TLET t/a Henry Hinde Infant School,51449664,R6107,SEN Statements Funding,"5,970.00",19/10/2018,Communities,
207882,Tmc Design Concept Ltd,51435959,R1601,Training,"1,000.00",05/10/2018,Schools,
207882,Tmc Design Concept Ltd,51440456,R1601,Training,500.00,19/10/2018,Schools,
221828,TMP (UK) Ltd,51442264,R4301,"Advertising, Publicity & Promotion",506.80,02/10/2018,Communities,
221828,TMP (UK) Ltd,51438459,R1408,Other Staffing Costs,"1,130.00",17/10/2018,Resources,
221828,TMP (UK) Ltd,51438538,R1408,Other Staffing Costs,"1,130.00",18/10/2018,Resources,
221828,TMP (UK) Ltd,51443426,R4301,"Advertising, Publicity & Promotion","14,090.00",31/10/2018,Resources,
225604,Together for Mental Wellbeing,51440612,R5807,Social Care Block Contracts,"36,140.97",24/10/2018,People Directorate,
225604,Together for Mental Wellbeing,51440614,R5807,Social Care Block Contracts,"36,140.97",24/10/2018,People Directorate,
206314,Total Gas & Power Ltd,51438952,R2102,Energy Costs,702.40,05/10/2018,Schools,
206314,Total Gas & Power Ltd,51437012,R2102,Energy Costs,759.65,08/10/2018,Resources,
206314,Total Gas & Power Ltd,51437017,R2102,Energy Costs,565.11,08/10/2018,Resources,
206314,Total Gas & Power Ltd,51436963,R2102,Energy Costs,"3,067.13",08/10/2018,Resources,
206314,Total Gas & Power Ltd,51437647,R2102,Energy Costs,661.50,08/10/2018,Schools,
206314,Total Gas & Power Ltd,51436954,R2102,Energy Costs,545.80,08/10/2018,Resources,
206314,Total Gas & Power Ltd,51436981,R2102,Energy Costs,"1,149.95",10/10/2018,Resources,
206314,Total Gas & Power Ltd,51436983,R2102,Energy Costs,"1,033.23",10/10/2018,Resources,
206314,Total Gas & Power Ltd,51436984,R2102,Energy Costs,976.21,10/10/2018,Resources,
206314,Total Gas & Power Ltd,51436985,R2102,Energy Costs,531.47,10/10/2018,Resources,
206314,Total Gas & Power Ltd,51436986,R2102,Energy Costs,539.88,10/10/2018,Resources,
206314,Total Gas & Power Ltd,51437006,R2102,Energy Costs,803.41,10/10/2018,Resources,
206314,Total Gas & Power Ltd,51437011,R2102,Energy Costs,539.13,10/10/2018,Resources,
206314,Total Gas & Power Ltd,51436977,R2102,Energy Costs,"2,421.86",10/10/2018,Resources,
206314,Total Gas & Power Ltd,51436962,R2102,Energy Costs,"1,194.73",10/10/2018,Resources,
